"genes","task_id","curr_size","top_cluster_gr90","glm_coef_gr90","seed_number"
"HMGA1",9,90,"c1",1.37263264828617,589
"HOOK2",9,90,"c1",0.422045936713602,589
"HOXD8",9,90,"c7",0.696742620960367,589
"HOXD9",9,90,"c7",0.655916725118667,589
"HPX",9,90,"c1",0.11088326608236,589
"IGF1",9,90,"c2",1.19311562793355,589
"IGSF6",9,90,"c3",1.65832339817099,589
"IL2RA",9,90,"NoSig",0,589
"IL2RG",9,90,"c5",1.18413215794289,589
"IL3RA",9,90,"c8",0.970329168742118,589
"IL7R",9,90,"c5",3.20060894815567,589
"ITGAM",9,90,"c3",0.44946614608379,589
"ITGAX",9,90,"c3",1.63121464946735,589
"ITM2C",9,90,"c6",3.04306707961872,589
"JUP",9,90,"c1",1.04402955331187,589
"KARS",9,90,"c1",0.449147997567525,589
"KDR",9,90,"c7",1.14779648102553,589
"KIT",9,90,"c4",1.02408493215514,589
"KLF5",9,90,"c1",0.802613308845678,589
"KLRB1",9,90,"c5",0.831377136893401,589
"KLRC1",9,90,"c5",0.169180973840073,589
"KLRD1",9,90,"c5",0.242523215182091,589
"KLRF1",9,90,"c5",0.0750240235325025,589
"KRT14",9,90,"c4",4.38223585449155,589
"KRT23",9,90,"c4",1.19655990330214,589
"KRT5",9,90,"c4",3.32608262089592,589
"KRT6B",9,90,"c4",1.97437822003683,589
"KRT7",9,90,"c1",13.0700506213237,589
"KRT8",9,90,"c1",6.6679196235998,589
"LAG3",9,90,"c5",0.0746758751109423,589
"LARS",9,90,"c1",1.32971983537395,589
"LDHB",9,90,"c7",0.882967664445039,589
"LGALSL",9,90,"c1",0.161396655846087,589
"LILRA4",9,90,"c8",1.5681590922119,589
"LPL",9,90,"c7",0.124617395780675,589
"LPXN",9,90,"c3",0.720956425425262,589
"LRRC15",9,90,"c2",0.712207409657862,589
"LTB",9,90,"c5",0.421616256826012,589
"LUM",9,90,"c2",15.586525469855,589
"LY86",9,90,"c3",0.217940298353994,589
"LYPD3",9,90,"c1",1.89393952546085,589
"LYZ",9,90,"c3",9.46143471354961,589
"MAP3K8",9,90,"c4",0.354630718537228,589
"MDM2",9,90,"c1",3.08468688915093,589
"MKI67",9,90,"c1",0.363181667079993,589
"MLPH",9,90,"c1",4.80463493148407,589
"MMP1",9,90,"c2",0.293142375102177,589
"MMP12",9,90,"c3",0.608341634136891,589
"MMP2",9,90,"c2",4.53720439089181,589
"MMRN2",9,90,"c7",1.44848010488762,589
"MNDA",9,90,"c3",0.911381910586053,589
"MRC1",9,90,"c3",1.39328436383223,589
"MS4A1",9,90,"c6",2.16701243808771,589
"MUC6",9,90,"c1",0.299172804059973,589
"MYBPC1",9,90,"c1",0.41020841903443,589
"MYH11",9,90,"c4",2.30436044354821,589
"MYLK",9,90,"c4",5.67004097277381,589
"MYO5B",9,90,"c1",1.79633921166508,589
"MZB1",9,90,"c6",1.67351146531355,589
"NARS",9,90,"c1",3.00763927539988,589
"NCAM1",9,90,"c4",0.0219630779380826,589
"NDUFA4L2",9,90,"c7",0.0791277589770182,589
"NKG7",9,90,"c5",0.271939497834557,589
"NOSTRIN",9,90,"c7",0.752446810990062,589
"OCIAD2",9,90,"c1",0.477173061834449,589
"OPRPN",9,90,"c4",0.616110498642987,589
"OXTR",9,90,"c4",0.344856603118017,589
"PCLAF",9,90,"c1",0.91866131551605,589
"PDCD1",9,90,"c5",0.0175053704515453,589
"PDCD1LG2",9,90,"c3",0.200915773076689,589
"PDE4A",9,90,"c2",0.263789844907628,589
"PDGFRA",9,90,"c2",2.04313394858134,589
"PDGFRB",9,90,"c2",2.3002754289589,589
"PDK4",9,90,"c2",0.969199592119033,589
"PECAM1",9,90,"c7",4.5868884888365,589
"PELI1",9,90,"c1",0.223784144022012,589
"PGR",9,90,"c4",0.303505014264856,589
"PIGR",9,90,"c4",0.727147954814224,589
"PIM1",9,90,"c2",0.378486105645318,589
"PLD4",9,90,"c8",0.721041511650505,589
"POSTN",9,90,"c2",13.2012707225193,589
"PPARG",9,90,"c7",0.558736453885081,589
"PRDM1",9,90,"c2",0.776586253248984,589
"PRF1",9,90,"c5",0.19845932617978,589
"PTGDS",9,90,"c8",5.8190401753984,589
"PTN",9,90,"c4",3.61964540918827,589
"PTPRC",9,90,"c5",3.22562073913158,589
"PTRHD1",9,90,"c1",0.415690113006668,589
"QARS",9,90,"c1",1.15073732792757,589
"RAB30",9,90,"c6",0.497912263515657,589
"RAMP2",9,90,"c7",1.43302422726236,589
"RAPGEF3",9,90,"c7",0.530517907916927,589
"RHOH",9,90,"c1",0.801664469882869,589
"RORC",9,90,"c1",0.128845724538779,589
"RTKN2",9,90,"c1",0.465755767813127,589
"RUNX1",9,90,"c4",2.65767902491604,589
"S100A14",9,90,"c1",2.51434627895298,589
"S100A4",9,90,"c2",1.0817009917192,589
"S100A8",9,90,"c1",0.322237033117269,589
"SCD",9,90,"c1",11.1247214691822,589
"SCGB2A1",9,90,"c4",0.106493619578814,589
"SDC4",9,90,"c1",0.498717561038572,589
"SEC11C",9,90,"c6",1.98666394743877,589
"SEC24A",9,90,"c1",1.03878944140939,589
"SELL",9,90,"c6",0.829746918243159,589
"SERHL2",9,90,"c1",6.17325925152372,589
"SERPINA3",9,90,"c4",7.12535892649635,589
"SERPINB9",9,90,"c5",0.603174318378119,589
"SFRP1",9,90,"c4",5.49524017615273,589
"SFRP4",9,90,"c2",2.99978390255625,589
"SH3YL1",9,90,"c1",1.25525594053254,589
"SLAMF1",9,90,"c5",0.404023549664337,589
"SLAMF7",9,90,"c6",1.96170285093819,589
"SLC25A37",9,90,"c4",0.658168464336752,589
"SLC5A6",9,90,"c1",0.992346212921959,589
"SMAP2",9,90,"c6",0.912964924706414,589
"SMS",9,90,"c1",1.66333109324392,589
"SNAI1",9,90,"c7",0.208987397710786,589
"SOX17",9,90,"c7",0.483177944595245,589
"SOX18",9,90,"c7",0.248413840694051,589
"SPIB",9,90,"c8",1.33288752571164,589
"SQLE",9,90,"c1",0.998838244593538,589
"SRPK1",9,90,"c1",0.877029084954761,589
"SSTR2",9,90,"c7",0.0504260526243339,589
"STC1",9,90,"c1",0.168786182377033,589
"SVIL",9,90,"c4",1.60121370812521,589
"TAC1",9,90,"c2",0.12914967364589,589
"TACSTD2",9,90,"c4",8.67259557194628,589
"TCEAL7",9,90,"c2",0.141335215096357,589
"TCF4",9,90,"c7",1.05449486832708,589
"TCF7",9,90,"c5",0.613221652895437,589
"TCIM",9,90,"c1",2.95140323025736,589
"TCL1A",9,90,"c8",1.637186410277,589
"TENT5C",9,90,"c6",2.57780899482128,589
"TFAP2A",9,90,"c1",1.06197905640428,589
"THAP2",9,90,"c1",0.180560794460343,589
"TIFA",9,90,"c4",0.295261980364125,589
"TIGIT",9,90,"c5",0.369520118550914,589
"TIMP4",9,90,"c7",0.0690504310940944,589
"TMEM147",9,90,"c1",1.35739359740452,589
"TNFRSF17",9,90,"c6",0.424605899657389,589
"TOMM7",9,90,"c1",3.12566960620367,589
"TOP2A",9,90,"c1",1.19599524214493,589
"TPD52",9,90,"c1",3.32150173140553,589
"TPSAB1",9,90,"c9",1.09561930981154,589
"TRAC",9,90,"c5",2.7184654312728,589
"TRAF4",9,90,"c1",1.33342433546108,589
"TRAPPC3",9,90,"c4",0.969993855540314,589
"TRIB1",9,90,"c4",0.602786599630345,589
"TUBA4A",9,90,"c1",0.558888491249364,589
"TUBB2B",9,90,"c4",0.344702715014893,589
"UCP1",9,90,"c4",0.00814671363993479,589
"USP53",9,90,"c1",1.38504019451933,589
"VOPP1",9,90,"c1",1.06482633325572,589
"VWF",9,90,"c7",4.64366297631069,589
"WARS",9,90,"c1",0.67028212795641,589
"ZEB1",9,90,"c2",1.01214765445516,589
"ZEB2",9,90,"c3",2.42895572446,589
"ZNF562",9,90,"c1",1.10356473214993,589
