"genes","task_id","curr_size","top_cluster_gr60","glm_coef_gr60","seed_number"
"OPRPN",6,60,"c4",0.683853554469971,589
"OXTR",6,60,"c4",0.360448336440725,589
"PCLAF",6,60,"c1",0.944498863087342,589
"PDCD1",6,60,"c5",0.0167359359631888,589
"PDCD1LG2",6,60,"c3",0.205976564072517,589
"PDE4A",6,60,"c2",0.291290730881423,589
"PDGFRA",6,60,"c2",2.07663347583784,589
"PDGFRB",6,60,"c2",2.42231242872549,589
"PDK4",6,60,"c2",1.01176859550414,589
"PECAM1",6,60,"c7",4.69743115063611,589
"PELI1",6,60,"c1",0.234774531848157,589
"PGR",6,60,"c4",0.317532132491652,589
"PIGR",6,60,"c4",0.793977276418106,589
"PIM1",6,60,"c2",0.399777673033188,589
"PLD4",6,60,"c8",0.804651997055791,589
"POSTN",6,60,"c2",14.4530580920722,589
"PPARG",6,60,"c7",0.550836191239357,589
"PRDM1",6,60,"c2",0.891429596635156,589
"PRF1",6,60,"c5",0.194984206166454,589
"PTGDS",6,60,"c2",2.73476371957016,589
"PTN",6,60,"c4",3.91523614565524,589
"PTPRC",6,60,"c5",3.24024522767684,589
"PTRHD1",6,60,"c1",0.429132738136016,589
"QARS",6,60,"c1",1.16857987479915,589
"RAB30",6,60,"c2",0.336990681785925,589
"RAMP2",6,60,"c7",1.48165597785765,589
"RAPGEF3",6,60,"c7",0.559973999551199,589
"RHOH",6,60,"c1",0.804012720725656,589
"RORC",6,60,"c1",0.134190033342647,589
"RTKN2",6,60,"c1",0.458013552444924,589
"RUNX1",6,60,"c4",2.67818347566922,589
"S100A14",6,60,"c1",2.56708482564297,589
"S100A4",6,60,"c2",1.16463508037422,589
"S100A8",6,60,"c1",0.335969252176624,589
"SCD",6,60,"c1",11.51647416303,589
"SCGB2A1",6,60,"c4",0.120205889733903,589
"SDC4",6,60,"c1",0.504628801336946,589
"SEC11C",6,60,"c1",1.07308646136537,589
"SEC24A",6,60,"c1",1.05580455432401,589
"SELL",6,60,"c5",0.609620085850419,589
"SERHL2",6,60,"c1",6.67894992133986,589
"SERPINA3",6,60,"c4",7.83527355629631,589
"SERPINB9",6,60,"c5",0.637734074979503,589
"SFRP1",6,60,"c4",5.90748612826497,589
"SFRP4",6,60,"c2",3.07377103132666,589
"SH3YL1",6,60,"c1",1.26915307735178,589
"SLAMF1",6,60,"c5",0.401254908532076,589
"SLAMF7",6,60,"c6",1.9402756162931,589
"SLC25A37",6,60,"c4",0.689086481532834,589
"SLC5A6",6,60,"c1",1.00102022855723,589
"SMAP2",6,60,"c5",0.608762227147454,589
"SMS",6,60,"c1",1.69043771119032,589
"SNAI1",6,60,"c7",0.220721528881794,589
"SOX17",6,60,"c7",0.492390154576797,589
"SOX18",6,60,"c7",0.254883332997367,589
"SPIB",6,60,"c8",1.45370466809566,589
"SQLE",6,60,"c1",1.02945411731228,589
"SRPK1",6,60,"c1",0.891735882101972,589
"SSTR2",6,60,"c7",0.0537363697715673,589
"STC1",6,60,"c1",0.173285493850066,589
"SVIL",6,60,"c4",1.72181067089091,589
"TAC1",6,60,"c2",0.120382946892673,589
"TACSTD2",6,60,"c4",9.61533613174554,589
"TCEAL7",6,60,"c2",0.149624683260996,589
"TCF4",6,60,"c7",1.0766574461307,589
"TCF7",6,60,"c5",0.627055678015944,589
"TCIM",6,60,"c1",2.98228855438251,589
"TCL1A",6,60,"c8",1.75138486215557,589
"TENT5C",6,60,"c1",1.34189318926488,589
"TFAP2A",6,60,"c1",1.07774824217943,589
"THAP2",6,60,"c1",0.185355779837332,589
"TIFA",6,60,"c4",0.303171451100391,589
"TIGIT",6,60,"c5",0.355531813559948,589
"TIMP4",6,60,"c7",0.0780828361231276,589
"TMEM147",6,60,"c1",1.38263122351291,589
"TNFRSF17",6,60,"c6",0.436161361675537,589
"TOMM7",6,60,"c1",3.16310658022703,589
"TOP2A",6,60,"c1",1.23616713660616,589
"TPD52",6,60,"c1",3.39806517577226,589
"TPSAB1",6,60,"c9",1.0103767076765,589
"TRAC",6,60,"c5",2.75581751813511,589
"TRAF4",6,60,"c1",1.3736886831162,589
"TRAPPC3",6,60,"c4",1.0211098495727,589
"TRIB1",6,60,"c1",0.417075753773699,589
"TUBA4A",6,60,"c1",0.565675458506806,589
"TUBB2B",6,60,"c4",0.370639681509663,589
"UCP1",6,60,"c4",0.00901296193484563,589
"USP53",6,60,"c1",1.39784866658248,589
"VOPP1",6,60,"c1",1.06623957008382,589
"VWF",6,60,"c7",4.82270583361616,589
"WARS",6,60,"c1",0.661605876081481,589
"ZEB1",6,60,"c2",1.09559289157429,589
"ZEB2",6,60,"c3",2.47578603852314,589
"ZNF562",6,60,"c1",1.12574471325207,589
