"genes","task_id","curr_size","top_cluster_gr80","glm_coef_gr80","seed_number"
"AREG",8,80,"NoSig",0,989
"ARF1",8,80,"NoSig",0,989
"ARG1",8,80,"c10",0.44086551689028,989
"ARHGDIB",8,80,"c3",1.19430821219057,989
"ARID5B",8,80,"NoSig",0,989
"ATF3",8,80,"NoSig",0,989
"ATG10",8,80,"NoSig",0,989
"ATG12",8,80,"NoSig",0,989
"ATG5",8,80,"NoSig",0,989
"ATM",8,80,"NoSig",0,989
"ATP5F1B",8,80,"NoSig",0,989
"ATP5F1E",8,80,"NoSig",0,989
"ATR",8,80,"NoSig",0,989
"AXL",8,80,"NoSig",0,989
"AZGP1",8,80,"c10",3.08806122542538,989
"AZU1",8,80,"NoSig",0,989
"B2M",8,80,"NoSig",0,989
"B3GNT7",8,80,"NoSig",0,989
"BAG3",8,80,"NoSig",0,989
"BASP1",8,80,"c3",0.470239549657479,989
"BAX",8,80,"NoSig",0,989
"BBLN",8,80,"NoSig",0,989
"BCL2",8,80,"NoSig",0,989
"BCL2L1",8,80,"NoSig",0,989
"BECN1",8,80,"NoSig",0,989
"BEST1",8,80,"NoSig",0,989
"BGN",8,80,"c6",5.52156241731914,989
"BID",8,80,"NoSig",0,989
"BIRC3",8,80,"NoSig",0,989
"BIRC5",8,80,"NoSig",0,989
"BMP1",8,80,"NoSig",0,989
"BMP2",8,80,"NoSig",0,989
"BMP3",8,80,"NoSig",0,989
"BMP4",8,80,"NoSig",0,989
"BMP5",8,80,"NoSig",0,989
"BMP7",8,80,"NoSig",0,989
"BMPR1A",8,80,"NoSig",0,989
"BMPR2",8,80,"NoSig",0,989
"BRAF",8,80,"NoSig",0,989
"BRCA1",8,80,"NoSig",0,989
"BST1",8,80,"NoSig",0,989
"BST2",8,80,"NoSig",0,989
"BTF3",8,80,"NoSig",0,989
"BTG1",8,80,"NoSig",0,989
"BTK",8,80,"NoSig",0,989
"C11orf96",8,80,"c6",2.32984963332991,989
"C1QA",8,80,"c3",2.21568903044187,989
"C1QB",8,80,"c3",3.29195736383612,989
"C1QC",8,80,"c3",3.04495477801912,989
"C5AR2",8,80,"NoSig",0,989
"CACNA1C",8,80,"NoSig",0,989
"CALB1",8,80,"NoSig",0,989
"CALD1",8,80,"NoSig",0,989
"CALM1",8,80,"NoSig",0,989
"CALM2",8,80,"NoSig",0,989
"CALM3",8,80,"NoSig",0,989
"CAMP",8,80,"NoSig",0,989
"CARMN",8,80,"c5",0.789919601277736,989
"CASP3",8,80,"NoSig",0,989
"CASP8",8,80,"NoSig",0,989
"CASR",8,80,"NoSig",0,989
"CAV1",8,80,"NoSig",0,989
"CCDC80",8,80,"c2",0.19569273479739,989
"CCL11",8,80,"NoSig",0,989
"CCL13",8,80,"NoSig",0,989
"CCL15",8,80,"NoSig",0,989
"CCL17",8,80,"NoSig",0,989
"CCL18",8,80,"c3",0.254619009268083,989
"CCL19",8,80,"NoSig",0,989
"CCL2",8,80,"NoSig",0,989
"CCL20",8,80,"NoSig",0,989
"CCL21",8,80,"NoSig",0,989
"CCL22",8,80,"NoSig",0,989
"CCL26",8,80,"NoSig",0,989
"CCL28",8,80,"c2",0.458554462370815,989
"CCL3",8,80,"NoSig",0,989
"CCL4",8,80,"NoSig",0,989
"CCL5",8,80,"NoSig",0,989
"CCL8",8,80,"NoSig",0,989
"CCND1",8,80,"NoSig",0,989
"CCR1",8,80,"NoSig",0,989
"CCR10",8,80,"NoSig",0,989
"CCR2",8,80,"NoSig",0,989
"CCR5",8,80,"NoSig",0,989
"CCR7",8,80,"NoSig",0,989
"CCRL2",8,80,"NoSig",0,989
"CD14",8,80,"c10",1.7883073964777,989
"CD163",8,80,"c3",0.980186525148356,989
"CD164",8,80,"NoSig",0,989
"CD19",8,80,"NoSig",0,989
"CD1C",8,80,"NoSig",0,989
"CD2",8,80,"c4",0.2470481389326,989
"CD209",8,80,"NoSig",0,989
"CD22",8,80,"NoSig",0,989
"CD24",8,80,"NoSig",0,989
"CD27",8,80,"NoSig",0,989
"CD274",8,80,"NoSig",0,989
"CD276",8,80,"NoSig",0,989
"CD28",8,80,"NoSig",0,989
"CD300A",8,80,"NoSig",0,989
"CD33",8,80,"NoSig",0,989
"CD34",8,80,"c5",0.653608303336054,989
"CD36",8,80,"NoSig",0,989
"CD37",8,80,"NoSig",0,989
"CD38",8,80,"NoSig",0,989
"CD3D",8,80,"c4",0.318789337575553,989
"CD3E",8,80,"c4",0.269303984403775,989
"CD3G",8,80,"NoSig",0,989
"CD4",8,80,"c3",0.5696698163634,989
"CD40",8,80,"NoSig",0,989
"CD40LG",8,80,"NoSig",0,989
"CD44",8,80,"c2",1.51723672639456,989
"CD47",8,80,"NoSig",0,989
"CD48",8,80,"NoSig",0,989
"CD52",8,80,"NoSig",0,989
"CD53",8,80,"c3",0.527457153288415,989
"CD55",8,80,"NoSig",0,989
"CD58",8,80,"NoSig",0,989
"CD59",8,80,"NoSig",0,989
"CD5L",8,80,"NoSig",0,989
"CD63",8,80,"NoSig",0,989
"CD68",8,80,"c2",1.17811987659148,989
"CD69",8,80,"c4",0.499635515957084,989
"CD70",8,80,"NoSig",0,989
"CD74",8,80,"NoSig",0,989
"CD79A",8,80,"NoSig",0,989
"CD80",8,80,"NoSig",0,989
"CD81",8,80,"NoSig",0,989
"CD83",8,80,"NoSig",0,989
"CD84",8,80,"NoSig",0,989
"CD86",8,80,"NoSig",0,989
"CD8A",8,80,"NoSig",0,989
"CD8B",8,80,"NoSig",0,989
"CD9",8,80,"NoSig",0,989
"CD93",8,80,"c5",0.70147934284046,989
"CDH1",8,80,"NoSig",0,989
"CDH11",8,80,"NoSig",0,989
"CDH19",8,80,"NoSig",0,989
"CDH5",8,80,"NoSig",0,989
"CDKN1A",8,80,"NoSig",0,989
"CDKN3",8,80,"NoSig",0,989
"CEACAM1",8,80,"NoSig",0,989
"CEACAM6",8,80,"NoSig",0,989
"CELSR1",8,80,"NoSig",0,989
"CELSR2",8,80,"NoSig",0,989
"CENPF",8,80,"NoSig",0,989
"CFD",8,80,"NoSig",0,989
"CFLAR",8,80,"NoSig",0,989
"CHEK1",8,80,"NoSig",0,989
"CHEK2",8,80,"NoSig",0,989
"CHI3L1",8,80,"NoSig",0,989
"CIDEA",8,80,"NoSig",0,989
"CIITA",8,80,"NoSig",0,989
"CLCF1",8,80,"NoSig",0,989
"CLDN4",8,80,"NoSig",0,989
"CLEC10A",8,80,"NoSig",0,989
"CLEC12A",8,80,"NoSig",0,989
"CLEC14A",8,80,"NoSig",0,989
"CLEC1A",8,80,"NoSig",0,989
"CLEC2B",8,80,"NoSig",0,989
"CLEC2D",8,80,"NoSig",0,989
"CLEC4A",8,80,"NoSig",0,989
"CLEC4D",8,80,"NoSig",0,989
"CLEC4E",8,80,"NoSig",0,989
"CLEC5A",8,80,"NoSig",0,989
"CLEC7A",8,80,"NoSig",0,989
"CLOCK",8,80,"NoSig",0,989
"CLU",8,80,"NoSig",0,989
"CMKLR1",8,80,"NoSig",0,989
"CNTFR",8,80,"NoSig",0,989
"COL11A1",8,80,"NoSig",0,989
"COL12A1",8,80,"NoSig",0,989
"COL14A1",8,80,"NoSig",0,989
"COL15A1",8,80,"NoSig",0,989
"COL16A1",8,80,"NoSig",0,989
"COL17A1",8,80,"NoSig",0,989
"COL18A1",8,80,"c1",0.339677656936484,989
"COL1A1",8,80,"c6",8.00133874022473,989
"COL1A2",8,80,"c6",2.42412394794524,989
"COL21A1",8,80,"NoSig",0,989
"COL27A1",8,80,"NoSig",0,989
"COL3A1",8,80,"NoSig",0,989
"COL4A1",8,80,"c6",3.30262265201323,989
"COL4A2",8,80,"c6",2.29966614936634,989
"COL4A5",8,80,"NoSig",0,989
"COL5A1",8,80,"c6",0.888669789131415,989
"COL5A2",8,80,"NoSig",0,989
"COL5A3",8,80,"NoSig",0,989
"COL6A1",8,80,"NoSig",0,989
"COL6A2",8,80,"c6",1.90322201518864,989
"COL6A3",8,80,"c6",0.640211393885885,989
"COL8A1",8,80,"NoSig",0,989
"COL9A2",8,80,"c2",0.862190078780247,989
"COL9A3",8,80,"NoSig",0,989
"COTL1",8,80,"c3",1.82345849706093,989
"COX4I2",8,80,"NoSig",0,989
"CPA3",8,80,"NoSig",0,989
"CPB1",8,80,"NoSig",0,989
"CRIP1",8,80,"c5",1.25851347211259,989
"CRP",8,80,"c10",8.967197115084,989
"CRYAB",8,80,"c2",4.32396085814171,989
"CSF1",8,80,"NoSig",0,989
"CSF1R",8,80,"c3",0.792266852448246,989
"CSF2",8,80,"NoSig",0,989
"CSF2RA",8,80,"NoSig",0,989
"CSF2RB",8,80,"NoSig",0,989
"CSF3",8,80,"NoSig",0,989
"CSF3R",8,80,"NoSig",0,989
"CSHL1",8,80,"NoSig",0,989
"CSK",8,80,"NoSig",0,989
"CSPG4",8,80,"NoSig",0,989
"CST7",8,80,"NoSig",0,989
"CSTB",8,80,"NoSig",0,989
"CTLA4",8,80,"NoSig",0,989
"CTNNB1",8,80,"NoSig",0,989
"CTSD",8,80,"NoSig",0,989
"CTSG",8,80,"NoSig",0,989
"CTSW",8,80,"NoSig",0,989
"CUZD1",8,80,"NoSig",0,989
"CX3CL1",8,80,"NoSig",0,989
"CX3CR1",8,80,"NoSig",0,989
"CXCL1",8,80,"NoSig",0,989
"CXCL10",8,80,"NoSig",0,989
"CXCL12",8,80,"NoSig",0,989
"CXCL13",8,80,"c4",0.448039867396809,989
"CXCL14",8,80,"NoSig",0,989
"CXCL16",8,80,"NoSig",0,989
"CXCL17",8,80,"NoSig",0,989
"CXCL5",8,80,"NoSig",0,989
"CXCL8",8,80,"NoSig",0,989
"CXCL9",8,80,"NoSig",0,989
"CXCR1",8,80,"NoSig",0,989
"CXCR2",8,80,"NoSig",0,989
"CXCR3",8,80,"NoSig",0,989
"CXCR4",8,80,"c4",1.77249447051486,989
"CXCR5",8,80,"NoSig",0,989
"CXCR6",8,80,"NoSig",0,989
"CYP1B1",8,80,"NoSig",0,989
"CYP2U1",8,80,"NoSig",0,989
"CYSTM1",8,80,"NoSig",0,989
"CYTOR",8,80,"NoSig",0,989
"DCN",8,80,"c6",1.34414556027102,989
"DDC",8,80,"NoSig",0,989
"DDIT3",8,80,"NoSig",0,989
"DDR1",8,80,"c2",1.03349102813278,989
"DDR2",8,80,"NoSig",0,989
"DDX58",8,80,"NoSig",0,989
"DHRS2",8,80,"NoSig",0,989
"DLL1",8,80,"NoSig",0,989
"DLL4",8,80,"NoSig",0,989
"DMBT1",8,80,"NoSig",0,989
"DNMT1",8,80,"NoSig",0,989
"DNMT3A",8,80,"NoSig",0,989
"DPP4",8,80,"NoSig",0,989
"DPT",8,80,"NoSig",0,989
"DST",8,80,"NoSig",0,989
"DUSP1",8,80,"NoSig",0,989
"DUSP2",8,80,"NoSig",0,989
"DUSP4",8,80,"NoSig",0,989
"DUSP5",8,80,"NoSig",0,989
"DUSP6",8,80,"NoSig",0,989
"EFNA1",8,80,"c2",3.29663615475151,989
"EFNA4",8,80,"NoSig",0,989
"EFNA5",8,80,"NoSig",0,989
"EFNB1",8,80,"NoSig",0,989
"EFNB2",8,80,"NoSig",0,989
"EGF",8,80,"NoSig",0,989
"EGFR",8,80,"NoSig",0,989
"EIF5A",8,80,"NoSig",0,989
"ELANE",8,80,"NoSig",0,989
"EMP3",8,80,"NoSig",0,989
"ENG",8,80,"NoSig",0,989
"ENO1",8,80,"c2",27.507186409918,989
"ENTPD1",8,80,"NoSig",0,989
"EOMES",8,80,"NoSig",0,989
"EPCAM",8,80,"NoSig",0,989
"EPHA2",8,80,"NoSig",0,989
"EPHA3",8,80,"NoSig",0,989
"EPHA4",8,80,"NoSig",0,989
"EPHA7",8,80,"NoSig",0,989
"EPHB2",8,80,"NoSig",0,989
"EPHB3",8,80,"NoSig",0,989
"EPHB4",8,80,"NoSig",0,989
"EPHB6",8,80,"NoSig",0,989
"EPOR",8,80,"NoSig",0,989
"ERBB2",8,80,"NoSig",0,989
"ERBB3",8,80,"NoSig",0,989
"ESAM",8,80,"NoSig",0,989
"ESR1",8,80,"NoSig",0,989
"ETS1",8,80,"c4",0.954382033812494,989
"ETV4",8,80,"NoSig",0,989
"ETV5",8,80,"NoSig",0,989
"EZH2",8,80,"NoSig",0,989
"EZR",8,80,"NoSig",0,989
"FABP4",8,80,"NoSig",0,989
"FABP5",8,80,"NoSig",0,989
"FAM30A",8,80,"NoSig",0,989
"FAP",8,80,"NoSig",0,989
"FAS",8,80,"NoSig",0,989
"FASLG",8,80,"NoSig",0,989
"FASN",8,80,"NoSig",0,989
"FAU",8,80,"NoSig",0,989
"FCER1G",8,80,"c3",0.581105938211407,989
"FCGBP",8,80,"NoSig",0,989
"FCGR3A",8,80,"c3",0.949431933942906,989
"FCRLA",8,80,"NoSig",0,989
"FES",8,80,"NoSig",0,989
"FFAR2",8,80,"NoSig",0,989
"FFAR3",8,80,"NoSig",0,989
"FFAR4",8,80,"NoSig",0,989
"FGF1",8,80,"NoSig",0,989
"FGF12",8,80,"NoSig",0,989
"FGF13",8,80,"NoSig",0,989
"FGF18",8,80,"NoSig",0,989
"FGF2",8,80,"NoSig",0,989
"FGF7",8,80,"NoSig",0,989
"FGF9",8,80,"NoSig",0,989
"FGFR1",8,80,"NoSig",0,989
"FGFR2",8,80,"NoSig",0,989
"FGFR3",8,80,"NoSig",0,989
"FGG",8,80,"NoSig",0,989
"FGR",8,80,"NoSig",0,989
"FHIT",8,80,"NoSig",0,989
"FKBP11",8,80,"NoSig",0,989
"FKBP5",8,80,"NoSig",0,989
"FLT1",8,80,"NoSig",0,989
"FLT3LG",8,80,"NoSig",0,989
"FN1",8,80,"NoSig",0,989
"FOS",8,80,"c2",0.281898290972156,989
"FOXF1",8,80,"NoSig",0,989
"FOXP3",8,80,"NoSig",0,989
"FPR1",8,80,"NoSig",0,989
"FYB1",8,80,"NoSig",0,989
"FYN",8,80,"c4",0.384398537232009,989
"FZD1",8,80,"NoSig",0,989
"FZD3",8,80,"NoSig",0,989
"FZD4",8,80,"NoSig",0,989
"FZD5",8,80,"NoSig",0,989
"FZD6",8,80,"NoSig",0,989
"FZD7",8,80,"NoSig",0,989
"FZD8",8,80,"NoSig",0,989
"G0S2",8,80,"NoSig",0,989
"G6PD",8,80,"NoSig",0,989
"GADD45B",8,80,"c2",0.785987694987672,989
"GAS6",8,80,"NoSig",0,989
"GATA3",8,80,"NoSig",0,989
"GC",8,80,"NoSig",0,989
"GCG",8,80,"NoSig",0,989
"GDF15",8,80,"NoSig",0,989
"GLUD1",8,80,"NoSig",0,989
"GLUL",8,80,"NoSig",0,989
"GNLY",8,80,"NoSig",0,989
"GPBAR1",8,80,"NoSig",0,989
"GPER1",8,80,"c2",0.246249215659106,989
"GPNMB",8,80,"c3",1.03303977277397,989
"GPR183",8,80,"NoSig",0,989
"GPX1",8,80,"NoSig",0,989
"GPX3",8,80,"c2",3.66850985008339,989
"GSK3B",8,80,"NoSig",0,989
"GSN",8,80,"c2",1.03827451584465,989
"GSTP1",8,80,"NoSig",0,989
"GZMA",8,80,"NoSig",0,989
"GZMB",8,80,"NoSig",0,989
"GZMH",8,80,"NoSig",0,989
"GZMK",8,80,"c4",0.303005574437993,989
"H2AZ1",8,80,"NoSig",0,989
"H4C3",8,80,"NoSig",0,989
"HAVCR2",8,80,"NoSig",0,989
"HBA1",8,80,"c13",24.0140215443852,989
"HBB",8,80,"c13",21.2469301975533,989
"HCAR2",8,80,"NoSig",0,989
"HCK",8,80,"NoSig",0,989
"HCST",8,80,"NoSig",0,989
"HDAC1",8,80,"NoSig",0,989
"HDAC11",8,80,"NoSig",0,989
"HDAC3",8,80,"NoSig",0,989
"HDAC4",8,80,"NoSig",0,989
"HDAC5",8,80,"NoSig",0,989
"HEXB",8,80,"NoSig",0,989
"HEY1",8,80,"NoSig",0,989
"HGF",8,80,"NoSig",0,989
"HIF1A",8,80,"NoSig",0,989
"HILPDA",8,80,"c2",0.538723935235662,989
"HLA-A",8,80,"NoSig",0,989
"HLA-DPA1",8,80,"NoSig",0,989
"HLA-DPB1",8,80,"NoSig",0,989
"HLA-DQA1",8,80,"c3",3.46807906092133,989
"HLA-DQB1",8,80,"NoSig",0,989
"HLA-DRA",8,80,"NoSig",0,989
"HLA-DRB1",8,80,"NoSig",0,989
"HMGB2",8,80,"NoSig",0,989
"HMGCS1",8,80,"NoSig",0,989
"HMGN2",8,80,"NoSig",0,989
"HPGDS",8,80,"NoSig",0,989
"HSD17B2",8,80,"NoSig",0,989
"HSP90AA1",8,80,"NoSig",0,989
"HSP90AB1",8,80,"NoSig",0,989
"HSP90B1",8,80,"NoSig",0,989
"HSPA1A",8,80,"c2",2.28045023535877,989
"HSPB1",8,80,"NoSig",0,989
"HSPG2",8,80,"NoSig",0,989
"HTT",8,80,"NoSig",0,989
"IAPP",8,80,"NoSig",0,989
"ICA1",8,80,"NoSig",0,989
"ICAM1",8,80,"NoSig",0,989
"ICAM2",8,80,"NoSig",0,989
"ICAM3",8,80,"NoSig",0,989
"ICOS",8,80,"NoSig",0,989
"ICOSLG",8,80,"NoSig",0,989
"IDO1",8,80,"c3",0.126818948875715,989
"IER3",8,80,"NoSig",0,989
"IFI27",8,80,"NoSig",0,989
"IFI44L",8,80,"NoSig",0,989
"IFI6",8,80,"NoSig",0,989
"IFIH1",8,80,"NoSig",0,989
"IFIT1",8,80,"NoSig",0,989
"IFIT3",8,80,"NoSig",0,989
"IFITM1",8,80,"NoSig",0,989
"IFITM3",8,80,"NoSig",0,989
"IFNA1",8,80,"NoSig",0,989
"IFNAR1",8,80,"NoSig",0,989
"IFNAR2",8,80,"NoSig",0,989
"IFNG",8,80,"NoSig",0,989
"IFNGR1",8,80,"NoSig",0,989
"IFNGR2",8,80,"NoSig",0,989
"IFNL3",8,80,"NoSig",0,989
"IGF1",8,80,"NoSig",0,989
"IGF1R",8,80,"NoSig",0,989
"IGF2",8,80,"c10",0.765698857953683,989
"IGF2R",8,80,"NoSig",0,989
"IGFBP3",8,80,"c2",2.8327784242092,989
"IGFBP5",8,80,"c2",3.13010969194117,989
"IGFBP6",8,80,"NoSig",0,989
"IGFBP7",8,80,"c6",9.38853556579996,989
"IGHA1",8,80,"c7",5.10751383334209,989
"IGHD",8,80,"NoSig",0,989
"IGHG1",8,80,"c7",11.5409477829998,989
"IGHG2",8,80,"c7",6.0318489147641,989
"IGHM",8,80,"c7",21.7984736721669,989
"IGKC",8,80,"c7",13.9096239339238,989
"IKZF3",8,80,"c4",0.325255107081454,989
"IL10",8,80,"NoSig",0,989
"IL10RA",8,80,"NoSig",0,989
"IL10RB",8,80,"NoSig",0,989
"IL11",8,80,"NoSig",0,989
"IL11RA",8,80,"NoSig",0,989
"IL12A",8,80,"NoSig",0,989
"IL12B",8,80,"NoSig",0,989
"IL12RB1",8,80,"NoSig",0,989
"IL12RB2",8,80,"NoSig",0,989
"IL13RA1",8,80,"NoSig",0,989
"IL15",8,80,"NoSig",0,989
"IL15RA",8,80,"NoSig",0,989
"IL16",8,80,"NoSig",0,989
"IL17A",8,80,"NoSig",0,989
"IL17B",8,80,"NoSig",0,989
"IL17D",8,80,"NoSig",0,989
"IL17RA",8,80,"NoSig",0,989
"IL17RB",8,80,"NoSig",0,989
"IL17RE",8,80,"NoSig",0,989
"IL18",8,80,"NoSig",0,989
"IL18R1",8,80,"NoSig",0,989
"IL1A",8,80,"NoSig",0,989
"IL1B",8,80,"NoSig",0,989
"IL1R1",8,80,"NoSig",0,989
"IL1R2",8,80,"NoSig",0,989
"IL1RAP",8,80,"c1",0.149730881802148,989
"IL1RL1",8,80,"NoSig",0,989
"IL1RN",8,80,"NoSig",0,989
"IL2",8,80,"NoSig",0,989
"IL20",8,80,"NoSig",0,989
"IL20RA",8,80,"NoSig",0,989
"IL22RA1",8,80,"NoSig",0,989
"IL23A",8,80,"NoSig",0,989
"IL24",8,80,"NoSig",0,989
"IL27RA",8,80,"NoSig",0,989
"IL2RA",8,80,"NoSig",0,989
"IL2RB",8,80,"NoSig",0,989
"IL2RG",8,80,"NoSig",0,989
"IL32",8,80,"NoSig",0,989
"IL33",8,80,"NoSig",0,989
"IL34",8,80,"NoSig",0,989
"IL36G",8,80,"NoSig",0,989
"IL3RA",8,80,"NoSig",0,989
"IL4R",8,80,"NoSig",0,989
"IL6",8,80,"NoSig",0,989
"IL6R",8,80,"NoSig",0,989
"IL6ST",8,80,"NoSig",0,989
"IL7",8,80,"NoSig",0,989
"IL7R",8,80,"c4",1.07689785973819,989
"INHA",8,80,"NoSig",0,989
"INHBA",8,80,"c2",0.145968438809736,989
"INHBB",8,80,"NoSig",0,989
"INS",8,80,"NoSig",0,989
"INSIG1",8,80,"c10",1.54971606385842,989
"INSR",8,80,"NoSig",0,989
"IRF3",8,80,"NoSig",0,989
"IRF4",8,80,"NoSig",0,989
"ISG15",8,80,"NoSig",0,989
"ITGA1",8,80,"NoSig",0,989
"ITGA2",8,80,"NoSig",0,989
"ITGA3",8,80,"NoSig",0,989
"ITGA5",8,80,"c2",0.845388979450917,989
"ITGA6",8,80,"NoSig",0,989
"ITGA8",8,80,"NoSig",0,989
"ITGA9",8,80,"NoSig",0,989
"ITGAE",8,80,"NoSig",0,989
"ITGAL",8,80,"NoSig",0,989
"ITGAM",8,80,"NoSig",0,989
"ITGAV",8,80,"NoSig",0,989
"ITGAX",8,80,"c3",0.617157961950629,989
"ITGB1",8,80,"NoSig",0,989
"ITGB2",8,80,"c3",1.00907527477197,989
"ITGB4",8,80,"NoSig",0,989
"ITGB5",8,80,"NoSig",0,989
"ITGB6",8,80,"NoSig",0,989
"ITGB8",8,80,"NoSig",0,989
"ITK",8,80,"c4",0.29005718228711,989
"ITM2A",8,80,"NoSig",0,989
"ITM2B",8,80,"NoSig",0,989
"JAG1",8,80,"NoSig",0,989
"JAK1",8,80,"NoSig",0,989
"JAK2",8,80,"NoSig",0,989
"JCHAIN",8,80,"c7",3.94965842674854,989
"JUN",8,80,"c2",3.47071032656672,989
"JUNB",8,80,"NoSig",0,989
"KDR",8,80,"NoSig",0,989
"KIT",8,80,"NoSig",0,989
"KITLG",8,80,"NoSig",0,989
"KLF2",8,80,"c5",0.466113356187436,989
"KLK3",8,80,"NoSig",0,989
"KLRB1",8,80,"NoSig",0,989
"KLRF1",8,80,"NoSig",0,989
"KLRK1",8,80,"NoSig",0,989
"KRAS",8,80,"NoSig",0,989
"KRT1",8,80,"NoSig",0,989
"KRT10",8,80,"NoSig",0,989
"KRT13",8,80,"NoSig",0,989
"KRT14",8,80,"NoSig",0,989
"KRT15",8,80,"NoSig",0,989
"KRT16",8,80,"NoSig",0,989
"KRT17",8,80,"NoSig",0,989
"KRT18",8,80,"NoSig",0,989
"KRT19",8,80,"c2",0.383731112220973,989
"KRT20",8,80,"NoSig",0,989
"KRT23",8,80,"NoSig",0,989
"KRT4",8,80,"NoSig",0,989
"KRT5",8,80,"NoSig",0,989
"KRT6A",8,80,"NoSig",0,989
"KRT7",8,80,"NoSig",0,989
"KRT8",8,80,"NoSig",0,989
"KRT80",8,80,"NoSig",0,989
"KRT86",8,80,"NoSig",0,989
"LAG3",8,80,"NoSig",0,989
"LAIR1",8,80,"NoSig",0,989
"LAMA4",8,80,"NoSig",0,989
"LAMP2",8,80,"NoSig",0,989
"LAMP3",8,80,"NoSig",0,989
"LCN2",8,80,"NoSig",0,989
"LDB2",8,80,"NoSig",0,989
"LDHA",8,80,"c2",3.33923932514996,989
"LDLR",8,80,"NoSig",0,989
"LEFTY1",8,80,"NoSig",0,989
"LEP",8,80,"NoSig",0,989
"LGALS1",8,80,"c2",2.42333939960283,989
"LGALS3",8,80,"c2",1.44708366918039,989
"LGALS3BP",8,80,"NoSig",0,989
"LGALS9",8,80,"NoSig",0,989
"LGR5",8,80,"NoSig",0,989
"LIF",8,80,"NoSig",0,989
"LIFR",8,80,"NoSig",0,989
"LINC01781",8,80,"NoSig",0,989
"LINC01857",8,80,"NoSig",0,989
"LINC02446",8,80,"NoSig",0,989
"LMNA",8,80,"NoSig",0,989
"LPAR5",8,80,"NoSig",0,989
"LTB",8,80,"NoSig",0,989
"LTBR",8,80,"NoSig",0,989
"LTF",8,80,"NoSig",0,989
"LUM",8,80,"c6",0.982046172912566,989
"LY6D",8,80,"NoSig",0,989
"LY75",8,80,"NoSig",0,989
"LYN",8,80,"NoSig",0,989
"LYVE1",8,80,"NoSig",0,989
"LYZ",8,80,"c3",8.07350193870704,989
"MAF",8,80,"NoSig",0,989
"MALAT1",8,80,"NoSig",0,989
"MAML2",8,80,"NoSig",0,989
"MAP1LC3B",8,80,"NoSig",0,989
"MAP2K1",8,80,"NoSig",0,989
"MAPK13",8,80,"NoSig",0,989
"MAPK14",8,80,"NoSig",0,989
"MARCKSL1",8,80,"NoSig",0,989
"MARCO",8,80,"NoSig",0,989
"MB",8,80,"c2",0.249334125723279,989
"MECOM",8,80,"NoSig",0,989
"MEG3",8,80,"NoSig",0,989
"MERTK",8,80,"NoSig",0,989
"MET",8,80,"NoSig",0,989
"MFAP5",8,80,"NoSig",0,989
"MGP",8,80,"c6",3.55067623500532,989
"MIF",8,80,"c2",17.8348657577621,989
"MIR4435-2HG",8,80,"NoSig",0,989
"MKI67",8,80,"NoSig",0,989
"MMP1",8,80,"NoSig",0,989
"MMP12",8,80,"NoSig",0,989
"MMP14",8,80,"NoSig",0,989
