"genes","task_id","curr_size","top_cluster_gr10","glm_coef_gr10","seed_number"
"SCGB2A1",1,10,"c4",0.169376657436817,589
"SDC4",1,10,"c1",0.345987748716521,589
"SEC11C",1,10,"c1",1.16812269578376,589
"SEC24A",1,10,"c1",0.968001884978078,589
"SELL",1,10,"c6",1.46530208070348,589
"SERHL2",1,10,"c1",10.0601802780806,589
"SERPINA3",1,10,"c4",12.5807529381625,589
"SERPINB9",1,10,"c2",0.828385803140958,589
"SFRP1",1,10,"c4",7.88641817673024,589
"SFRP4",1,10,"c8",16.0630471993665,589
"SH3YL1",1,10,"c1",1.02887920027498,589
"SLAMF1",1,10,"c5",0.326866367496703,589
"SLAMF7",1,10,"c3",2.28088142622887,589
"SLC25A37",1,10,"c4",0.460659092846279,589
"SLC5A6",1,10,"c1",0.893583114105156,589
"SMAP2",1,10,"c2",0.574249910100455,589
"SMS",1,10,"c1",1.21736732948149,589
"SNAI1",1,10,"c7",0.234287168164123,589
"SOX17",1,10,"c7",0.618626003634089,589
"SOX18",1,10,"c7",0.322466381149926,589
"SPIB",1,10,"c8",1.47305894611896,589
"SQLE",1,10,"c1",1.06935053639873,589
"SRPK1",1,10,"c1",0.772547541221192,589
"SSTR2",1,10,"c2",0.0233264048476722,589
"STC1",1,10,"c1",0.179226635524449,589
"SVIL",1,10,"c4",1.96553389674497,589
"TAC1",1,10,"NoSig",0,589
"TACSTD2",1,10,"c4",16.5178513572352,589
"TCEAL7",1,10,"c2",0.21739345790534,589
"TCF4",1,10,"c2",1.07240294415653,589
"TCF7",1,10,"c5",0.509288135943947,589
"TCIM",1,10,"c1",2.52972374917353,589
"TCL1A",1,10,"c8",2.12870218992606,589
"TENT5C",1,10,"c1",1.29849478787737,589
"TFAP2A",1,10,"c1",0.817637516781201,589
"THAP2",1,10,"c1",0.157693979914765,589
"TIFA",1,10,"c4",0.290741146002325,589
"TIGIT",1,10,"c5",0.236144450161433,589
"TIMP4",1,10,"c7",0.289977123145513,589
"TMEM147",1,10,"c1",1.12704066006794,589
"TNFRSF17",1,10,"c6",0.419971707564369,589
"TOMM7",1,10,"c1",2.11912043000883,589
"TOP2A",1,10,"c1",1.21257601386097,589
"TPD52",1,10,"c1",3.49006426809218,589
"TPSAB1",1,10,"c3",0.566906039254527,589
"TRAC",1,10,"c5",2.37380241788225,589
"TRAF4",1,10,"c1",1.3902678564089,589
"TRAPPC3",1,10,"c1",0.723603552471326,589
"TRIB1",1,10,"c2",0.601313366384848,589
"TUBA4A",1,10,"c1",0.44003234642918,589
"TUBB2B",1,10,"c1",0.190814976061004,589
"UCP1",1,10,"NoSig",0,589
"USP53",1,10,"c1",1.11933137763569,589
"VOPP1",1,10,"c1",0.772498474724584,589
"VWF",1,10,"c7",5.6942859943055,589
"WARS",1,10,"c1",0.549521186748337,589
"ZEB1",1,10,"c2",1.25632160255728,589
"ZEB2",1,10,"c2",3.03304190193302,589
"ZNF562",1,10,"c1",0.988565386399712,589
