"genes","task_id","curr_size","top_cluster_gr90","glm_coef_gr90","seed_number"
"CALB1",9,90,"NoSig",0,989
"CALD1",9,90,"NoSig",0,989
"CALM1",9,90,"NoSig",0,989
"CALM2",9,90,"NoSig",0,989
"CALM3",9,90,"NoSig",0,989
"CAMP",9,90,"NoSig",0,989
"CARMN",9,90,"c5",0.829124580447649,989
"CASP3",9,90,"NoSig",0,989
"CASP8",9,90,"NoSig",0,989
"CASR",9,90,"NoSig",0,989
"CAV1",9,90,"NoSig",0,989
"CCDC80",9,90,"c2",0.19796827832156,989
"CCL11",9,90,"NoSig",0,989
"CCL13",9,90,"NoSig",0,989
"CCL15",9,90,"NoSig",0,989
"CCL17",9,90,"NoSig",0,989
"CCL18",9,90,"c3",0.247853378030034,989
"CCL19",9,90,"NoSig",0,989
"CCL2",9,90,"NoSig",0,989
"CCL20",9,90,"NoSig",0,989
"CCL21",9,90,"NoSig",0,989
"CCL22",9,90,"NoSig",0,989
"CCL26",9,90,"NoSig",0,989
"CCL28",9,90,"c2",0.471305104703108,989
"CCL3",9,90,"NoSig",0,989
"CCL4",9,90,"NoSig",0,989
"CCL5",9,90,"c3",1.33042460557803,989
"CCL8",9,90,"NoSig",0,989
"CCND1",9,90,"NoSig",0,989
"CCR1",9,90,"NoSig",0,989
"CCR10",9,90,"NoSig",0,989
"CCR2",9,90,"NoSig",0,989
"CCR5",9,90,"NoSig",0,989
"CCR7",9,90,"NoSig",0,989
"CCRL2",9,90,"NoSig",0,989
"CD14",9,90,"c10",1.73237062564101,989
"CD163",9,90,"c3",0.968090325690885,989
"CD164",9,90,"NoSig",0,989
"CD19",9,90,"NoSig",0,989
"CD1C",9,90,"NoSig",0,989
"CD2",9,90,"NoSig",0,989
"CD209",9,90,"NoSig",0,989
"CD22",9,90,"NoSig",0,989
"CD24",9,90,"NoSig",0,989
"CD27",9,90,"NoSig",0,989
"CD274",9,90,"NoSig",0,989
"CD276",9,90,"NoSig",0,989
"CD28",9,90,"NoSig",0,989
"CD300A",9,90,"NoSig",0,989
"CD33",9,90,"NoSig",0,989
"CD34",9,90,"c5",0.657796994090997,989
"CD36",9,90,"NoSig",0,989
"CD37",9,90,"NoSig",0,989
"CD38",9,90,"NoSig",0,989
"CD3D",9,90,"NoSig",0,989
"CD3E",9,90,"c4",0.23571416637901,989
"CD3G",9,90,"NoSig",0,989
"CD4",9,90,"c3",0.572315029252965,989
"CD40",9,90,"NoSig",0,989
"CD40LG",9,90,"NoSig",0,989
"CD44",9,90,"c2",1.48674722876002,989
"CD47",9,90,"NoSig",0,989
"CD48",9,90,"NoSig",0,989
"CD52",9,90,"NoSig",0,989
"CD53",9,90,"c3",0.529887202576464,989
"CD55",9,90,"NoSig",0,989
"CD58",9,90,"NoSig",0,989
"CD59",9,90,"NoSig",0,989
"CD5L",9,90,"NoSig",0,989
"CD63",9,90,"NoSig",0,989
"CD68",9,90,"c2",1.19840308047053,989
"CD69",9,90,"c4",0.473063364611584,989
"CD70",9,90,"NoSig",0,989
"CD74",9,90,"NoSig",0,989
"CD79A",9,90,"NoSig",0,989
"CD80",9,90,"NoSig",0,989
"CD81",9,90,"NoSig",0,989
"CD83",9,90,"NoSig",0,989
"CD84",9,90,"NoSig",0,989
"CD86",9,90,"NoSig",0,989
"CD8A",9,90,"NoSig",0,989
"CD8B",9,90,"NoSig",0,989
"CD9",9,90,"NoSig",0,989
"CD93",9,90,"c5",0.702366842975929,989
"CDH1",9,90,"NoSig",0,989
"CDH11",9,90,"NoSig",0,989
"CDH19",9,90,"NoSig",0,989
"CDH5",9,90,"NoSig",0,989
"CDKN1A",9,90,"NoSig",0,989
"CDKN3",9,90,"NoSig",0,989
"CEACAM1",9,90,"NoSig",0,989
"CEACAM6",9,90,"NoSig",0,989
"CELSR1",9,90,"NoSig",0,989
"CELSR2",9,90,"NoSig",0,989
"CENPF",9,90,"NoSig",0,989
"CFD",9,90,"NoSig",0,989
"CFLAR",9,90,"NoSig",0,989
"CHEK1",9,90,"NoSig",0,989
"CHEK2",9,90,"NoSig",0,989
"CHI3L1",9,90,"NoSig",0,989
"CIDEA",9,90,"NoSig",0,989
"CIITA",9,90,"NoSig",0,989
"CLCF1",9,90,"NoSig",0,989
"CLDN4",9,90,"NoSig",0,989
"CLEC10A",9,90,"NoSig",0,989
"CLEC12A",9,90,"NoSig",0,989
"CLEC14A",9,90,"NoSig",0,989
"CLEC1A",9,90,"NoSig",0,989
"CLEC2B",9,90,"NoSig",0,989
"CLEC2D",9,90,"NoSig",0,989
"CLEC4A",9,90,"NoSig",0,989
"CLEC4D",9,90,"NoSig",0,989
"CLEC4E",9,90,"NoSig",0,989
"CLEC5A",9,90,"NoSig",0,989
"CLEC7A",9,90,"NoSig",0,989
"CLOCK",9,90,"NoSig",0,989
"CLU",9,90,"NoSig",0,989
"CMKLR1",9,90,"NoSig",0,989
"CNTFR",9,90,"NoSig",0,989
"COL11A1",9,90,"NoSig",0,989
"COL12A1",9,90,"NoSig",0,989
"COL14A1",9,90,"NoSig",0,989
"COL15A1",9,90,"NoSig",0,989
"COL16A1",9,90,"NoSig",0,989
"COL17A1",9,90,"NoSig",0,989
"COL18A1",9,90,"c1",0.333447298736405,989
"COL1A1",9,90,"c6",7.6697244843111,989
"COL1A2",9,90,"c6",2.33327947349929,989
"COL21A1",9,90,"NoSig",0,989
"COL27A1",9,90,"NoSig",0,989
"COL3A1",9,90,"NoSig",0,989
"COL4A1",9,90,"c6",3.30400703254259,989
"COL4A2",9,90,"c6",2.20971845194369,989
"COL4A5",9,90,"NoSig",0,989
"COL5A1",9,90,"c6",0.851983493883007,989
"COL5A2",9,90,"NoSig",0,989
"COL5A3",9,90,"NoSig",0,989
"COL6A1",9,90,"NoSig",0,989
"COL6A2",9,90,"c6",1.98925001478379,989
"COL6A3",9,90,"c6",0.66547728957517,989
"COL8A1",9,90,"NoSig",0,989
"COL9A2",9,90,"c2",0.852533564105099,989
"COL9A3",9,90,"NoSig",0,989
"COTL1",9,90,"c3",1.79205948321392,989
"COX4I2",9,90,"NoSig",0,989
"CPA3",9,90,"NoSig",0,989
"CPB1",9,90,"NoSig",0,989
"CRIP1",9,90,"c5",1.24750259922219,989
"CRP",9,90,"c10",8.39104590038874,989
"CRYAB",9,90,"c2",4.21442901634124,989
"CSF1",9,90,"NoSig",0,989
"CSF1R",9,90,"c3",0.788516720073962,989
"CSF2",9,90,"NoSig",0,989
"CSF2RA",9,90,"NoSig",0,989
"CSF2RB",9,90,"NoSig",0,989
"CSF3",9,90,"NoSig",0,989
"CSF3R",9,90,"NoSig",0,989
"CSHL1",9,90,"NoSig",0,989
"CSK",9,90,"NoSig",0,989
"CSPG4",9,90,"NoSig",0,989
"CST7",9,90,"NoSig",0,989
"CSTB",9,90,"NoSig",0,989
"CTLA4",9,90,"NoSig",0,989
"CTNNB1",9,90,"NoSig",0,989
"CTSD",9,90,"NoSig",0,989
"CTSG",9,90,"NoSig",0,989
"CTSW",9,90,"NoSig",0,989
"CUZD1",9,90,"NoSig",0,989
"CX3CL1",9,90,"NoSig",0,989
"CX3CR1",9,90,"NoSig",0,989
"CXCL1",9,90,"NoSig",0,989
"CXCL10",9,90,"NoSig",0,989
"CXCL12",9,90,"NoSig",0,989
"CXCL13",9,90,"c4",0.3231893868088,989
"CXCL14",9,90,"NoSig",0,989
"CXCL16",9,90,"NoSig",0,989
"CXCL17",9,90,"NoSig",0,989
"CXCL5",9,90,"NoSig",0,989
"CXCL8",9,90,"NoSig",0,989
"CXCL9",9,90,"NoSig",0,989
"CXCR1",9,90,"NoSig",0,989
"CXCR2",9,90,"NoSig",0,989
"CXCR3",9,90,"NoSig",0,989
"CXCR4",9,90,"c4",1.60093850891297,989
"CXCR5",9,90,"NoSig",0,989
"CXCR6",9,90,"NoSig",0,989
"CYP1B1",9,90,"NoSig",0,989
"CYP2U1",9,90,"NoSig",0,989
"CYSTM1",9,90,"NoSig",0,989
"CYTOR",9,90,"NoSig",0,989
"DCN",9,90,"c6",1.30426136960539,989
"DDC",9,90,"NoSig",0,989
"DDIT3",9,90,"NoSig",0,989
"DDR1",9,90,"c2",1.02937229385014,989
"DDR2",9,90,"NoSig",0,989
"DDX58",9,90,"NoSig",0,989
"DHRS2",9,90,"NoSig",0,989
"DLL1",9,90,"NoSig",0,989
"DLL4",9,90,"NoSig",0,989
"DMBT1",9,90,"NoSig",0,989
"DNMT1",9,90,"NoSig",0,989
"DNMT3A",9,90,"NoSig",0,989
"DPP4",9,90,"NoSig",0,989
"DPT",9,90,"NoSig",0,989
"DST",9,90,"NoSig",0,989
"DUSP1",9,90,"c2",1.91752716636045,989
"DUSP2",9,90,"NoSig",0,989
"DUSP4",9,90,"NoSig",0,989
"DUSP5",9,90,"NoSig",0,989
"DUSP6",9,90,"NoSig",0,989
"EFNA1",9,90,"c2",3.28316364701707,989
"EFNA4",9,90,"NoSig",0,989
"EFNA5",9,90,"NoSig",0,989
"EFNB1",9,90,"NoSig",0,989
"EFNB2",9,90,"NoSig",0,989
"EGF",9,90,"NoSig",0,989
"EGFR",9,90,"NoSig",0,989
"EIF5A",9,90,"NoSig",0,989
"ELANE",9,90,"NoSig",0,989
"EMP3",9,90,"NoSig",0,989
"ENG",9,90,"NoSig",0,989
"ENO1",9,90,"c2",27.4412709523278,989
"ENTPD1",9,90,"NoSig",0,989
"EOMES",9,90,"NoSig",0,989
"EPCAM",9,90,"NoSig",0,989
"EPHA2",9,90,"NoSig",0,989
"EPHA3",9,90,"NoSig",0,989
"EPHA4",9,90,"NoSig",0,989
"EPHA7",9,90,"NoSig",0,989
"EPHB2",9,90,"NoSig",0,989
"EPHB3",9,90,"NoSig",0,989
"EPHB4",9,90,"NoSig",0,989
"EPHB6",9,90,"NoSig",0,989
"EPOR",9,90,"NoSig",0,989
"ERBB2",9,90,"NoSig",0,989
"ERBB3",9,90,"NoSig",0,989
"ESAM",9,90,"NoSig",0,989
"ESR1",9,90,"NoSig",0,989
"ETS1",9,90,"c4",0.854506602719096,989
"ETV4",9,90,"NoSig",0,989
"ETV5",9,90,"NoSig",0,989
"EZH2",9,90,"NoSig",0,989
"EZR",9,90,"NoSig",0,989
"FABP4",9,90,"NoSig",0,989
"FABP5",9,90,"NoSig",0,989
"FAM30A",9,90,"NoSig",0,989
"FAP",9,90,"NoSig",0,989
"FAS",9,90,"NoSig",0,989
"FASLG",9,90,"NoSig",0,989
"FASN",9,90,"NoSig",0,989
"FAU",9,90,"NoSig",0,989
"FCER1G",9,90,"c3",0.564494785111977,989
"FCGBP",9,90,"NoSig",0,989
"FCGR3A",9,90,"c3",0.90734222489187,989
"FCRLA",9,90,"NoSig",0,989
"FES",9,90,"NoSig",0,989
"FFAR2",9,90,"NoSig",0,989
"FFAR3",9,90,"NoSig",0,989
"FFAR4",9,90,"NoSig",0,989
"FGF1",9,90,"NoSig",0,989
"FGF12",9,90,"NoSig",0,989
"FGF13",9,90,"NoSig",0,989
"FGF18",9,90,"NoSig",0,989
"FGF2",9,90,"NoSig",0,989
"FGF7",9,90,"NoSig",0,989
"FGF9",9,90,"NoSig",0,989
"FGFR1",9,90,"NoSig",0,989
"FGFR2",9,90,"NoSig",0,989
"FGFR3",9,90,"NoSig",0,989
"FGG",9,90,"NoSig",0,989
"FGR",9,90,"NoSig",0,989
"FHIT",9,90,"NoSig",0,989
"FKBP11",9,90,"NoSig",0,989
"FKBP5",9,90,"NoSig",0,989
"FLT1",9,90,"NoSig",0,989
"FLT3LG",9,90,"NoSig",0,989
"FN1",9,90,"NoSig",0,989
"FOS",9,90,"c2",0.28170874154909,989
"FOXF1",9,90,"NoSig",0,989
"FOXP3",9,90,"NoSig",0,989
"FPR1",9,90,"NoSig",0,989
"FYB1",9,90,"NoSig",0,989
"FYN",9,90,"c4",0.342461882066139,989
"FZD1",9,90,"NoSig",0,989
"FZD3",9,90,"NoSig",0,989
"FZD4",9,90,"NoSig",0,989
"FZD5",9,90,"NoSig",0,989
"FZD6",9,90,"NoSig",0,989
"FZD7",9,90,"NoSig",0,989
"FZD8",9,90,"NoSig",0,989
"G0S2",9,90,"NoSig",0,989
"G6PD",9,90,"NoSig",0,989
"GADD45B",9,90,"c2",0.786592705914913,989
"GAS6",9,90,"NoSig",0,989
"GATA3",9,90,"NoSig",0,989
"GC",9,90,"NoSig",0,989
"GCG",9,90,"NoSig",0,989
"GDF15",9,90,"NoSig",0,989
"GLUD1",9,90,"NoSig",0,989
"GLUL",9,90,"NoSig",0,989
"GNLY",9,90,"NoSig",0,989
"GPBAR1",9,90,"NoSig",0,989
"GPER1",9,90,"c2",0.249660757371836,989
"GPNMB",9,90,"c3",1.01049871260269,989
"GPR183",9,90,"NoSig",0,989
"GPX1",9,90,"NoSig",0,989
"GPX3",9,90,"c2",3.71010157353501,989
"GSK3B",9,90,"NoSig",0,989
"GSN",9,90,"c2",1.05695924366083,989
"GSTP1",9,90,"NoSig",0,989
"GZMA",9,90,"NoSig",0,989
"GZMB",9,90,"NoSig",0,989
"GZMH",9,90,"NoSig",0,989
"GZMK",9,90,"c4",0.266518073391764,989
"H2AZ1",9,90,"NoSig",0,989
"H4C3",9,90,"NoSig",0,989
"HAVCR2",9,90,"NoSig",0,989
"HBA1",9,90,"c13",22.9391581848578,989
"HBB",9,90,"c13",20.9155301229601,989
"HCAR2",9,90,"NoSig",0,989
"HCK",9,90,"NoSig",0,989
"HCST",9,90,"NoSig",0,989
"HDAC1",9,90,"NoSig",0,989
"HDAC11",9,90,"NoSig",0,989
"HDAC3",9,90,"NoSig",0,989
"HDAC4",9,90,"NoSig",0,989
"HDAC5",9,90,"NoSig",0,989
"HEXB",9,90,"NoSig",0,989
"HEY1",9,90,"NoSig",0,989
"HGF",9,90,"NoSig",0,989
"HIF1A",9,90,"NoSig",0,989
"HILPDA",9,90,"c2",0.539638733748232,989
"HLA-A",9,90,"NoSig",0,989
"HLA-DPA1",9,90,"NoSig",0,989
"HLA-DPB1",9,90,"NoSig",0,989
"HLA-DQA1",9,90,"c3",3.34096071605237,989
"HLA-DQB1",9,90,"NoSig",0,989
"HLA-DRA",9,90,"NoSig",0,989
"HLA-DRB1",9,90,"NoSig",0,989
"HMGB2",9,90,"NoSig",0,989
"HMGCS1",9,90,"NoSig",0,989
"HMGN2",9,90,"NoSig",0,989
"HPGDS",9,90,"NoSig",0,989
"HSD17B2",9,90,"NoSig",0,989
"HSP90AA1",9,90,"NoSig",0,989
"HSP90AB1",9,90,"NoSig",0,989
"HSP90B1",9,90,"NoSig",0,989
"HSPA1A",9,90,"c2",2.29179676069977,989
"HSPB1",9,90,"NoSig",0,989
"HSPG2",9,90,"NoSig",0,989
"HTT",9,90,"NoSig",0,989
"IAPP",9,90,"NoSig",0,989
"ICA1",9,90,"NoSig",0,989
"ICAM1",9,90,"NoSig",0,989
"ICAM2",9,90,"NoSig",0,989
"ICAM3",9,90,"NoSig",0,989
"ICOS",9,90,"NoSig",0,989
"ICOSLG",9,90,"NoSig",0,989
"IDO1",9,90,"c3",0.132633380271268,989
"IER3",9,90,"NoSig",0,989
"IFI27",9,90,"NoSig",0,989
"IFI44L",9,90,"NoSig",0,989
"IFI6",9,90,"NoSig",0,989
"IFIH1",9,90,"NoSig",0,989
"IFIT1",9,90,"NoSig",0,989
"IFIT3",9,90,"NoSig",0,989
"IFITM1",9,90,"NoSig",0,989
"IFITM3",9,90,"NoSig",0,989
"IFNA1",9,90,"NoSig",0,989
"IFNAR1",9,90,"NoSig",0,989
"IFNAR2",9,90,"NoSig",0,989
"IFNG",9,90,"NoSig",0,989
"IFNGR1",9,90,"NoSig",0,989
"IFNGR2",9,90,"NoSig",0,989
"IFNL3",9,90,"NoSig",0,989
"IGF1",9,90,"NoSig",0,989
"IGF1R",9,90,"NoSig",0,989
"IGF2",9,90,"c10",0.813070505218628,989
"IGF2R",9,90,"NoSig",0,989
"IGFBP3",9,90,"c2",2.80118294896934,989
"IGFBP5",9,90,"c2",3.12800562318536,989
"IGFBP6",9,90,"NoSig",0,989
"IGFBP7",9,90,"c6",8.9564477257849,989
"IGHA1",9,90,"c7",4.26516986122743,989
"IGHD",9,90,"NoSig",0,989
"IGHG1",9,90,"c7",10.4174940521216,989
"IGHG2",9,90,"c7",5.29335092224087,989
"IGHM",9,90,"c7",22.0569687280233,989
"IGKC",9,90,"c7",12.7415288191044,989
"IKZF3",9,90,"c4",0.298950129948227,989
"IL10",9,90,"NoSig",0,989
"IL10RA",9,90,"NoSig",0,989
"IL10RB",9,90,"NoSig",0,989
"IL11",9,90,"NoSig",0,989
"IL11RA",9,90,"NoSig",0,989
"IL12A",9,90,"NoSig",0,989
"IL12B",9,90,"NoSig",0,989
"IL12RB1",9,90,"NoSig",0,989
"IL12RB2",9,90,"NoSig",0,989
"IL13RA1",9,90,"NoSig",0,989
"IL15",9,90,"NoSig",0,989
"IL15RA",9,90,"NoSig",0,989
"IL16",9,90,"NoSig",0,989
"IL17A",9,90,"NoSig",0,989
"IL17B",9,90,"NoSig",0,989
"IL17D",9,90,"NoSig",0,989
"IL17RA",9,90,"NoSig",0,989
"IL17RB",9,90,"NoSig",0,989
"IL17RE",9,90,"NoSig",0,989
"IL18",9,90,"NoSig",0,989
"IL18R1",9,90,"NoSig",0,989
"IL1A",9,90,"NoSig",0,989
"IL1B",9,90,"NoSig",0,989
"IL1R1",9,90,"NoSig",0,989
"IL1R2",9,90,"NoSig",0,989
"IL1RAP",9,90,"c1",0.147973157913018,989
"IL1RL1",9,90,"NoSig",0,989
"IL1RN",9,90,"NoSig",0,989
"IL2",9,90,"NoSig",0,989
"IL20",9,90,"NoSig",0,989
"IL20RA",9,90,"NoSig",0,989
"IL22RA1",9,90,"NoSig",0,989
"IL23A",9,90,"NoSig",0,989
"IL24",9,90,"NoSig",0,989
"IL27RA",9,90,"NoSig",0,989
"IL2RA",9,90,"NoSig",0,989
"IL2RB",9,90,"NoSig",0,989
"IL2RG",9,90,"NoSig",0,989
"IL32",9,90,"NoSig",0,989
"IL33",9,90,"NoSig",0,989
"IL34",9,90,"NoSig",0,989
"IL36G",9,90,"NoSig",0,989
"IL3RA",9,90,"NoSig",0,989
"IL4R",9,90,"NoSig",0,989
"IL6",9,90,"NoSig",0,989
"IL6R",9,90,"NoSig",0,989
"IL6ST",9,90,"NoSig",0,989
"IL7",9,90,"NoSig",0,989
"IL7R",9,90,"c4",0.991142656176227,989
"INHA",9,90,"NoSig",0,989
"INHBA",9,90,"c2",0.148116455302227,989
"INHBB",9,90,"NoSig",0,989
"INS",9,90,"NoSig",0,989
"INSIG1",9,90,"c10",1.57705327850488,989
"INSR",9,90,"NoSig",0,989
"IRF3",9,90,"NoSig",0,989
"IRF4",9,90,"NoSig",0,989
"ISG15",9,90,"NoSig",0,989
"ITGA1",9,90,"NoSig",0,989
"ITGA2",9,90,"NoSig",0,989
"ITGA3",9,90,"NoSig",0,989
"ITGA5",9,90,"c2",0.8502816724641,989
"ITGA6",9,90,"NoSig",0,989
"ITGA8",9,90,"NoSig",0,989
"ITGA9",9,90,"NoSig",0,989
"ITGAE",9,90,"NoSig",0,989
"ITGAL",9,90,"NoSig",0,989
"ITGAM",9,90,"NoSig",0,989
"ITGAV",9,90,"NoSig",0,989
"ITGAX",9,90,"c3",0.640996993778886,989
"ITGB1",9,90,"NoSig",0,989
"ITGB2",9,90,"c3",1.00763016955482,989
"ITGB4",9,90,"NoSig",0,989
"ITGB5",9,90,"NoSig",0,989
"ITGB6",9,90,"NoSig",0,989
"ITGB8",9,90,"NoSig",0,989
"ITK",9,90,"c4",0.273839154849665,989
"ITM2A",9,90,"NoSig",0,989
"ITM2B",9,90,"NoSig",0,989
"JAG1",9,90,"NoSig",0,989
"JAK1",9,90,"NoSig",0,989
"JAK2",9,90,"NoSig",0,989
"JCHAIN",9,90,"c7",3.97977141424371,989
"JUN",9,90,"c2",3.4799673782047,989
"JUNB",9,90,"c3",1.49212135718165,989
"KDR",9,90,"NoSig",0,989
"KIT",9,90,"NoSig",0,989
"KITLG",9,90,"NoSig",0,989
"KLF2",9,90,"c4",0.275744755662367,989
"KLK3",9,90,"NoSig",0,989
"KLRB1",9,90,"NoSig",0,989
"KLRF1",9,90,"NoSig",0,989
"KLRK1",9,90,"NoSig",0,989
"KRAS",9,90,"NoSig",0,989
"KRT1",9,90,"NoSig",0,989
"KRT10",9,90,"NoSig",0,989
"KRT13",9,90,"NoSig",0,989
"KRT14",9,90,"NoSig",0,989
"KRT15",9,90,"NoSig",0,989
"KRT16",9,90,"NoSig",0,989
"KRT17",9,90,"NoSig",0,989
"KRT18",9,90,"NoSig",0,989
"KRT19",9,90,"c2",0.385751879456992,989
"KRT20",9,90,"NoSig",0,989
"KRT23",9,90,"NoSig",0,989
"KRT4",9,90,"NoSig",0,989
"KRT5",9,90,"NoSig",0,989
"KRT6A",9,90,"NoSig",0,989
"KRT7",9,90,"NoSig",0,989
"KRT8",9,90,"NoSig",0,989
"KRT80",9,90,"NoSig",0,989
"KRT86",9,90,"NoSig",0,989
"LAG3",9,90,"NoSig",0,989
"LAIR1",9,90,"NoSig",0,989
"LAMA4",9,90,"NoSig",0,989
"LAMP2",9,90,"NoSig",0,989
"LAMP3",9,90,"NoSig",0,989
"LCN2",9,90,"NoSig",0,989
"LDB2",9,90,"NoSig",0,989
"LDHA",9,90,"c2",3.31446897347782,989
"LDLR",9,90,"NoSig",0,989
"LEFTY1",9,90,"NoSig",0,989
"LEP",9,90,"NoSig",0,989
"LGALS1",9,90,"c2",2.42994007096044,989
"LGALS3",9,90,"c2",1.45674714030601,989
"LGALS3BP",9,90,"NoSig",0,989
"LGALS9",9,90,"NoSig",0,989
"LGR5",9,90,"NoSig",0,989
"LIF",9,90,"NoSig",0,989
"LIFR",9,90,"NoSig",0,989
"LINC01781",9,90,"NoSig",0,989
"LINC01857",9,90,"NoSig",0,989
"LINC02446",9,90,"NoSig",0,989
"LMNA",9,90,"NoSig",0,989
"LPAR5",9,90,"NoSig",0,989
"LTB",9,90,"NoSig",0,989
"LTBR",9,90,"NoSig",0,989
"LTF",9,90,"NoSig",0,989
"LUM",9,90,"c6",0.933288066654065,989
"LY6D",9,90,"NoSig",0,989
"LY75",9,90,"NoSig",0,989
"LYN",9,90,"NoSig",0,989
"LYVE1",9,90,"NoSig",0,989
"LYZ",9,90,"c3",8.07334288623005,989
"MAF",9,90,"NoSig",0,989
"MALAT1",9,90,"NoSig",0,989
"MAML2",9,90,"NoSig",0,989
"MAP1LC3B",9,90,"NoSig",0,989
"MAP2K1",9,90,"NoSig",0,989
"MAPK13",9,90,"NoSig",0,989
"MAPK14",9,90,"NoSig",0,989
"MARCKSL1",9,90,"NoSig",0,989
"MARCO",9,90,"NoSig",0,989
"MB",9,90,"c2",0.25664267577704,989
"MECOM",9,90,"NoSig",0,989
"MEG3",9,90,"NoSig",0,989
"MERTK",9,90,"NoSig",0,989
"MET",9,90,"NoSig",0,989
"MFAP5",9,90,"NoSig",0,989
"MGP",9,90,"c6",3.45505647089695,989
"MIF",9,90,"c2",17.7664546529896,989
"MIR4435-2HG",9,90,"NoSig",0,989
"MKI67",9,90,"NoSig",0,989
"MMP1",9,90,"NoSig",0,989
"MMP12",9,90,"NoSig",0,989
"MMP14",9,90,"NoSig",0,989
