"genes","task_id","curr_size","top_cluster_gr20","glm_coef_gr20","seed_number"
"COL6A2",2,20,"c3",1.32052384579971,989
"COL6A3",2,20,"NoSig",0,989
"COL8A1",2,20,"NoSig",0,989
"COL9A2",2,20,"c2",1.09378294675259,989
"COL9A3",2,20,"NoSig",0,989
"COTL1",2,20,"c3",2.16607441600969,989
"COX4I2",2,20,"NoSig",0,989
"CPA3",2,20,"NoSig",0,989
"CPB1",2,20,"NoSig",0,989
"CRIP1",2,20,"c3",0.856823568622482,989
"CRP",2,20,"c10",9.02072197015279,989
"CRYAB",2,20,"c2",4.53978891507563,989
"CSF1",2,20,"NoSig",0,989
"CSF1R",2,20,"c3",0.793959464106005,989
"CSF2",2,20,"NoSig",0,989
"CSF2RA",2,20,"NoSig",0,989
"CSF2RB",2,20,"NoSig",0,989
"CSF3",2,20,"NoSig",0,989
"CSF3R",2,20,"NoSig",0,989
"CSHL1",2,20,"NoSig",0,989
"CSK",2,20,"NoSig",0,989
"CSPG4",2,20,"NoSig",0,989
"CST7",2,20,"NoSig",0,989
"CSTB",2,20,"NoSig",0,989
"CTLA4",2,20,"NoSig",0,989
"CTNNB1",2,20,"NoSig",0,989
"CTSD",2,20,"NoSig",0,989
"CTSG",2,20,"NoSig",0,989
"CTSW",2,20,"NoSig",0,989
"CUZD1",2,20,"NoSig",0,989
"CX3CL1",2,20,"NoSig",0,989
"CX3CR1",2,20,"NoSig",0,989
"CXCL1",2,20,"NoSig",0,989
"CXCL10",2,20,"c3",7.57437160150076,989
"CXCL12",2,20,"NoSig",0,989
"CXCL13",2,20,"c4",0.41009013469108,989
"CXCL14",2,20,"NoSig",0,989
"CXCL16",2,20,"NoSig",0,989
"CXCL17",2,20,"NoSig",0,989
"CXCL5",2,20,"NoSig",0,989
"CXCL8",2,20,"NoSig",0,989
"CXCL9",2,20,"NoSig",0,989
"CXCR1",2,20,"NoSig",0,989
"CXCR2",2,20,"NoSig",0,989
"CXCR3",2,20,"NoSig",0,989
"CXCR4",2,20,"c4",2.01568061924266,989
"CXCR5",2,20,"NoSig",0,989
"CXCR6",2,20,"NoSig",0,989
"CYP1B1",2,20,"NoSig",0,989
"CYP2U1",2,20,"NoSig",0,989
"CYSTM1",2,20,"NoSig",0,989
"CYTOR",2,20,"NoSig",0,989
"DCN",2,20,"c6",1.67984166695783,989
"DDC",2,20,"NoSig",0,989
"DDIT3",2,20,"NoSig",0,989
"DDR1",2,20,"c2",1.32852008681294,989
"DDR2",2,20,"NoSig",0,989
"DDX58",2,20,"NoSig",0,989
"DHRS2",2,20,"NoSig",0,989
"DLL1",2,20,"NoSig",0,989
"DLL4",2,20,"NoSig",0,989
"DMBT1",2,20,"NoSig",0,989
"DNMT1",2,20,"NoSig",0,989
"DNMT3A",2,20,"NoSig",0,989
"DPP4",2,20,"NoSig",0,989
"DPT",2,20,"NoSig",0,989
"DST",2,20,"NoSig",0,989
"DUSP1",2,20,"c2",2.15005950190305,989
"DUSP2",2,20,"NoSig",0,989
"DUSP4",2,20,"NoSig",0,989
"DUSP5",2,20,"NoSig",0,989
"DUSP6",2,20,"NoSig",0,989
"EFNA1",2,20,"c2",3.85244675512485,989
"EFNA4",2,20,"NoSig",0,989
"EFNA5",2,20,"NoSig",0,989
"EFNB1",2,20,"NoSig",0,989
"EFNB2",2,20,"NoSig",0,989
"EGF",2,20,"NoSig",0,989
"EGFR",2,20,"NoSig",0,989
"EIF5A",2,20,"NoSig",0,989
"ELANE",2,20,"NoSig",0,989
"EMP3",2,20,"NoSig",0,989
"ENG",2,20,"NoSig",0,989
"ENO1",2,20,"c2",31.9952203323093,989
"ENTPD1",2,20,"NoSig",0,989
"EOMES",2,20,"NoSig",0,989
"EPCAM",2,20,"NoSig",0,989
"EPHA2",2,20,"NoSig",0,989
"EPHA3",2,20,"NoSig",0,989
"EPHA4",2,20,"NoSig",0,989
"EPHA7",2,20,"NoSig",0,989
"EPHB2",2,20,"NoSig",0,989
"EPHB3",2,20,"NoSig",0,989
"EPHB4",2,20,"NoSig",0,989
"EPHB6",2,20,"NoSig",0,989
"EPOR",2,20,"NoSig",0,989
"ERBB2",2,20,"NoSig",0,989
"ERBB3",2,20,"NoSig",0,989
"ESAM",2,20,"NoSig",0,989
"ESR1",2,20,"NoSig",0,989
"ETS1",2,20,"NoSig",0,989
"ETV4",2,20,"NoSig",0,989
"ETV5",2,20,"NoSig",0,989
"EZH2",2,20,"NoSig",0,989
"EZR",2,20,"NoSig",0,989
"FABP4",2,20,"NoSig",0,989
"FABP5",2,20,"NoSig",0,989
"FAM30A",2,20,"NoSig",0,989
"FAP",2,20,"NoSig",0,989
"FAS",2,20,"NoSig",0,989
"FASLG",2,20,"NoSig",0,989
"FASN",2,20,"NoSig",0,989
"FAU",2,20,"NoSig",0,989
"FCER1G",2,20,"c3",0.824667976438331,989
"FCGBP",2,20,"NoSig",0,989
"FCGR3A",2,20,"c3",1.26650995701607,989
"FCRLA",2,20,"NoSig",0,989
"FES",2,20,"NoSig",0,989
"FFAR2",2,20,"NoSig",0,989
"FFAR3",2,20,"NoSig",0,989
"FFAR4",2,20,"NoSig",0,989
"FGF1",2,20,"NoSig",0,989
"FGF12",2,20,"NoSig",0,989
"FGF13",2,20,"NoSig",0,989
"FGF18",2,20,"c2",0.447059579358736,989
"FGF2",2,20,"NoSig",0,989
"FGF7",2,20,"NoSig",0,989
"FGF9",2,20,"NoSig",0,989
"FGFR1",2,20,"NoSig",0,989
"FGFR2",2,20,"NoSig",0,989
"FGFR3",2,20,"NoSig",0,989
"FGG",2,20,"NoSig",0,989
"FGR",2,20,"NoSig",0,989
"FHIT",2,20,"NoSig",0,989
"FKBP11",2,20,"NoSig",0,989
"FKBP5",2,20,"NoSig",0,989
"FLT1",2,20,"NoSig",0,989
"FLT3LG",2,20,"NoSig",0,989
"FN1",2,20,"NoSig",0,989
"FOS",2,20,"c2",0.252636885709771,989
"FOXF1",2,20,"NoSig",0,989
"FOXP3",2,20,"NoSig",0,989
"FPR1",2,20,"NoSig",0,989
"FYB1",2,20,"NoSig",0,989
"FYN",2,20,"NoSig",0,989
"FZD1",2,20,"NoSig",0,989
"FZD3",2,20,"NoSig",0,989
"FZD4",2,20,"NoSig",0,989
"FZD5",2,20,"NoSig",0,989
"FZD6",2,20,"NoSig",0,989
"FZD7",2,20,"NoSig",0,989
"FZD8",2,20,"NoSig",0,989
"G0S2",2,20,"NoSig",0,989
"G6PD",2,20,"NoSig",0,989
"GADD45B",2,20,"c2",0.974343227118147,989
"GAS6",2,20,"c1",0.0908676575551216,989
"GATA3",2,20,"NoSig",0,989
"GC",2,20,"c1",11.2957164169438,989
"GCG",2,20,"NoSig",0,989
"GDF15",2,20,"NoSig",0,989
"GLUD1",2,20,"NoSig",0,989
"GLUL",2,20,"c1",3.24064453696323,989
"GNLY",2,20,"NoSig",0,989
"GPBAR1",2,20,"NoSig",0,989
"GPER1",2,20,"c2",0.308662524857099,989
"GPNMB",2,20,"c3",0.989401751363164,989
"GPR183",2,20,"NoSig",0,989
"GPX1",2,20,"NoSig",0,989
"GPX3",2,20,"NoSig",0,989
"GSK3B",2,20,"NoSig",0,989
"GSN",2,20,"c2",1.06901070786781,989
"GSTP1",2,20,"NoSig",0,989
"GZMA",2,20,"NoSig",0,989
"GZMB",2,20,"NoSig",0,989
"GZMH",2,20,"NoSig",0,989
"GZMK",2,20,"NoSig",0,989
"H2AZ1",2,20,"NoSig",0,989
"H4C3",2,20,"NoSig",0,989
"HAVCR2",2,20,"NoSig",0,989
"HBA1",2,20,"NoSig",0,989
"HBB",2,20,"NoSig",0,989
"HCAR2",2,20,"NoSig",0,989
"HCK",2,20,"NoSig",0,989
"HCST",2,20,"NoSig",0,989
"HDAC1",2,20,"NoSig",0,989
"HDAC11",2,20,"NoSig",0,989
"HDAC3",2,20,"NoSig",0,989
"HDAC4",2,20,"NoSig",0,989
"HDAC5",2,20,"NoSig",0,989
"HEXB",2,20,"NoSig",0,989
"HEY1",2,20,"NoSig",0,989
"HGF",2,20,"NoSig",0,989
"HIF1A",2,20,"NoSig",0,989
"HILPDA",2,20,"c2",0.570272528610251,989
"HLA-A",2,20,"NoSig",0,989
"HLA-DPA1",2,20,"NoSig",0,989
"HLA-DPB1",2,20,"NoSig",0,989
"HLA-DQA1",2,20,"c3",3.12865065950837,989
"HLA-DQB1",2,20,"NoSig",0,989
"HLA-DRA",2,20,"NoSig",0,989
"HLA-DRB1",2,20,"NoSig",0,989
"HMGB2",2,20,"NoSig",0,989
"HMGCS1",2,20,"NoSig",0,989
"HMGN2",2,20,"NoSig",0,989
"HPGDS",2,20,"NoSig",0,989
"HSD17B2",2,20,"NoSig",0,989
"HSP90AA1",2,20,"NoSig",0,989
"HSP90AB1",2,20,"NoSig",0,989
"HSP90B1",2,20,"NoSig",0,989
"HSPA1A",2,20,"c2",2.03623570442082,989
"HSPB1",2,20,"NoSig",0,989
"HSPG2",2,20,"NoSig",0,989
"HTT",2,20,"NoSig",0,989
