"genes","task_id","curr_size","top_cluster_gr50","glm_coef_gr50","seed_number"
"ATF3",5,50,"NoSig",0,989
"ATG10",5,50,"NoSig",0,989
"ATG12",5,50,"NoSig",0,989
"ATG5",5,50,"NoSig",0,989
"ATM",5,50,"NoSig",0,989
"ATP5F1B",5,50,"NoSig",0,989
"ATP5F1E",5,50,"NoSig",0,989
"ATR",5,50,"NoSig",0,989
"AXL",5,50,"NoSig",0,989
"AZGP1",5,50,"c10",2.96757793476366,989
"AZU1",5,50,"NoSig",0,989
"B2M",5,50,"NoSig",0,989
"B3GNT7",5,50,"NoSig",0,989
"BAG3",5,50,"NoSig",0,989
"BASP1",5,50,"c3",0.554239173917207,989
"BAX",5,50,"NoSig",0,989
"BBLN",5,50,"NoSig",0,989
"BCL2",5,50,"NoSig",0,989
"BCL2L1",5,50,"NoSig",0,989
"BECN1",5,50,"NoSig",0,989
"BEST1",5,50,"NoSig",0,989
"BGN",5,50,"c6",6.13187475725324,989
"BID",5,50,"NoSig",0,989
"BIRC3",5,50,"c2",0.817200430740604,989
"BIRC5",5,50,"NoSig",0,989
"BMP1",5,50,"NoSig",0,989
"BMP2",5,50,"NoSig",0,989
"BMP3",5,50,"NoSig",0,989
"BMP4",5,50,"NoSig",0,989
"BMP5",5,50,"NoSig",0,989
"BMP7",5,50,"NoSig",0,989
"BMPR1A",5,50,"NoSig",0,989
"BMPR2",5,50,"NoSig",0,989
"BRAF",5,50,"NoSig",0,989
"BRCA1",5,50,"NoSig",0,989
"BST1",5,50,"NoSig",0,989
"BST2",5,50,"NoSig",0,989
"BTF3",5,50,"NoSig",0,989
"BTG1",5,50,"NoSig",0,989
"BTK",5,50,"NoSig",0,989
"C11orf96",5,50,"c6",2.2476573322634,989
"C1QA",5,50,"c3",2.40201462780017,989
"C1QB",5,50,"c3",3.63672640492113,989
"C1QC",5,50,"c3",3.31998179113536,989
"C5AR2",5,50,"NoSig",0,989
"CACNA1C",5,50,"NoSig",0,989
"CALB1",5,50,"NoSig",0,989
"CALD1",5,50,"NoSig",0,989
"CALM1",5,50,"NoSig",0,989
"CALM2",5,50,"NoSig",0,989
"CALM3",5,50,"NoSig",0,989
"CAMP",5,50,"NoSig",0,989
"CARMN",5,50,"NoSig",0,989
"CASP3",5,50,"NoSig",0,989
"CASP8",5,50,"NoSig",0,989
"CASR",5,50,"NoSig",0,989
"CAV1",5,50,"NoSig",0,989
"CCDC80",5,50,"c2",0.193481108994422,989
"CCL11",5,50,"NoSig",0,989
"CCL13",5,50,"NoSig",0,989
"CCL15",5,50,"NoSig",0,989
"CCL17",5,50,"NoSig",0,989
"CCL18",5,50,"c3",0.317609418643716,989
"CCL19",5,50,"NoSig",0,989
"CCL2",5,50,"NoSig",0,989
"CCL20",5,50,"NoSig",0,989
"CCL21",5,50,"NoSig",0,989
"CCL22",5,50,"NoSig",0,989
"CCL26",5,50,"NoSig",0,989
"CCL28",5,50,"NoSig",0,989
"CCL3",5,50,"NoSig",0,989
"CCL4",5,50,"NoSig",0,989
"CCL5",5,50,"NoSig",0,989
"CCL8",5,50,"NoSig",0,989
"CCND1",5,50,"c3",0.599505978005626,989
"CCR1",5,50,"NoSig",0,989
"CCR10",5,50,"NoSig",0,989
"CCR2",5,50,"NoSig",0,989
"CCR5",5,50,"NoSig",0,989
"CCR7",5,50,"NoSig",0,989
"CCRL2",5,50,"NoSig",0,989
"CD14",5,50,"c10",1.85951541257581,989
"CD163",5,50,"c3",1.03968807124349,989
"CD164",5,50,"NoSig",0,989
"CD19",5,50,"NoSig",0,989
"CD1C",5,50,"NoSig",0,989
"CD2",5,50,"NoSig",0,989
"CD209",5,50,"NoSig",0,989
"CD22",5,50,"NoSig",0,989
"CD24",5,50,"NoSig",0,989
"CD27",5,50,"NoSig",0,989
"CD274",5,50,"NoSig",0,989
"CD276",5,50,"NoSig",0,989
"CD28",5,50,"NoSig",0,989
"CD300A",5,50,"NoSig",0,989
"CD33",5,50,"NoSig",0,989
"CD34",5,50,"NoSig",0,989
"CD36",5,50,"NoSig",0,989
"CD37",5,50,"NoSig",0,989
"CD38",5,50,"NoSig",0,989
"CD3D",5,50,"NoSig",0,989
"CD3E",5,50,"c4",0.278298632236707,989
"CD3G",5,50,"NoSig",0,989
"CD4",5,50,"c3",0.635824360339089,989
"CD40",5,50,"NoSig",0,989
"CD40LG",5,50,"NoSig",0,989
"CD44",5,50,"c2",1.52256062249933,989
"CD47",5,50,"NoSig",0,989
"CD48",5,50,"NoSig",0,989
"CD52",5,50,"NoSig",0,989
"CD53",5,50,"c3",0.601390121808048,989
"CD55",5,50,"NoSig",0,989
"CD58",5,50,"NoSig",0,989
"CD59",5,50,"NoSig",0,989
"CD5L",5,50,"NoSig",0,989
"CD63",5,50,"NoSig",0,989
"CD68",5,50,"c2",1.15934570854156,989
"CD69",5,50,"c4",0.536023480440047,989
"CD70",5,50,"NoSig",0,989
"CD74",5,50,"NoSig",0,989
"CD79A",5,50,"NoSig",0,989
"CD80",5,50,"NoSig",0,989
"CD81",5,50,"NoSig",0,989
"CD83",5,50,"NoSig",0,989
"CD84",5,50,"NoSig",0,989
"CD86",5,50,"NoSig",0,989
"CD8A",5,50,"NoSig",0,989
"CD8B",5,50,"NoSig",0,989
"CD9",5,50,"NoSig",0,989
"CD93",5,50,"c5",0.738736290248453,989
"CDH1",5,50,"NoSig",0,989
"CDH11",5,50,"NoSig",0,989
"CDH19",5,50,"NoSig",0,989
"CDH5",5,50,"NoSig",0,989
"CDKN1A",5,50,"NoSig",0,989
"CDKN3",5,50,"NoSig",0,989
"CEACAM1",5,50,"NoSig",0,989
"CEACAM6",5,50,"NoSig",0,989
"CELSR1",5,50,"NoSig",0,989
"CELSR2",5,50,"NoSig",0,989
"CENPF",5,50,"NoSig",0,989
"CFD",5,50,"NoSig",0,989
"CFLAR",5,50,"NoSig",0,989
"CHEK1",5,50,"NoSig",0,989
"CHEK2",5,50,"NoSig",0,989
"CHI3L1",5,50,"NoSig",0,989
"CIDEA",5,50,"NoSig",0,989
"CIITA",5,50,"NoSig",0,989
"CLCF1",5,50,"NoSig",0,989
"CLDN4",5,50,"NoSig",0,989
"CLEC10A",5,50,"NoSig",0,989
"CLEC12A",5,50,"NoSig",0,989
"CLEC14A",5,50,"NoSig",0,989
"CLEC1A",5,50,"NoSig",0,989
"CLEC2B",5,50,"NoSig",0,989
"CLEC2D",5,50,"NoSig",0,989
"CLEC4A",5,50,"NoSig",0,989
"CLEC4D",5,50,"NoSig",0,989
"CLEC4E",5,50,"NoSig",0,989
"CLEC5A",5,50,"NoSig",0,989
"CLEC7A",5,50,"NoSig",0,989
"CLOCK",5,50,"NoSig",0,989
"CLU",5,50,"NoSig",0,989
"CMKLR1",5,50,"NoSig",0,989
"CNTFR",5,50,"NoSig",0,989
"COL11A1",5,50,"NoSig",0,989
"COL12A1",5,50,"NoSig",0,989
"COL14A1",5,50,"NoSig",0,989
"COL15A1",5,50,"NoSig",0,989
"COL16A1",5,50,"NoSig",0,989
"COL17A1",5,50,"NoSig",0,989
"COL18A1",5,50,"c1",0.424592437357368,989
"COL1A1",5,50,"c6",8.40756497090287,989
"COL1A2",5,50,"c6",2.48892101159539,989
"COL21A1",5,50,"NoSig",0,989
"COL27A1",5,50,"NoSig",0,989
"COL3A1",5,50,"NoSig",0,989
"COL4A1",5,50,"c6",2.97902816507873,989
"COL4A2",5,50,"c6",2.11779948563836,989
"COL4A5",5,50,"NoSig",0,989
"COL5A1",5,50,"c6",0.863588205839649,989
"COL5A2",5,50,"NoSig",0,989
"COL5A3",5,50,"NoSig",0,989
"COL6A1",5,50,"NoSig",0,989
"COL6A2",5,50,"c6",2.0056311352549,989
"COL6A3",5,50,"NoSig",0,989
"COL8A1",5,50,"NoSig",0,989
"COL9A2",5,50,"c2",0.910889903685809,989
"COL9A3",5,50,"NoSig",0,989
"COTL1",5,50,"c3",2.02148509739049,989
"COX4I2",5,50,"NoSig",0,989
"CPA3",5,50,"NoSig",0,989
"CPB1",5,50,"NoSig",0,989
"CRIP1",5,50,"c3",0.725766511958044,989
"CRP",5,50,"c10",8.99019161359468,989
"CRYAB",5,50,"c2",4.34000016366701,989
"CSF1",5,50,"NoSig",0,989
"CSF1R",5,50,"c3",0.756393131067704,989
"CSF2",5,50,"NoSig",0,989
"CSF2RA",5,50,"NoSig",0,989
"CSF2RB",5,50,"NoSig",0,989
"CSF3",5,50,"NoSig",0,989
"CSF3R",5,50,"NoSig",0,989
"CSHL1",5,50,"NoSig",0,989
"CSK",5,50,"NoSig",0,989
"CSPG4",5,50,"NoSig",0,989
"CST7",5,50,"NoSig",0,989
"CSTB",5,50,"NoSig",0,989
"CTLA4",5,50,"NoSig",0,989
"CTNNB1",5,50,"NoSig",0,989
"CTSD",5,50,"NoSig",0,989
"CTSG",5,50,"NoSig",0,989
"CTSW",5,50,"NoSig",0,989
"CUZD1",5,50,"NoSig",0,989
"CX3CL1",5,50,"NoSig",0,989
"CX3CR1",5,50,"NoSig",0,989
"CXCL1",5,50,"NoSig",0,989
"CXCL10",5,50,"NoSig",0,989
"CXCL12",5,50,"c10",1.53329007256844,989
"CXCL13",5,50,"c4",0.411566827839977,989
"CXCL14",5,50,"NoSig",0,989
"CXCL16",5,50,"NoSig",0,989
"CXCL17",5,50,"NoSig",0,989
"CXCL5",5,50,"NoSig",0,989
"CXCL8",5,50,"NoSig",0,989
"CXCL9",5,50,"NoSig",0,989
"CXCR1",5,50,"NoSig",0,989
"CXCR2",5,50,"NoSig",0,989
"CXCR3",5,50,"NoSig",0,989
"CXCR4",5,50,"c4",1.82842563283556,989
"CXCR5",5,50,"NoSig",0,989
"CXCR6",5,50,"NoSig",0,989
"CYP1B1",5,50,"NoSig",0,989
"CYP2U1",5,50,"NoSig",0,989
"CYSTM1",5,50,"NoSig",0,989
"CYTOR",5,50,"NoSig",0,989
"DCN",5,50,"c6",1.57814952205629,989
"DDC",5,50,"NoSig",0,989
"DDIT3",5,50,"NoSig",0,989
"DDR1",5,50,"NoSig",0,989
"DDR2",5,50,"NoSig",0,989
"DDX58",5,50,"NoSig",0,989
"DHRS2",5,50,"NoSig",0,989
"DLL1",5,50,"NoSig",0,989
"DLL4",5,50,"NoSig",0,989
"DMBT1",5,50,"NoSig",0,989
"DNMT1",5,50,"NoSig",0,989
"DNMT3A",5,50,"NoSig",0,989
"DPP4",5,50,"NoSig",0,989
"DPT",5,50,"NoSig",0,989
"DST",5,50,"NoSig",0,989
"DUSP1",5,50,"c2",2.07690511082455,989
"DUSP2",5,50,"NoSig",0,989
"DUSP4",5,50,"NoSig",0,989
"DUSP5",5,50,"NoSig",0,989
"DUSP6",5,50,"NoSig",0,989
"EFNA1",5,50,"c2",3.49887071702864,989
"EFNA4",5,50,"NoSig",0,989
"EFNA5",5,50,"NoSig",0,989
"EFNB1",5,50,"NoSig",0,989
"EFNB2",5,50,"NoSig",0,989
"EGF",5,50,"NoSig",0,989
"EGFR",5,50,"NoSig",0,989
"EIF5A",5,50,"NoSig",0,989
"ELANE",5,50,"NoSig",0,989
"EMP3",5,50,"NoSig",0,989
"ENG",5,50,"NoSig",0,989
"ENO1",5,50,"c2",28.6660747693007,989
"ENTPD1",5,50,"NoSig",0,989
"EOMES",5,50,"NoSig",0,989
"EPCAM",5,50,"NoSig",0,989
"EPHA2",5,50,"NoSig",0,989
"EPHA3",5,50,"NoSig",0,989
"EPHA4",5,50,"NoSig",0,989
"EPHA7",5,50,"NoSig",0,989
"EPHB2",5,50,"NoSig",0,989
"EPHB3",5,50,"NoSig",0,989
"EPHB4",5,50,"NoSig",0,989
"EPHB6",5,50,"NoSig",0,989
"EPOR",5,50,"NoSig",0,989
"ERBB2",5,50,"NoSig",0,989
"ERBB3",5,50,"NoSig",0,989
"ESAM",5,50,"NoSig",0,989
"ESR1",5,50,"NoSig",0,989
"ETS1",5,50,"c4",0.967009199921239,989
"ETV4",5,50,"NoSig",0,989
"ETV5",5,50,"NoSig",0,989
"EZH2",5,50,"NoSig",0,989
"EZR",5,50,"NoSig",0,989
"FABP4",5,50,"NoSig",0,989
"FABP5",5,50,"NoSig",0,989
"FAM30A",5,50,"NoSig",0,989
"FAP",5,50,"NoSig",0,989
"FAS",5,50,"NoSig",0,989
"FASLG",5,50,"NoSig",0,989
"FASN",5,50,"NoSig",0,989
"FAU",5,50,"NoSig",0,989
"FCER1G",5,50,"c3",0.650511975344753,989
"FCGBP",5,50,"NoSig",0,989
"FCGR3A",5,50,"c3",1.02821247694111,989
"FCRLA",5,50,"NoSig",0,989
"FES",5,50,"NoSig",0,989
"FFAR2",5,50,"NoSig",0,989
"FFAR3",5,50,"NoSig",0,989
"FFAR4",5,50,"NoSig",0,989
"FGF1",5,50,"NoSig",0,989
"FGF12",5,50,"NoSig",0,989
"FGF13",5,50,"NoSig",0,989
"FGF18",5,50,"NoSig",0,989
"FGF2",5,50,"NoSig",0,989
"FGF7",5,50,"NoSig",0,989
"FGF9",5,50,"NoSig",0,989
"FGFR1",5,50,"NoSig",0,989
"FGFR2",5,50,"NoSig",0,989
"FGFR3",5,50,"NoSig",0,989
"FGG",5,50,"NoSig",0,989
"FGR",5,50,"NoSig",0,989
"FHIT",5,50,"NoSig",0,989
"FKBP11",5,50,"NoSig",0,989
"FKBP5",5,50,"NoSig",0,989
"FLT1",5,50,"NoSig",0,989
"FLT3LG",5,50,"NoSig",0,989
"FN1",5,50,"NoSig",0,989
"FOS",5,50,"c2",0.285836249456044,989
"FOXF1",5,50,"NoSig",0,989
"FOXP3",5,50,"NoSig",0,989
"FPR1",5,50,"NoSig",0,989
"FYB1",5,50,"NoSig",0,989
"FYN",5,50,"c4",0.404281120744285,989
"FZD1",5,50,"NoSig",0,989
"FZD3",5,50,"NoSig",0,989
"FZD4",5,50,"NoSig",0,989
"FZD5",5,50,"NoSig",0,989
"FZD6",5,50,"NoSig",0,989
"FZD7",5,50,"NoSig",0,989
"FZD8",5,50,"NoSig",0,989
"G0S2",5,50,"NoSig",0,989
"G6PD",5,50,"NoSig",0,989
"GADD45B",5,50,"c2",0.828528269793613,989
"GAS6",5,50,"NoSig",0,989
"GATA3",5,50,"NoSig",0,989
"GC",5,50,"NoSig",0,989
"GCG",5,50,"NoSig",0,989
"GDF15",5,50,"NoSig",0,989
"GLUD1",5,50,"NoSig",0,989
"GLUL",5,50,"NoSig",0,989
"GNLY",5,50,"NoSig",0,989
"GPBAR1",5,50,"NoSig",0,989
"GPER1",5,50,"NoSig",0,989
"GPNMB",5,50,"c3",1.18965797294241,989
"GPR183",5,50,"NoSig",0,989
"GPX1",5,50,"NoSig",0,989
"GPX3",5,50,"NoSig",0,989
"GSK3B",5,50,"NoSig",0,989
"GSN",5,50,"c2",1.08068293716885,989
"GSTP1",5,50,"NoSig",0,989
"GZMA",5,50,"NoSig",0,989
"GZMB",5,50,"NoSig",0,989
"GZMH",5,50,"NoSig",0,989
"GZMK",5,50,"NoSig",0,989
"H2AZ1",5,50,"NoSig",0,989
"H4C3",5,50,"NoSig",0,989
"HAVCR2",5,50,"NoSig",0,989
"HBA1",5,50,"NoSig",0,989
"HBB",5,50,"c13",22.1014605307081,989
"HCAR2",5,50,"NoSig",0,989
"HCK",5,50,"NoSig",0,989
"HCST",5,50,"NoSig",0,989
"HDAC1",5,50,"NoSig",0,989
"HDAC11",5,50,"NoSig",0,989
"HDAC3",5,50,"NoSig",0,989
"HDAC4",5,50,"NoSig",0,989
"HDAC5",5,50,"NoSig",0,989
"HEXB",5,50,"NoSig",0,989
"HEY1",5,50,"NoSig",0,989
"HGF",5,50,"NoSig",0,989
"HIF1A",5,50,"NoSig",0,989
"HILPDA",5,50,"c2",0.551756336514341,989
"HLA-A",5,50,"NoSig",0,989
"HLA-DPA1",5,50,"NoSig",0,989
"HLA-DPB1",5,50,"NoSig",0,989
"HLA-DQA1",5,50,"c3",3.76683452240549,989
"HLA-DQB1",5,50,"NoSig",0,989
"HLA-DRA",5,50,"NoSig",0,989
"HLA-DRB1",5,50,"NoSig",0,989
"HMGB2",5,50,"NoSig",0,989
"HMGCS1",5,50,"NoSig",0,989
"HMGN2",5,50,"NoSig",0,989
"HPGDS",5,50,"NoSig",0,989
"HSD17B2",5,50,"NoSig",0,989
"HSP90AA1",5,50,"NoSig",0,989
"HSP90AB1",5,50,"NoSig",0,989
"HSP90B1",5,50,"NoSig",0,989
"HSPA1A",5,50,"c2",2.26190534642754,989
"HSPB1",5,50,"NoSig",0,989
"HSPG2",5,50,"NoSig",0,989
"HTT",5,50,"NoSig",0,989
"IAPP",5,50,"NoSig",0,989
"ICA1",5,50,"NoSig",0,989
"ICAM1",5,50,"NoSig",0,989
"ICAM2",5,50,"NoSig",0,989
"ICAM3",5,50,"NoSig",0,989
"ICOS",5,50,"NoSig",0,989
"ICOSLG",5,50,"NoSig",0,989
"IDO1",5,50,"NoSig",0,989
"IER3",5,50,"NoSig",0,989
"IFI27",5,50,"NoSig",0,989
"IFI44L",5,50,"NoSig",0,989
"IFI6",5,50,"NoSig",0,989
"IFIH1",5,50,"NoSig",0,989
"IFIT1",5,50,"NoSig",0,989
"IFIT3",5,50,"NoSig",0,989
"IFITM1",5,50,"NoSig",0,989
"IFITM3",5,50,"NoSig",0,989
"IFNA1",5,50,"NoSig",0,989
"IFNAR1",5,50,"NoSig",0,989
"IFNAR2",5,50,"NoSig",0,989
"IFNG",5,50,"NoSig",0,989
"IFNGR1",5,50,"NoSig",0,989
"IFNGR2",5,50,"NoSig",0,989
"IFNL3",5,50,"NoSig",0,989
"IGF1",5,50,"NoSig",0,989
"IGF1R",5,50,"NoSig",0,989
"IGF2",5,50,"c10",0.826579577861885,989
"IGF2R",5,50,"NoSig",0,989
"IGFBP3",5,50,"c2",2.96539439524462,989
"IGFBP5",5,50,"c2",3.2403270819237,989
"IGFBP6",5,50,"NoSig",0,989
"IGFBP7",5,50,"c6",9.13323602055008,989
"IGHA1",5,50,"c7",4.90491510309306,989
"IGHD",5,50,"NoSig",0,989
"IGHG1",5,50,"c7",10.3532397061209,989
"IGHG2",5,50,"c7",5.09401508116422,989
"IGHM",5,50,"c7",26.5487400481122,989
"IGKC",5,50,"c7",12.65349356309,989
"IKZF3",5,50,"c4",0.313829752252326,989
"IL10",5,50,"NoSig",0,989
"IL10RA",5,50,"NoSig",0,989
"IL10RB",5,50,"NoSig",0,989
"IL11",5,50,"NoSig",0,989
"IL11RA",5,50,"NoSig",0,989
"IL12A",5,50,"NoSig",0,989
"IL12B",5,50,"NoSig",0,989
"IL12RB1",5,50,"NoSig",0,989
"IL12RB2",5,50,"NoSig",0,989
"IL13RA1",5,50,"NoSig",0,989
"IL15",5,50,"NoSig",0,989
"IL15RA",5,50,"NoSig",0,989
"IL16",5,50,"NoSig",0,989
"IL17A",5,50,"NoSig",0,989
"IL17B",5,50,"NoSig",0,989
"IL17D",5,50,"NoSig",0,989
"IL17RA",5,50,"NoSig",0,989
"IL17RB",5,50,"NoSig",0,989
"IL17RE",5,50,"NoSig",0,989
"IL18",5,50,"NoSig",0,989
"IL18R1",5,50,"NoSig",0,989
"IL1A",5,50,"NoSig",0,989
"IL1B",5,50,"NoSig",0,989
"IL1R1",5,50,"NoSig",0,989
"IL1R2",5,50,"NoSig",0,989
"IL1RAP",5,50,"c1",0.148425394536879,989
"IL1RL1",5,50,"NoSig",0,989
"IL1RN",5,50,"NoSig",0,989
"IL2",5,50,"NoSig",0,989
"IL20",5,50,"NoSig",0,989
"IL20RA",5,50,"NoSig",0,989
"IL22RA1",5,50,"NoSig",0,989
"IL23A",5,50,"NoSig",0,989
"IL24",5,50,"NoSig",0,989
"IL27RA",5,50,"NoSig",0,989
"IL2RA",5,50,"NoSig",0,989
"IL2RB",5,50,"NoSig",0,989
"IL2RG",5,50,"NoSig",0,989
"IL32",5,50,"NoSig",0,989
"IL33",5,50,"NoSig",0,989
"IL34",5,50,"NoSig",0,989
"IL36G",5,50,"NoSig",0,989
"IL3RA",5,50,"NoSig",0,989
"IL4R",5,50,"NoSig",0,989
"IL6",5,50,"NoSig",0,989
"IL6R",5,50,"NoSig",0,989
"IL6ST",5,50,"NoSig",0,989
"IL7",5,50,"NoSig",0,989
"IL7R",5,50,"c4",1.12504397195006,989
"INHA",5,50,"NoSig",0,989
"INHBA",5,50,"c2",0.153520395272666,989
"INHBB",5,50,"NoSig",0,989
"INS",5,50,"NoSig",0,989
"INSIG1",5,50,"c10",1.47267593074347,989
"INSR",5,50,"NoSig",0,989
"IRF3",5,50,"NoSig",0,989
"IRF4",5,50,"NoSig",0,989
"ISG15",5,50,"NoSig",0,989
"ITGA1",5,50,"NoSig",0,989
"ITGA2",5,50,"NoSig",0,989
"ITGA3",5,50,"NoSig",0,989
"ITGA5",5,50,"c2",0.921858667501054,989
"ITGA6",5,50,"NoSig",0,989
"ITGA8",5,50,"NoSig",0,989
"ITGA9",5,50,"NoSig",0,989
"ITGAE",5,50,"NoSig",0,989
"ITGAL",5,50,"NoSig",0,989
"ITGAM",5,50,"NoSig",0,989
"ITGAV",5,50,"NoSig",0,989
"ITGAX",5,50,"c3",0.67607427023122,989
"ITGB1",5,50,"NoSig",0,989
"ITGB2",5,50,"c3",1.09461989796242,989
"ITGB4",5,50,"NoSig",0,989
"ITGB5",5,50,"NoSig",0,989
"ITGB6",5,50,"NoSig",0,989
"ITGB8",5,50,"NoSig",0,989
"ITK",5,50,"NoSig",0,989
"ITM2A",5,50,"NoSig",0,989
"ITM2B",5,50,"NoSig",0,989
"JAG1",5,50,"NoSig",0,989
"JAK1",5,50,"NoSig",0,989
"JAK2",5,50,"NoSig",0,989
"JCHAIN",5,50,"c7",4.64413666596892,989
"JUN",5,50,"c2",3.83843641476297,989
"JUNB",5,50,"c3",1.7925957625763,989
"KDR",5,50,"NoSig",0,989
"KIT",5,50,"NoSig",0,989
"KITLG",5,50,"NoSig",0,989
"KLF2",5,50,"c4",0.261695010828167,989
"KLK3",5,50,"NoSig",0,989
"KLRB1",5,50,"NoSig",0,989
"KLRF1",5,50,"NoSig",0,989
"KLRK1",5,50,"NoSig",0,989
"KRAS",5,50,"NoSig",0,989
"KRT1",5,50,"NoSig",0,989
"KRT10",5,50,"NoSig",0,989
"KRT13",5,50,"NoSig",0,989
"KRT14",5,50,"NoSig",0,989
"KRT15",5,50,"NoSig",0,989
"KRT16",5,50,"NoSig",0,989
"KRT17",5,50,"NoSig",0,989
"KRT18",5,50,"NoSig",0,989
"KRT19",5,50,"c2",0.401952083216632,989
"KRT20",5,50,"NoSig",0,989
"KRT23",5,50,"NoSig",0,989
"KRT4",5,50,"NoSig",0,989
"KRT5",5,50,"NoSig",0,989
"KRT6A",5,50,"NoSig",0,989
"KRT7",5,50,"NoSig",0,989
"KRT8",5,50,"NoSig",0,989
"KRT80",5,50,"NoSig",0,989
"KRT86",5,50,"NoSig",0,989
"LAG3",5,50,"NoSig",0,989
"LAIR1",5,50,"NoSig",0,989
"LAMA4",5,50,"NoSig",0,989
"LAMP2",5,50,"NoSig",0,989
"LAMP3",5,50,"NoSig",0,989
"LCN2",5,50,"NoSig",0,989
"LDB2",5,50,"NoSig",0,989
"LDHA",5,50,"c2",3.56412623554542,989
"LDLR",5,50,"NoSig",0,989
"LEFTY1",5,50,"NoSig",0,989
"LEP",5,50,"NoSig",0,989
"LGALS1",5,50,"c2",2.52273990818464,989
"LGALS3",5,50,"c2",1.49590159757974,989
"LGALS3BP",5,50,"NoSig",0,989
"LGALS9",5,50,"NoSig",0,989
"LGR5",5,50,"NoSig",0,989
"LIF",5,50,"NoSig",0,989
"LIFR",5,50,"NoSig",0,989
"LINC01781",5,50,"NoSig",0,989
"LINC01857",5,50,"NoSig",0,989
"LINC02446",5,50,"NoSig",0,989
"LMNA",5,50,"NoSig",0,989
"LPAR5",5,50,"NoSig",0,989
"LTB",5,50,"NoSig",0,989
"LTBR",5,50,"NoSig",0,989
"LTF",5,50,"NoSig",0,989
"LUM",5,50,"c6",0.950577982807268,989
"LY6D",5,50,"NoSig",0,989
"LY75",5,50,"NoSig",0,989
"LYN",5,50,"NoSig",0,989
"LYVE1",5,50,"NoSig",0,989
"LYZ",5,50,"c3",8.56251144450298,989
"MAF",5,50,"NoSig",0,989
"MALAT1",5,50,"NoSig",0,989
"MAML2",5,50,"NoSig",0,989
"MAP1LC3B",5,50,"NoSig",0,989
"MAP2K1",5,50,"NoSig",0,989
"MAPK13",5,50,"NoSig",0,989
"MAPK14",5,50,"NoSig",0,989
"MARCKSL1",5,50,"NoSig",0,989
"MARCO",5,50,"NoSig",0,989
"MB",5,50,"c2",0.255752838574992,989
"MECOM",5,50,"NoSig",0,989
"MEG3",5,50,"NoSig",0,989
"MERTK",5,50,"NoSig",0,989
"MET",5,50,"NoSig",0,989
"MFAP5",5,50,"NoSig",0,989
"MGP",5,50,"c6",3.66199533393909,989
"MIF",5,50,"c2",18.5404208057406,989
"MIR4435-2HG",5,50,"NoSig",0,989
"MKI67",5,50,"NoSig",0,989
"MMP1",5,50,"NoSig",0,989
"MMP12",5,50,"NoSig",0,989
"MMP14",5,50,"NoSig",0,989
"MMP19",5,50,"NoSig",0,989
"MMP2",5,50,"NoSig",0,989
