"genes","task_id","curr_size","top_cluster_gr30","glm_coef_gr30","seed_number"
"DUSP2",3,30,"c5",0.221568092717355,589
"DUSP5",3,30,"c1",0.255533765588365,589
"EGFL7",3,30,"c7",0.584627354293434,589
"EGFR",3,30,"c4",0.884120653158144,589
"EIF4EBP1",3,30,"c1",0.377101196295063,589
"ENAH",3,30,"c1",2.2212544868987,589
"EPCAM",3,30,"c1",9.41720550491594,589
"ERBB2",3,30,"c1",21.775596763601,589
"ERN1",3,30,"c2",0.813872894954575,589
"ESM1",3,30,"c1",0.115798523917985,589
"ESR1",3,30,"c4",1.29938792029581,589
"FAM107B",3,30,"c1",0.815733562461213,589
"FAM49A",3,30,"c2",0.163999519494095,589
"FASN",3,30,"c1",5.91680263935503,589
"FBLN1",3,30,"c2",2.45489152767343,589
"FCER1A",3,30,"c3",0.529692152497412,589
"FCER1G",3,30,"c3",5.03961490326655,589
"FCGR3A",3,30,"c3",0.930529761458409,589
"FGL2",3,30,"c3",3.00154150426639,589
"FLNB",3,30,"c1",1.88438891281539,589
"FOXA1",3,30,"c1",8.37430275049929,589
"FOXC2",3,30,"c4",0.169042840854028,589
"FOXP3",3,30,"c1",0.0537503122803104,589
"FSTL3",3,30,"c1",0.189450183534916,589
"GATA3",3,30,"c1",7.56396817885156,589
"GJB2",3,30,"c2",1.06312308735063,589
"GLIPR1",3,30,"c2",0.736872785313113,589
"GNLY",3,30,"c5",0.176527055314488,589
"GPR183",3,30,"c5",0.706605878730296,589
"GZMA",3,30,"c5",0.74082175618044,589
"GZMK",3,30,"c5",0.0611717664277803,589
"HAVCR2",3,30,"c3",1.31008771046405,589
"HMGA1",3,30,"c1",1.55272874390318,589
"HOOK2",3,30,"c1",0.381410676151016,589
"HOXD8",3,30,"c1",0.32978204992463,589
"HOXD9",3,30,"c7",0.673681141879409,589
"HPX",3,30,"c1",0.100518802766185,589
"IGF1",3,30,"c2",1.24862108283451,589
"IGSF6",3,30,"c3",2.08524206673516,589
"IL2RA",3,30,"NoSig",0,589
"IL2RG",3,30,"c5",1.24912333082781,589
"IL3RA",3,30,"c7",0.539208263351921,589
"IL7R",3,30,"c5",3.46060441096456,589
"ITGAM",3,30,"c3",0.564572116872957,589
"ITGAX",3,30,"c3",1.99007189198372,589
"ITM2C",3,30,"c2",1.67124219109512,589
"JUP",3,30,"c1",1.16217495644514,589
"KARS",3,30,"c1",0.453710710135642,589
"KDR",3,30,"c7",1.19711313709808,589
"KIT",3,30,"c4",1.09271796841504,589
"KLF5",3,30,"c1",0.740976543666855,589
"KLRB1",3,30,"c5",0.849409688497791,589
"KLRC1",3,30,"c5",0.189653363302215,589
"KLRD1",3,30,"c5",0.272330350507769,589
"KLRF1",3,30,"c5",0.0716964726434657,589
"KRT14",3,30,"c4",4.69145229849219,589
"KRT23",3,30,"c4",1.14508764484744,589
"KRT5",3,30,"c4",3.39710115592261,589
"KRT6B",3,30,"c4",1.96190953491432,589
"KRT7",3,30,"c1",13.4202544515702,589
"KRT8",3,30,"c1",6.85385025279376,589
"LAG3",3,30,"c5",0.0758768722912947,589
"LARS",3,30,"c1",1.28525813495919,589
"LDHB",3,30,"c5",0.834453559764031,589
"LGALSL",3,30,"c1",0.169854089190179,589
"LILRA4",3,30,"c8",1.78950681254158,589
"LPL",3,30,"c7",0.190848199526035,589
"LPXN",3,30,"c3",1.04578775745278,589
"LRRC15",3,30,"c2",0.911468894443532,589
"LTB",3,30,"c5",0.441422089982433,589
"LUM",3,30,"c2",18.4947826731194,589
"LY86",3,30,"c3",0.283829303053883,589
"LYPD3",3,30,"c1",1.96303966032955,589
"LYZ",3,30,"c3",12.2173574309058,589
"MAP3K8",3,30,"c1",0.162447049907342,589
"MDM2",3,30,"c1",3.2865027141945,589
"MKI67",3,30,"c1",0.370133458228588,589
"MLPH",3,30,"c1",4.77355932991806,589
"MMP1",3,30,"c3",1.0221702859482,589
"MMP12",3,30,"c3",1.01051757860081,589
"MMP2",3,30,"c2",5.50303320203947,589
"MMRN2",3,30,"c7",1.54486428751401,589
"MNDA",3,30,"c3",1.10400254278402,589
"MRC1",3,30,"c3",1.47695381115142,589
"MS4A1",3,30,"c6",2.60954317855215,589
"MUC6",3,30,"c1",0.403069522600892,589
"MYBPC1",3,30,"c1",0.58014691752302,589
"MYH11",3,30,"c4",2.52208830611001,589
"MYLK",3,30,"c4",5.84214463151882,589
"MYO5B",3,30,"c1",1.77499431816163,589
"MZB1",3,30,"c6",1.64825956872319,589
"NARS",3,30,"c1",3.02678657491008,589
"NCAM1",3,30,"c5",0.0199158212366646,589
"NDUFA4L2",3,30,"c1",0.0377709881665534,589
"NKG7",3,30,"c5",0.261194048144651,589
"NOSTRIN",3,30,"c7",0.788218481228779,589
"OCIAD2",3,30,"c1",0.488339960005396,589
"OPRPN",3,30,"c4",0.643641373817554,589
"OXTR",3,30,"c4",0.386948824944982,589
"PCLAF",3,30,"c1",0.916392111061777,589
"PDCD1",3,30,"c5",0.0144953008443106,589
"PDCD1LG2",3,30,"c3",0.230897104084744,589
"PDE4A",3,30,"c2",0.323794792661645,589
"PDGFRA",3,30,"c2",2.20080702548366,589
"PDGFRB",3,30,"c2",2.60445855660797,589
"PDK4",3,30,"c2",0.986569497212478,589
"PECAM1",3,30,"c7",4.96703172412041,589
"PELI1",3,30,"c1",0.247838447507997,589
"PGR",3,30,"c4",0.341801444656392,589
"PIGR",3,30,"c4",0.838754208513161,589
"PIM1",3,30,"c2",0.43654343792619,589
"PLD4",3,30,"c8",0.844624139466019,589
"POSTN",3,30,"c2",16.8112272410651,589
"PPARG",3,30,"c1",0.136670366210559,589
"PRDM1",3,30,"c2",0.993237921648246,589
"PRF1",3,30,"c5",0.188874643914661,589
"PTGDS",3,30,"c2",2.71721290164617,589
"PTN",3,30,"c4",3.79195503128717,589
"PTPRC",3,30,"c5",3.26985939985342,589
"PTRHD1",3,30,"c1",0.439304270199635,589
"QARS",3,30,"c1",1.13425176016581,589
"RAB30",3,30,"c2",0.37242304268093,589
"RAMP2",3,30,"c7",1.55717708164219,589
"RAPGEF3",3,30,"c7",0.683445352895892,589
"RHOH",3,30,"c1",0.772305586346392,589
"RORC",3,30,"c1",0.137550244805709,589
"RTKN2",3,30,"c1",0.416590860300686,589
"RUNX1",3,30,"c1",1.43338242341871,589
"S100A14",3,30,"c1",2.57383069373542,589
"S100A4",3,30,"c2",1.22323272887764,589
"S100A8",3,30,"c1",0.348231083628871,589
"SCD",3,30,"c1",12.0986227493761,589
"SCGB2A1",3,30,"c4",0.139864482895078,589
"SDC4",3,30,"c1",0.477175991633974,589
"SEC11C",3,30,"c1",1.1339244488951,589
"SEC24A",3,30,"c1",1.0609085444503,589
"SELL",3,30,"c5",0.645836737209362,589
"SERHL2",3,30,"c1",7.6031261430045,589
"SERPINA3",3,30,"c4",9.01804233286188,589
"SERPINB9",3,30,"c5",0.734351330846067,589
"SFRP1",3,30,"c4",6.04188395137988,589
"SFRP4",3,30,"c2",3.24246625143615,589
"SH3YL1",3,30,"c1",1.23422446760558,589
"SLAMF1",3,30,"c5",0.402702969967738,589
"SLAMF7",3,30,"c6",1.74023932169304,589
"SLC25A37",3,30,"c4",0.614211412168027,589
"SLC5A6",3,30,"c1",0.989699390046382,589
"SMAP2",3,30,"c5",0.581984862435825,589
"SMS",3,30,"c1",1.62709656685055,589
"SNAI1",3,30,"c7",0.242445365434333,589
"SOX17",3,30,"c7",0.563001523165616,589
"SOX18",3,30,"c7",0.269149072997309,589
"SPIB",3,30,"c8",1.43905199228194,589
"SQLE",3,30,"c1",1.07290684364599,589
"SRPK1",3,30,"c1",0.880686141690444,589
"SSTR2",3,30,"c7",0.0500282971318792,589
"STC1",3,30,"c1",0.179857296235103,589
"SVIL",3,30,"c4",1.72040154780775,589
"TAC1",3,30,"NoSig",0,589
"TACSTD2",3,30,"c1",7.56566657261842,589
"TCEAL7",3,30,"c2",0.168525742949077,589
"TCF4",3,30,"c2",1.08231670281801,589
"TCF7",3,30,"c5",0.629061932668043,589
"TCIM",3,30,"c1",2.90939922201082,589
"TCL1A",3,30,"c8",1.971061881133,589
"TENT5C",3,30,"c1",1.41644252469538,589
"TFAP2A",3,30,"c1",1.0623207692607,589
"THAP2",3,30,"c1",0.183132775351008,589
"TIFA",3,30,"c1",0.161041897242622,589
"TIGIT",3,30,"c5",0.336525826187437,589
"TIMP4",3,30,"c7",0.13604062766849,589
"TMEM147",3,30,"c1",1.36444950207479,589
"TNFRSF17",3,30,"c6",0.429233144123481,589
"TOMM7",3,30,"c1",3.04828042718449,589
"TOP2A",3,30,"c1",1.26029771858065,589
"TPD52",3,30,"c1",3.43655336282714,589
"TPSAB1",3,30,"c3",0.326719232042911,589
"TRAC",3,30,"c5",2.79461664281135,589
"TRAF4",3,30,"c1",1.40057048346848,589
"TRAPPC3",3,30,"c1",0.823012054600107,589
"TRIB1",3,30,"c1",0.390678919903753,589
"TUBA4A",3,30,"c1",0.541707903593187,589
"TUBB2B",3,30,"c1",0.227254078735061,589
"UCP1",3,30,"c4",0.0101508489162275,589
"USP53",3,30,"c1",1.36496230500758,589
"VOPP1",3,30,"c1",1.00686686252233,589
"VWF",3,30,"c7",5.06588788092964,589
"WARS",3,30,"c1",0.672357459682344,589
"ZEB1",3,30,"c2",1.20169591811828,589
"ZEB2",3,30,"c2",2.50586258411843,589
"ZNF562",3,30,"c1",1.13448892879921,589
