"genes","task_id","curr_size","top_cluster_gr70","glm_coef_gr70","seed_number"
"SRPK1",7,70,"c1",0.88279732612107,589
"SSTR2",7,70,"c7",0.0529853039955545,589
"STC1",7,70,"c1",0.172498488794918,589
"SVIL",7,70,"c4",1.68938542426828,589
"TAC1",7,70,"c2",0.126191252948631,589
"TACSTD2",7,70,"c4",9.52193103830292,589
"TCEAL7",7,70,"c2",0.146482490094192,589
"TCF4",7,70,"c7",1.0541364461623,589
"TCF7",7,70,"c5",0.618664526231558,589
"TCIM",7,70,"c1",2.96293774227745,589
"TCL1A",7,70,"c8",1.69370849849982,589
"TENT5C",7,70,"c1",1.31817027535518,589
"TFAP2A",7,70,"c1",1.07751407090716,589
"THAP2",7,70,"c1",0.18234835609216,589
"TIFA",7,70,"c4",0.299998673455286,589
"TIGIT",7,70,"c5",0.362257822923619,589
"TIMP4",7,70,"c7",0.0772168394262364,589
"TMEM147",7,70,"c1",1.37035530854757,589
"TNFRSF17",7,70,"c6",0.416014133578207,589
"TOMM7",7,70,"c1",3.15948707492886,589
"TOP2A",7,70,"c1",1.2203187074407,589
"TPD52",7,70,"c1",3.37540173035029,589
"TPSAB1",7,70,"c9",1.07034214795636,589
"TRAC",7,70,"c5",2.75521110410662,589
"TRAF4",7,70,"c1",1.36280067369803,589
"TRAPPC3",7,70,"c4",1.01029368999651,589
"TRIB1",7,70,"c4",0.609913965708007,589
"TUBA4A",7,70,"c1",0.564117151904012,589
"TUBB2B",7,70,"c4",0.358490417728317,589
"UCP1",7,70,"c4",0.00810463215292273,589
"USP53",7,70,"c1",1.39268877241109,589
"VOPP1",7,70,"c1",1.07061612175569,589
"VWF",7,70,"c7",4.7315500361532,589
"WARS",7,70,"c1",0.66469845762758,589
"ZEB1",7,70,"c2",1.08100821974785,589
"ZEB2",7,70,"c3",2.47337329319118,589
"ZNF562",7,70,"c1",1.11801818516337,589
