"genes","task_id","curr_size","top_cluster_gr70","glm_coef_gr70","seed_number"
"ARHGDIB",7,70,"c3",1.30702407791868,989
"ARID5B",7,70,"NoSig",0,989
"ATF3",7,70,"NoSig",0,989
"ATG10",7,70,"NoSig",0,989
"ATG12",7,70,"NoSig",0,989
"ATG5",7,70,"NoSig",0,989
"ATM",7,70,"NoSig",0,989
"ATP5F1B",7,70,"NoSig",0,989
"ATP5F1E",7,70,"NoSig",0,989
"ATR",7,70,"NoSig",0,989
"AXL",7,70,"NoSig",0,989
"AZGP1",7,70,"c10",3.06014876522483,989
"AZU1",7,70,"NoSig",0,989
"B2M",7,70,"NoSig",0,989
"B3GNT7",7,70,"NoSig",0,989
"BAG3",7,70,"NoSig",0,989
"BASP1",7,70,"c3",0.537851248841547,989
"BAX",7,70,"NoSig",0,989
"BBLN",7,70,"NoSig",0,989
"BCL2",7,70,"NoSig",0,989
"BCL2L1",7,70,"NoSig",0,989
"BECN1",7,70,"NoSig",0,989
"BEST1",7,70,"NoSig",0,989
"BGN",7,70,"c6",5.44767259490014,989
"BID",7,70,"NoSig",0,989
"BIRC3",7,70,"NoSig",0,989
"BIRC5",7,70,"NoSig",0,989
"BMP1",7,70,"NoSig",0,989
"BMP2",7,70,"NoSig",0,989
"BMP3",7,70,"NoSig",0,989
"BMP4",7,70,"NoSig",0,989
"BMP5",7,70,"NoSig",0,989
"BMP7",7,70,"NoSig",0,989
"BMPR1A",7,70,"NoSig",0,989
"BMPR2",7,70,"NoSig",0,989
"BRAF",7,70,"NoSig",0,989
"BRCA1",7,70,"NoSig",0,989
"BST1",7,70,"NoSig",0,989
"BST2",7,70,"NoSig",0,989
"BTF3",7,70,"NoSig",0,989
"BTG1",7,70,"NoSig",0,989
"BTK",7,70,"NoSig",0,989
"C11orf96",7,70,"c6",2.13366046877216,989
"C1QA",7,70,"c3",2.25969929301709,989
"C1QB",7,70,"c3",3.30344652770258,989
"C1QC",7,70,"c3",3.08819285018218,989
"C5AR2",7,70,"NoSig",0,989
"CACNA1C",7,70,"NoSig",0,989
"CALB1",7,70,"NoSig",0,989
"CALD1",7,70,"NoSig",0,989
"CALM1",7,70,"NoSig",0,989
"CALM2",7,70,"NoSig",0,989
"CALM3",7,70,"NoSig",0,989
"CAMP",7,70,"NoSig",0,989
"CARMN",7,70,"NoSig",0,989
"CASP3",7,70,"NoSig",0,989
"CASP8",7,70,"NoSig",0,989
"CASR",7,70,"NoSig",0,989
"CAV1",7,70,"NoSig",0,989
"CCDC80",7,70,"c2",0.195115156715105,989
"CCL11",7,70,"NoSig",0,989
"CCL13",7,70,"NoSig",0,989
"CCL15",7,70,"NoSig",0,989
"CCL17",7,70,"NoSig",0,989
"CCL18",7,70,"c3",0.288540281388148,989
"CCL19",7,70,"NoSig",0,989
"CCL2",7,70,"NoSig",0,989
"CCL20",7,70,"NoSig",0,989
"CCL21",7,70,"NoSig",0,989
"CCL22",7,70,"NoSig",0,989
"CCL26",7,70,"NoSig",0,989
"CCL28",7,70,"NoSig",0,989
"CCL3",7,70,"NoSig",0,989
"CCL4",7,70,"NoSig",0,989
"CCL5",7,70,"NoSig",0,989
"CCL8",7,70,"NoSig",0,989
"CCND1",7,70,"c3",0.533851603369297,989
"CCR1",7,70,"NoSig",0,989
"CCR10",7,70,"NoSig",0,989
"CCR2",7,70,"NoSig",0,989
"CCR5",7,70,"NoSig",0,989
"CCR7",7,70,"NoSig",0,989
"CCRL2",7,70,"NoSig",0,989
"CD14",7,70,"c10",1.72099437652458,989
"CD163",7,70,"c3",1.00221918986713,989
"CD164",7,70,"NoSig",0,989
"CD19",7,70,"NoSig",0,989
"CD1C",7,70,"NoSig",0,989
"CD2",7,70,"NoSig",0,989
"CD209",7,70,"NoSig",0,989
"CD22",7,70,"NoSig",0,989
"CD24",7,70,"NoSig",0,989
"CD27",7,70,"NoSig",0,989
"CD274",7,70,"NoSig",0,989
"CD276",7,70,"NoSig",0,989
"CD28",7,70,"NoSig",0,989
"CD300A",7,70,"NoSig",0,989
"CD33",7,70,"NoSig",0,989
"CD34",7,70,"c5",0.63659359538839,989
"CD36",7,70,"NoSig",0,989
"CD37",7,70,"NoSig",0,989
"CD38",7,70,"NoSig",0,989
"CD3D",7,70,"NoSig",0,989
"CD3E",7,70,"c4",0.248543161120067,989
"CD3G",7,70,"NoSig",0,989
"CD4",7,70,"c3",0.588020832965792,989
"CD40",7,70,"NoSig",0,989
"CD40LG",7,70,"NoSig",0,989
"CD44",7,70,"c2",1.50481300459957,989
"CD47",7,70,"NoSig",0,989
"CD48",7,70,"NoSig",0,989
"CD52",7,70,"NoSig",0,989
"CD53",7,70,"c3",0.542205588052344,989
"CD55",7,70,"NoSig",0,989
"CD58",7,70,"NoSig",0,989
"CD59",7,70,"NoSig",0,989
"CD5L",7,70,"NoSig",0,989
"CD63",7,70,"NoSig",0,989
"CD68",7,70,"c2",1.20057818815994,989
"CD69",7,70,"c4",0.509856112255961,989
"CD70",7,70,"NoSig",0,989
"CD74",7,70,"NoSig",0,989
"CD79A",7,70,"NoSig",0,989
"CD80",7,70,"NoSig",0,989
"CD81",7,70,"NoSig",0,989
"CD83",7,70,"NoSig",0,989
"CD84",7,70,"NoSig",0,989
"CD86",7,70,"NoSig",0,989
"CD8A",7,70,"NoSig",0,989
"CD8B",7,70,"NoSig",0,989
"CD9",7,70,"NoSig",0,989
"CD93",7,70,"c5",0.770919702004651,989
"CDH1",7,70,"NoSig",0,989
"CDH11",7,70,"NoSig",0,989
"CDH19",7,70,"NoSig",0,989
"CDH5",7,70,"NoSig",0,989
"CDKN1A",7,70,"NoSig",0,989
"CDKN3",7,70,"NoSig",0,989
"CEACAM1",7,70,"NoSig",0,989
"CEACAM6",7,70,"NoSig",0,989
"CELSR1",7,70,"NoSig",0,989
"CELSR2",7,70,"NoSig",0,989
"CENPF",7,70,"NoSig",0,989
"CFD",7,70,"NoSig",0,989
"CFLAR",7,70,"NoSig",0,989
"CHEK1",7,70,"NoSig",0,989
"CHEK2",7,70,"NoSig",0,989
"CHI3L1",7,70,"NoSig",0,989
"CIDEA",7,70,"NoSig",0,989
"CIITA",7,70,"NoSig",0,989
"CLCF1",7,70,"NoSig",0,989
"CLDN4",7,70,"NoSig",0,989
"CLEC10A",7,70,"NoSig",0,989
"CLEC12A",7,70,"NoSig",0,989
"CLEC14A",7,70,"NoSig",0,989
"CLEC1A",7,70,"NoSig",0,989
"CLEC2B",7,70,"NoSig",0,989
"CLEC2D",7,70,"NoSig",0,989
"CLEC4A",7,70,"NoSig",0,989
"CLEC4D",7,70,"NoSig",0,989
"CLEC4E",7,70,"NoSig",0,989
"CLEC5A",7,70,"NoSig",0,989
"CLEC7A",7,70,"NoSig",0,989
"CLOCK",7,70,"NoSig",0,989
"CLU",7,70,"NoSig",0,989
"CMKLR1",7,70,"NoSig",0,989
"CNTFR",7,70,"NoSig",0,989
"COL11A1",7,70,"NoSig",0,989
"COL12A1",7,70,"NoSig",0,989
"COL14A1",7,70,"NoSig",0,989
"COL15A1",7,70,"NoSig",0,989
"COL16A1",7,70,"NoSig",0,989
"COL17A1",7,70,"NoSig",0,989
"COL18A1",7,70,"c1",0.348587368824339,989
"COL1A1",7,70,"c6",8.05303487833045,989
"COL1A2",7,70,"c6",2.34868802853233,989
"COL21A1",7,70,"NoSig",0,989
"COL27A1",7,70,"NoSig",0,989
"COL3A1",7,70,"NoSig",0,989
"COL4A1",7,70,"c6",2.97187479020919,989
"COL4A2",7,70,"c6",2.10705904655279,989
"COL4A5",7,70,"NoSig",0,989
"COL5A1",7,70,"c6",0.858860667711325,989
"COL5A2",7,70,"NoSig",0,989
"COL5A3",7,70,"NoSig",0,989
"COL6A1",7,70,"NoSig",0,989
"COL6A2",7,70,"c6",1.91740409238431,989
"COL6A3",7,70,"c6",0.663677738610382,989
"COL8A1",7,70,"NoSig",0,989
"COL9A2",7,70,"c2",0.872689087128852,989
"COL9A3",7,70,"NoSig",0,989
"COTL1",7,70,"c3",1.98175165253536,989
"COX4I2",7,70,"NoSig",0,989
"CPA3",7,70,"NoSig",0,989
"CPB1",7,70,"NoSig",0,989
"CRIP1",7,70,"c3",0.764024397602748,989
"CRP",7,70,"c10",8.75857216341513,989
"CRYAB",7,70,"c2",4.29712639565026,989
"CSF1",7,70,"NoSig",0,989
"CSF1R",7,70,"c3",0.777691282824331,989
"CSF2",7,70,"NoSig",0,989
"CSF2RA",7,70,"NoSig",0,989
"CSF2RB",7,70,"NoSig",0,989
"CSF3",7,70,"NoSig",0,989
"CSF3R",7,70,"NoSig",0,989
"CSHL1",7,70,"NoSig",0,989
"CSK",7,70,"NoSig",0,989
"CSPG4",7,70,"NoSig",0,989
"CST7",7,70,"NoSig",0,989
"CSTB",7,70,"NoSig",0,989
"CTLA4",7,70,"NoSig",0,989
"CTNNB1",7,70,"NoSig",0,989
"CTSD",7,70,"NoSig",0,989
"CTSG",7,70,"NoSig",0,989
"CTSW",7,70,"NoSig",0,989
"CUZD1",7,70,"NoSig",0,989
"CX3CL1",7,70,"NoSig",0,989
"CX3CR1",7,70,"NoSig",0,989
"CXCL1",7,70,"NoSig",0,989
"CXCL10",7,70,"NoSig",0,989
"CXCL12",7,70,"NoSig",0,989
"CXCL13",7,70,"c4",0.392515177752178,989
"CXCL14",7,70,"NoSig",0,989
"CXCL16",7,70,"NoSig",0,989
"CXCL17",7,70,"NoSig",0,989
"CXCL5",7,70,"NoSig",0,989
"CXCL8",7,70,"NoSig",0,989
"CXCL9",7,70,"NoSig",0,989
"CXCR1",7,70,"NoSig",0,989
"CXCR2",7,70,"NoSig",0,989
"CXCR3",7,70,"NoSig",0,989
"CXCR4",7,70,"c4",1.68281702198189,989
"CXCR5",7,70,"NoSig",0,989
"CXCR6",7,70,"NoSig",0,989
"CYP1B1",7,70,"NoSig",0,989
"CYP2U1",7,70,"NoSig",0,989
"CYSTM1",7,70,"NoSig",0,989
"CYTOR",7,70,"NoSig",0,989
"DCN",7,70,"c6",1.36774963781672,989
"DDC",7,70,"NoSig",0,989
"DDIT3",7,70,"NoSig",0,989
"DDR1",7,70,"c2",1.05172040434445,989
"DDR2",7,70,"NoSig",0,989
"DDX58",7,70,"NoSig",0,989
"DHRS2",7,70,"NoSig",0,989
"DLL1",7,70,"NoSig",0,989
"DLL4",7,70,"NoSig",0,989
"DMBT1",7,70,"NoSig",0,989
"DNMT1",7,70,"NoSig",0,989
"DNMT3A",7,70,"NoSig",0,989
"DPP4",7,70,"NoSig",0,989
"DPT",7,70,"NoSig",0,989
"DST",7,70,"NoSig",0,989
"DUSP1",7,70,"c2",1.93522992591496,989
"DUSP2",7,70,"NoSig",0,989
"DUSP4",7,70,"NoSig",0,989
"DUSP5",7,70,"NoSig",0,989
"DUSP6",7,70,"NoSig",0,989
"EFNA1",7,70,"c2",3.34783055141766,989
"EFNA4",7,70,"NoSig",0,989
"EFNA5",7,70,"NoSig",0,989
"EFNB1",7,70,"NoSig",0,989
"EFNB2",7,70,"NoSig",0,989
"EGF",7,70,"NoSig",0,989
"EGFR",7,70,"NoSig",0,989
"EIF5A",7,70,"NoSig",0,989
"ELANE",7,70,"NoSig",0,989
"EMP3",7,70,"NoSig",0,989
"ENG",7,70,"NoSig",0,989
"ENO1",7,70,"c2",27.8644877886108,989
"ENTPD1",7,70,"NoSig",0,989
"EOMES",7,70,"NoSig",0,989
"EPCAM",7,70,"NoSig",0,989
"EPHA2",7,70,"NoSig",0,989
"EPHA3",7,70,"NoSig",0,989
"EPHA4",7,70,"NoSig",0,989
"EPHA7",7,70,"NoSig",0,989
"EPHB2",7,70,"NoSig",0,989
"EPHB3",7,70,"NoSig",0,989
"EPHB4",7,70,"NoSig",0,989
"EPHB6",7,70,"NoSig",0,989
"EPOR",7,70,"NoSig",0,989
"ERBB2",7,70,"NoSig",0,989
"ERBB3",7,70,"NoSig",0,989
"ESAM",7,70,"NoSig",0,989
"ESR1",7,70,"NoSig",0,989
"ETS1",7,70,"c4",0.884934024492101,989
"ETV4",7,70,"NoSig",0,989
"ETV5",7,70,"NoSig",0,989
"EZH2",7,70,"NoSig",0,989
"EZR",7,70,"NoSig",0,989
"FABP4",7,70,"NoSig",0,989
"FABP5",7,70,"NoSig",0,989
"FAM30A",7,70,"NoSig",0,989
"FAP",7,70,"NoSig",0,989
"FAS",7,70,"NoSig",0,989
"FASLG",7,70,"NoSig",0,989
"FASN",7,70,"NoSig",0,989
"FAU",7,70,"NoSig",0,989
"FCER1G",7,70,"c3",0.58913053078944,989
"FCGBP",7,70,"NoSig",0,989
"FCGR3A",7,70,"c3",0.969094853050718,989
"FCRLA",7,70,"NoSig",0,989
"FES",7,70,"NoSig",0,989
"FFAR2",7,70,"NoSig",0,989
"FFAR3",7,70,"NoSig",0,989
"FFAR4",7,70,"NoSig",0,989
"FGF1",7,70,"NoSig",0,989
"FGF12",7,70,"NoSig",0,989
"FGF13",7,70,"NoSig",0,989
"FGF18",7,70,"NoSig",0,989
"FGF2",7,70,"NoSig",0,989
"FGF7",7,70,"NoSig",0,989
"FGF9",7,70,"NoSig",0,989
"FGFR1",7,70,"NoSig",0,989
"FGFR2",7,70,"NoSig",0,989
"FGFR3",7,70,"NoSig",0,989
"FGG",7,70,"NoSig",0,989
"FGR",7,70,"NoSig",0,989
"FHIT",7,70,"NoSig",0,989
"FKBP11",7,70,"NoSig",0,989
"FKBP5",7,70,"NoSig",0,989
"FLT1",7,70,"NoSig",0,989
"FLT3LG",7,70,"NoSig",0,989
"FN1",7,70,"NoSig",0,989
"FOS",7,70,"c2",0.280577325228303,989
"FOXF1",7,70,"NoSig",0,989
"FOXP3",7,70,"NoSig",0,989
"FPR1",7,70,"NoSig",0,989
"FYB1",7,70,"NoSig",0,989
"FYN",7,70,"c4",0.356052328113962,989
"FZD1",7,70,"NoSig",0,989
"FZD3",7,70,"NoSig",0,989
"FZD4",7,70,"NoSig",0,989
"FZD5",7,70,"NoSig",0,989
"FZD6",7,70,"NoSig",0,989
"FZD7",7,70,"NoSig",0,989
"FZD8",7,70,"NoSig",0,989
"G0S2",7,70,"NoSig",0,989
"G6PD",7,70,"NoSig",0,989
"GADD45B",7,70,"c2",0.796516341855309,989
"GAS6",7,70,"NoSig",0,989
"GATA3",7,70,"NoSig",0,989
"GC",7,70,"NoSig",0,989
"GCG",7,70,"NoSig",0,989
"GDF15",7,70,"NoSig",0,989
"GLUD1",7,70,"NoSig",0,989
"GLUL",7,70,"NoSig",0,989
"GNLY",7,70,"NoSig",0,989
"GPBAR1",7,70,"NoSig",0,989
"GPER1",7,70,"c2",0.256014052466746,989
"GPNMB",7,70,"c3",1.07413736854411,989
"GPR183",7,70,"NoSig",0,989
"GPX1",7,70,"NoSig",0,989
"GPX3",7,70,"NoSig",0,989
"GSK3B",7,70,"NoSig",0,989
"GSN",7,70,"c2",1.06618554464867,989
"GSTP1",7,70,"NoSig",0,989
"GZMA",7,70,"NoSig",0,989
"GZMB",7,70,"NoSig",0,989
"GZMH",7,70,"NoSig",0,989
"GZMK",7,70,"NoSig",0,989
"H2AZ1",7,70,"NoSig",0,989
"H4C3",7,70,"NoSig",0,989
"HAVCR2",7,70,"NoSig",0,989
"HBA1",7,70,"c13",24.052233537196,989
"HBB",7,70,"c13",21.2992826149742,989
"HCAR2",7,70,"NoSig",0,989
"HCK",7,70,"NoSig",0,989
"HCST",7,70,"NoSig",0,989
"HDAC1",7,70,"NoSig",0,989
"HDAC11",7,70,"NoSig",0,989
"HDAC3",7,70,"NoSig",0,989
"HDAC4",7,70,"NoSig",0,989
"HDAC5",7,70,"NoSig",0,989
"HEXB",7,70,"NoSig",0,989
"HEY1",7,70,"NoSig",0,989
"HGF",7,70,"NoSig",0,989
"HIF1A",7,70,"NoSig",0,989
"HILPDA",7,70,"c2",0.537722261022093,989
"HLA-A",7,70,"NoSig",0,989
"HLA-DPA1",7,70,"NoSig",0,989
"HLA-DPB1",7,70,"NoSig",0,989
"HLA-DQA1",7,70,"c3",3.5913832957556,989
"HLA-DQB1",7,70,"NoSig",0,989
"HLA-DRA",7,70,"NoSig",0,989
"HLA-DRB1",7,70,"NoSig",0,989
"HMGB2",7,70,"NoSig",0,989
"HMGCS1",7,70,"NoSig",0,989
"HMGN2",7,70,"NoSig",0,989
"HPGDS",7,70,"NoSig",0,989
"HSD17B2",7,70,"NoSig",0,989
"HSP90AA1",7,70,"NoSig",0,989
"HSP90AB1",7,70,"NoSig",0,989
"HSP90B1",7,70,"NoSig",0,989
"HSPA1A",7,70,"c2",2.18208494164393,989
"HSPB1",7,70,"NoSig",0,989
"HSPG2",7,70,"NoSig",0,989
"HTT",7,70,"NoSig",0,989
"IAPP",7,70,"NoSig",0,989
"ICA1",7,70,"NoSig",0,989
"ICAM1",7,70,"NoSig",0,989
"ICAM2",7,70,"NoSig",0,989
"ICAM3",7,70,"NoSig",0,989
"ICOS",7,70,"NoSig",0,989
"ICOSLG",7,70,"NoSig",0,989
"IDO1",7,70,"c3",0.145500645029685,989
"IER3",7,70,"NoSig",0,989
"IFI27",7,70,"NoSig",0,989
"IFI44L",7,70,"NoSig",0,989
"IFI6",7,70,"NoSig",0,989
"IFIH1",7,70,"NoSig",0,989
"IFIT1",7,70,"NoSig",0,989
"IFIT3",7,70,"NoSig",0,989
"IFITM1",7,70,"NoSig",0,989
"IFITM3",7,70,"NoSig",0,989
"IFNA1",7,70,"NoSig",0,989
"IFNAR1",7,70,"NoSig",0,989
"IFNAR2",7,70,"NoSig",0,989
"IFNG",7,70,"NoSig",0,989
"IFNGR1",7,70,"NoSig",0,989
"IFNGR2",7,70,"NoSig",0,989
"IFNL3",7,70,"NoSig",0,989
"IGF1",7,70,"NoSig",0,989
"IGF1R",7,70,"NoSig",0,989
"IGF2",7,70,"c10",0.830586155321341,989
"IGF2R",7,70,"NoSig",0,989
"IGFBP3",7,70,"c2",2.84685074665573,989
"IGFBP5",7,70,"c2",3.21618737837143,989
"IGFBP6",7,70,"NoSig",0,989
"IGFBP7",7,70,"c6",8.79854031731356,989
"IGHA1",7,70,"c7",4.34822919525153,989
"IGHD",7,70,"NoSig",0,989
"IGHG1",7,70,"c7",12.199779936137,989
"IGHG2",7,70,"c7",5.68819222508951,989
"IGHM",7,70,"c7",25.3473107315101,989
"IGKC",7,70,"c7",14.5865122817708,989
"IKZF3",7,70,"c4",0.307398627533123,989
"IL10",7,70,"NoSig",0,989
"IL10RA",7,70,"NoSig",0,989
"IL10RB",7,70,"NoSig",0,989
"IL11",7,70,"NoSig",0,989
"IL11RA",7,70,"NoSig",0,989
"IL12A",7,70,"NoSig",0,989
"IL12B",7,70,"NoSig",0,989
"IL12RB1",7,70,"NoSig",0,989
"IL12RB2",7,70,"NoSig",0,989
"IL13RA1",7,70,"NoSig",0,989
"IL15",7,70,"NoSig",0,989
"IL15RA",7,70,"NoSig",0,989
"IL16",7,70,"NoSig",0,989
"IL17A",7,70,"NoSig",0,989
"IL17B",7,70,"NoSig",0,989
"IL17D",7,70,"NoSig",0,989
"IL17RA",7,70,"NoSig",0,989
"IL17RB",7,70,"NoSig",0,989
"IL17RE",7,70,"NoSig",0,989
"IL18",7,70,"NoSig",0,989
"IL18R1",7,70,"NoSig",0,989
"IL1A",7,70,"NoSig",0,989
"IL1B",7,70,"NoSig",0,989
"IL1R1",7,70,"NoSig",0,989
"IL1R2",7,70,"NoSig",0,989
"IL1RAP",7,70,"c1",0.15070748059303,989
"IL1RL1",7,70,"NoSig",0,989
"IL1RN",7,70,"NoSig",0,989
"IL2",7,70,"NoSig",0,989
"IL20",7,70,"NoSig",0,989
"IL20RA",7,70,"NoSig",0,989
"IL22RA1",7,70,"NoSig",0,989
"IL23A",7,70,"NoSig",0,989
"IL24",7,70,"NoSig",0,989
"IL27RA",7,70,"NoSig",0,989
"IL2RA",7,70,"NoSig",0,989
"IL2RB",7,70,"NoSig",0,989
"IL2RG",7,70,"NoSig",0,989
"IL32",7,70,"NoSig",0,989
"IL33",7,70,"NoSig",0,989
"IL34",7,70,"NoSig",0,989
"IL36G",7,70,"NoSig",0,989
"IL3RA",7,70,"NoSig",0,989
"IL4R",7,70,"NoSig",0,989
"IL6",7,70,"NoSig",0,989
"IL6R",7,70,"NoSig",0,989
"IL6ST",7,70,"NoSig",0,989
"IL7",7,70,"NoSig",0,989
"IL7R",7,70,"c4",1.04123383275352,989
"INHA",7,70,"NoSig",0,989
"INHBA",7,70,"c2",0.151087441530456,989
"INHBB",7,70,"NoSig",0,989
"INS",7,70,"NoSig",0,989
"INSIG1",7,70,"c10",1.61264211432474,989
"INSR",7,70,"NoSig",0,989
"IRF3",7,70,"NoSig",0,989
"IRF4",7,70,"NoSig",0,989
"ISG15",7,70,"NoSig",0,989
"ITGA1",7,70,"NoSig",0,989
"ITGA2",7,70,"NoSig",0,989
"ITGA3",7,70,"NoSig",0,989
"ITGA5",7,70,"c2",0.864715218548557,989
"ITGA6",7,70,"NoSig",0,989
"ITGA8",7,70,"NoSig",0,989
"ITGA9",7,70,"NoSig",0,989
"ITGAE",7,70,"NoSig",0,989
"ITGAL",7,70,"NoSig",0,989
"ITGAM",7,70,"NoSig",0,989
"ITGAV",7,70,"NoSig",0,989
"ITGAX",7,70,"c3",0.689805606963305,989
"ITGB1",7,70,"NoSig",0,989
"ITGB2",7,70,"c3",1.04333680718224,989
"ITGB4",7,70,"NoSig",0,989
"ITGB5",7,70,"NoSig",0,989
"ITGB6",7,70,"NoSig",0,989
"ITGB8",7,70,"NoSig",0,989
"ITK",7,70,"NoSig",0,989
"ITM2A",7,70,"NoSig",0,989
"ITM2B",7,70,"NoSig",0,989
"JAG1",7,70,"NoSig",0,989
"JAK1",7,70,"NoSig",0,989
"JAK2",7,70,"NoSig",0,989
"JCHAIN",7,70,"c7",4.70270502368533,989
"JUN",7,70,"c2",3.54463807030781,989
"JUNB",7,70,"c3",1.82153560778125,989
"KDR",7,70,"NoSig",0,989
"KIT",7,70,"NoSig",0,989
"KITLG",7,70,"NoSig",0,989
"KLF2",7,70,"c5",0.522431090742253,989
"KLK3",7,70,"NoSig",0,989
"KLRB1",7,70,"NoSig",0,989
"KLRF1",7,70,"NoSig",0,989
"KLRK1",7,70,"NoSig",0,989
"KRAS",7,70,"NoSig",0,989
"KRT1",7,70,"NoSig",0,989
"KRT10",7,70,"NoSig",0,989
"KRT13",7,70,"NoSig",0,989
"KRT14",7,70,"NoSig",0,989
"KRT15",7,70,"NoSig",0,989
"KRT16",7,70,"NoSig",0,989
"KRT17",7,70,"NoSig",0,989
"KRT18",7,70,"NoSig",0,989
"KRT19",7,70,"NoSig",0,989
"KRT20",7,70,"NoSig",0,989
"KRT23",7,70,"NoSig",0,989
"KRT4",7,70,"NoSig",0,989
"KRT5",7,70,"NoSig",0,989
"KRT6A",7,70,"NoSig",0,989
"KRT7",7,70,"NoSig",0,989
"KRT8",7,70,"NoSig",0,989
"KRT80",7,70,"NoSig",0,989
"KRT86",7,70,"NoSig",0,989
"LAG3",7,70,"NoSig",0,989
"LAIR1",7,70,"NoSig",0,989
"LAMA4",7,70,"NoSig",0,989
"LAMP2",7,70,"NoSig",0,989
"LAMP3",7,70,"NoSig",0,989
"LCN2",7,70,"NoSig",0,989
"LDB2",7,70,"NoSig",0,989
"LDHA",7,70,"c2",3.38687361287037,989
"LDLR",7,70,"NoSig",0,989
"LEFTY1",7,70,"NoSig",0,989
"LEP",7,70,"NoSig",0,989
"LGALS1",7,70,"c2",2.45177377726412,989
"LGALS3",7,70,"c2",1.45533012541604,989
"LGALS3BP",7,70,"NoSig",0,989
"LGALS9",7,70,"NoSig",0,989
"LGR5",7,70,"NoSig",0,989
"LIF",7,70,"NoSig",0,989
"LIFR",7,70,"NoSig",0,989
"LINC01781",7,70,"NoSig",0,989
"LINC01857",7,70,"NoSig",0,989
"LINC02446",7,70,"NoSig",0,989
"LMNA",7,70,"NoSig",0,989
"LPAR5",7,70,"NoSig",0,989
"LTB",7,70,"NoSig",0,989
"LTBR",7,70,"NoSig",0,989
"LTF",7,70,"NoSig",0,989
"LUM",7,70,"c6",0.959140803486047,989
"LY6D",7,70,"NoSig",0,989
"LY75",7,70,"NoSig",0,989
"LYN",7,70,"NoSig",0,989
"LYVE1",7,70,"NoSig",0,989
"LYZ",7,70,"c3",8.36982513835474,989
"MAF",7,70,"NoSig",0,989
"MALAT1",7,70,"NoSig",0,989
"MAML2",7,70,"NoSig",0,989
"MAP1LC3B",7,70,"NoSig",0,989
"MAP2K1",7,70,"NoSig",0,989
"MAPK13",7,70,"NoSig",0,989
"MAPK14",7,70,"NoSig",0,989
"MARCKSL1",7,70,"NoSig",0,989
"MARCO",7,70,"NoSig",0,989
"MB",7,70,"c2",0.258632896691877,989
"MECOM",7,70,"NoSig",0,989
"MEG3",7,70,"NoSig",0,989
"MERTK",7,70,"NoSig",0,989
"MET",7,70,"NoSig",0,989
"MFAP5",7,70,"NoSig",0,989
"MGP",7,70,"c6",3.39822848765473,989
"MIF",7,70,"c2",18.0583848876421,989
"MIR4435-2HG",7,70,"NoSig",0,989
"MKI67",7,70,"NoSig",0,989
"MMP1",7,70,"NoSig",0,989
"MMP12",7,70,"NoSig",0,989
"MMP14",7,70,"NoSig",0,989
"MMP19",7,70,"NoSig",0,989
