"genes","task_id","curr_size","top_cluster_gr30","glm_coef_gr30","seed_number"
"BST2",3,30,"NoSig",0,989
"BTF3",3,30,"NoSig",0,989
"BTG1",3,30,"NoSig",0,989
"BTK",3,30,"NoSig",0,989
"C11orf96",3,30,"c6",2.71282286968934,989
"C1QA",3,30,"c3",2.33125473582789,989
"C1QB",3,30,"c3",3.95777564712646,989
"C1QC",3,30,"c3",2.96338995329197,989
"C5AR2",3,30,"NoSig",0,989
"CACNA1C",3,30,"NoSig",0,989
"CALB1",3,30,"NoSig",0,989
"CALD1",3,30,"NoSig",0,989
"CALM1",3,30,"NoSig",0,989
"CALM2",3,30,"NoSig",0,989
"CALM3",3,30,"NoSig",0,989
"CAMP",3,30,"NoSig",0,989
"CARMN",3,30,"NoSig",0,989
"CASP3",3,30,"NoSig",0,989
"CASP8",3,30,"NoSig",0,989
"CASR",3,30,"NoSig",0,989
"CAV1",3,30,"NoSig",0,989
"CCDC80",3,30,"c2",0.194130184489514,989
"CCL11",3,30,"NoSig",0,989
"CCL13",3,30,"NoSig",0,989
"CCL15",3,30,"NoSig",0,989
"CCL17",3,30,"NoSig",0,989
"CCL18",3,30,"NoSig",0,989
"CCL19",3,30,"NoSig",0,989
"CCL2",3,30,"NoSig",0,989
"CCL20",3,30,"NoSig",0,989
"CCL21",3,30,"NoSig",0,989
"CCL22",3,30,"NoSig",0,989
"CCL26",3,30,"NoSig",0,989
"CCL28",3,30,"NoSig",0,989
"CCL3",3,30,"NoSig",0,989
"CCL4",3,30,"NoSig",0,989
"CCL5",3,30,"NoSig",0,989
"CCL8",3,30,"NoSig",0,989
"CCND1",3,30,"c3",0.511839992622239,989
"CCR1",3,30,"NoSig",0,989
"CCR10",3,30,"NoSig",0,989
"CCR2",3,30,"NoSig",0,989
"CCR5",3,30,"NoSig",0,989
"CCR7",3,30,"NoSig",0,989
"CCRL2",3,30,"NoSig",0,989
"CD14",3,30,"NoSig",0,989
"CD163",3,30,"c3",1.0253447425209,989
"CD164",3,30,"NoSig",0,989
"CD19",3,30,"NoSig",0,989
"CD1C",3,30,"NoSig",0,989
"CD2",3,30,"NoSig",0,989
"CD209",3,30,"NoSig",0,989
"CD22",3,30,"NoSig",0,989
"CD24",3,30,"NoSig",0,989
"CD27",3,30,"NoSig",0,989
"CD274",3,30,"NoSig",0,989
"CD276",3,30,"NoSig",0,989
"CD28",3,30,"NoSig",0,989
"CD300A",3,30,"NoSig",0,989
"CD33",3,30,"NoSig",0,989
"CD34",3,30,"NoSig",0,989
"CD36",3,30,"NoSig",0,989
"CD37",3,30,"NoSig",0,989
"CD38",3,30,"NoSig",0,989
"CD3D",3,30,"NoSig",0,989
"CD3E",3,30,"c4",0.32521137391744,989
"CD3G",3,30,"NoSig",0,989
"CD4",3,30,"c3",0.621710229994542,989
"CD40",3,30,"NoSig",0,989
"CD40LG",3,30,"NoSig",0,989
"CD44",3,30,"c2",1.61687999622286,989
"CD47",3,30,"NoSig",0,989
"CD48",3,30,"NoSig",0,989
"CD52",3,30,"NoSig",0,989
"CD53",3,30,"c3",0.546825253922733,989
"CD55",3,30,"NoSig",0,989
"CD58",3,30,"NoSig",0,989
"CD59",3,30,"NoSig",0,989
"CD5L",3,30,"NoSig",0,989
"CD63",3,30,"NoSig",0,989
"CD68",3,30,"c2",1.15540751435621,989
"CD69",3,30,"c4",0.665761228288578,989
"CD70",3,30,"NoSig",0,989
"CD74",3,30,"NoSig",0,989
"CD79A",3,30,"NoSig",0,989
"CD80",3,30,"NoSig",0,989
"CD81",3,30,"NoSig",0,989
"CD83",3,30,"NoSig",0,989
"CD84",3,30,"NoSig",0,989
"CD86",3,30,"NoSig",0,989
"CD8A",3,30,"NoSig",0,989
"CD8B",3,30,"NoSig",0,989
"CD9",3,30,"NoSig",0,989
"CD93",3,30,"NoSig",0,989
"CDH1",3,30,"NoSig",0,989
"CDH11",3,30,"NoSig",0,989
"CDH19",3,30,"NoSig",0,989
"CDH5",3,30,"NoSig",0,989
"CDKN1A",3,30,"NoSig",0,989
"CDKN3",3,30,"NoSig",0,989
"CEACAM1",3,30,"NoSig",0,989
"CEACAM6",3,30,"NoSig",0,989
"CELSR1",3,30,"c2",0.356047354879543,989
"CELSR2",3,30,"NoSig",0,989
"CENPF",3,30,"NoSig",0,989
"CFD",3,30,"NoSig",0,989
"CFLAR",3,30,"NoSig",0,989
"CHEK1",3,30,"NoSig",0,989
"CHEK2",3,30,"NoSig",0,989
"CHI3L1",3,30,"NoSig",0,989
"CIDEA",3,30,"NoSig",0,989
"CIITA",3,30,"NoSig",0,989
"CLCF1",3,30,"NoSig",0,989
"CLDN4",3,30,"NoSig",0,989
"CLEC10A",3,30,"NoSig",0,989
"CLEC12A",3,30,"NoSig",0,989
"CLEC14A",3,30,"NoSig",0,989
"CLEC1A",3,30,"NoSig",0,989
"CLEC2B",3,30,"NoSig",0,989
"CLEC2D",3,30,"NoSig",0,989
"CLEC4A",3,30,"NoSig",0,989
"CLEC4D",3,30,"NoSig",0,989
"CLEC4E",3,30,"NoSig",0,989
"CLEC5A",3,30,"NoSig",0,989
"CLEC7A",3,30,"NoSig",0,989
"CLOCK",3,30,"NoSig",0,989
"CLU",3,30,"NoSig",0,989
"CMKLR1",3,30,"NoSig",0,989
"CNTFR",3,30,"NoSig",0,989
"COL11A1",3,30,"NoSig",0,989
"COL12A1",3,30,"NoSig",0,989
"COL14A1",3,30,"NoSig",0,989
"COL15A1",3,30,"NoSig",0,989
"COL16A1",3,30,"NoSig",0,989
"COL17A1",3,30,"NoSig",0,989
"COL18A1",3,30,"c1",0.496468723224292,989
"COL1A1",3,30,"c6",8.32200255956799,989
"COL1A2",3,30,"c6",2.46355756979761,989
"COL21A1",3,30,"NoSig",0,989
"COL27A1",3,30,"NoSig",0,989
"COL3A1",3,30,"NoSig",0,989
"COL4A1",3,30,"c6",2.94746928501749,989
"COL4A2",3,30,"c6",2.04719195730937,989
"COL4A5",3,30,"NoSig",0,989
"COL5A1",3,30,"c6",0.855641965208778,989
"COL5A2",3,30,"NoSig",0,989
"COL5A3",3,30,"NoSig",0,989
"COL6A1",3,30,"NoSig",0,989
"COL6A2",3,30,"c3",0.988232414019117,989
"COL6A3",3,30,"c6",0.730115283970084,989
"COL8A1",3,30,"NoSig",0,989
"COL9A2",3,30,"c2",1.00004886489954,989
"COL9A3",3,30,"NoSig",0,989
"COTL1",3,30,"c3",1.83356287901897,989
"COX4I2",3,30,"NoSig",0,989
"CPA3",3,30,"NoSig",0,989
"CPB1",3,30,"NoSig",0,989
"CRIP1",3,30,"c2",0.210907519050499,989
"CRP",3,30,"c10",8.60682665186219,989
"CRYAB",3,30,"c2",4.59257442681764,989
"CSF1",3,30,"NoSig",0,989
"CSF1R",3,30,"c3",0.80028513731994,989
"CSF2",3,30,"NoSig",0,989
"CSF2RA",3,30,"NoSig",0,989
"CSF2RB",3,30,"NoSig",0,989
"CSF3",3,30,"NoSig",0,989
"CSF3R",3,30,"NoSig",0,989
"CSHL1",3,30,"NoSig",0,989
"CSK",3,30,"NoSig",0,989
"CSPG4",3,30,"NoSig",0,989
"CST7",3,30,"NoSig",0,989
"CSTB",3,30,"NoSig",0,989
"CTLA4",3,30,"NoSig",0,989
"CTNNB1",3,30,"NoSig",0,989
"CTSD",3,30,"NoSig",0,989
"CTSG",3,30,"NoSig",0,989
"CTSW",3,30,"NoSig",0,989
"CUZD1",3,30,"NoSig",0,989
"CX3CL1",3,30,"NoSig",0,989
"CX3CR1",3,30,"NoSig",0,989
"CXCL1",3,30,"NoSig",0,989
"CXCL10",3,30,"NoSig",0,989
"CXCL12",3,30,"NoSig",0,989
"CXCL13",3,30,"c4",0.724423001593157,989
"CXCL14",3,30,"NoSig",0,989
"CXCL16",3,30,"NoSig",0,989
"CXCL17",3,30,"NoSig",0,989
"CXCL5",3,30,"NoSig",0,989
"CXCL8",3,30,"NoSig",0,989
"CXCL9",3,30,"NoSig",0,989
"CXCR1",3,30,"NoSig",0,989
"CXCR2",3,30,"NoSig",0,989
"CXCR3",3,30,"NoSig",0,989
"CXCR4",3,30,"c4",2.17501671844729,989
"CXCR5",3,30,"NoSig",0,989
"CXCR6",3,30,"NoSig",0,989
"CYP1B1",3,30,"NoSig",0,989
"CYP2U1",3,30,"NoSig",0,989
"CYSTM1",3,30,"NoSig",0,989
"CYTOR",3,30,"NoSig",0,989
"DCN",3,30,"c10",1.51608891246588,989
"DDC",3,30,"NoSig",0,989
"DDIT3",3,30,"NoSig",0,989
"DDR1",3,30,"c2",1.14631138158587,989
"DDR2",3,30,"NoSig",0,989
"DDX58",3,30,"NoSig",0,989
"DHRS2",3,30,"NoSig",0,989
"DLL1",3,30,"NoSig",0,989
"DLL4",3,30,"NoSig",0,989
"DMBT1",3,30,"NoSig",0,989
"DNMT1",3,30,"NoSig",0,989
"DNMT3A",3,30,"NoSig",0,989
"DPP4",3,30,"NoSig",0,989
"DPT",3,30,"NoSig",0,989
"DST",3,30,"NoSig",0,989
"DUSP1",3,30,"c2",2.17964156747146,989
"DUSP2",3,30,"NoSig",0,989
"DUSP4",3,30,"NoSig",0,989
"DUSP5",3,30,"NoSig",0,989
"DUSP6",3,30,"NoSig",0,989
"EFNA1",3,30,"c2",3.74309240186922,989
"EFNA4",3,30,"NoSig",0,989
"EFNA5",3,30,"NoSig",0,989
"EFNB1",3,30,"NoSig",0,989
"EFNB2",3,30,"NoSig",0,989
"EGF",3,30,"NoSig",0,989
"EGFR",3,30,"NoSig",0,989
"EIF5A",3,30,"NoSig",0,989
"ELANE",3,30,"NoSig",0,989
"EMP3",3,30,"NoSig",0,989
"ENG",3,30,"NoSig",0,989
"ENO1",3,30,"c2",30.2334937559658,989
"ENTPD1",3,30,"NoSig",0,989
"EOMES",3,30,"NoSig",0,989
"EPCAM",3,30,"NoSig",0,989
"EPHA2",3,30,"NoSig",0,989
"EPHA3",3,30,"NoSig",0,989
"EPHA4",3,30,"NoSig",0,989
"EPHA7",3,30,"NoSig",0,989
"EPHB2",3,30,"NoSig",0,989
"EPHB3",3,30,"NoSig",0,989
"EPHB4",3,30,"NoSig",0,989
"EPHB6",3,30,"NoSig",0,989
"EPOR",3,30,"NoSig",0,989
"ERBB2",3,30,"NoSig",0,989
"ERBB3",3,30,"NoSig",0,989
"ESAM",3,30,"NoSig",0,989
"ESR1",3,30,"NoSig",0,989
"ETS1",3,30,"c4",1.16725509655473,989
"ETV4",3,30,"NoSig",0,989
"ETV5",3,30,"NoSig",0,989
"EZH2",3,30,"NoSig",0,989
"EZR",3,30,"NoSig",0,989
"FABP4",3,30,"NoSig",0,989
"FABP5",3,30,"NoSig",0,989
"FAM30A",3,30,"NoSig",0,989
"FAP",3,30,"NoSig",0,989
"FAS",3,30,"NoSig",0,989
"FASLG",3,30,"NoSig",0,989
"FASN",3,30,"NoSig",0,989
"FAU",3,30,"NoSig",0,989
"FCER1G",3,30,"c3",0.676958993844849,989
"FCGBP",3,30,"NoSig",0,989
"FCGR3A",3,30,"c3",1.06886041771876,989
"FCRLA",3,30,"NoSig",0,989
"FES",3,30,"NoSig",0,989
"FFAR2",3,30,"NoSig",0,989
"FFAR3",3,30,"NoSig",0,989
"FFAR4",3,30,"NoSig",0,989
"FGF1",3,30,"NoSig",0,989
"FGF12",3,30,"NoSig",0,989
"FGF13",3,30,"NoSig",0,989
"FGF18",3,30,"NoSig",0,989
"FGF2",3,30,"NoSig",0,989
"FGF7",3,30,"NoSig",0,989
"FGF9",3,30,"NoSig",0,989
"FGFR1",3,30,"NoSig",0,989
"FGFR2",3,30,"NoSig",0,989
"FGFR3",3,30,"NoSig",0,989
"FGG",3,30,"NoSig",0,989
"FGR",3,30,"NoSig",0,989
"FHIT",3,30,"NoSig",0,989
"FKBP11",3,30,"NoSig",0,989
"FKBP5",3,30,"NoSig",0,989
"FLT1",3,30,"NoSig",0,989
"FLT3LG",3,30,"NoSig",0,989
"FN1",3,30,"NoSig",0,989
"FOS",3,30,"c2",0.295714070062633,989
"FOXF1",3,30,"NoSig",0,989
"FOXP3",3,30,"NoSig",0,989
"FPR1",3,30,"NoSig",0,989
"FYB1",3,30,"NoSig",0,989
"FYN",3,30,"c4",0.471031340764393,989
"FZD1",3,30,"NoSig",0,989
"FZD3",3,30,"NoSig",0,989
"FZD4",3,30,"NoSig",0,989
"FZD5",3,30,"NoSig",0,989
"FZD6",3,30,"NoSig",0,989
"FZD7",3,30,"NoSig",0,989
"FZD8",3,30,"NoSig",0,989
"G0S2",3,30,"NoSig",0,989
"G6PD",3,30,"NoSig",0,989
"GADD45B",3,30,"c2",0.896540823187303,989
"GAS6",3,30,"c1",0.0812958047755034,989
"GATA3",3,30,"NoSig",0,989
"GC",3,30,"c1",10.1595849061587,989
"GCG",3,30,"NoSig",0,989
"GDF15",3,30,"NoSig",0,989
"GLUD1",3,30,"NoSig",0,989
"GLUL",3,30,"NoSig",0,989
"GNLY",3,30,"NoSig",0,989
"GPBAR1",3,30,"NoSig",0,989
"GPER1",3,30,"c2",0.278814894530673,989
"GPNMB",3,30,"c3",1.00575167615931,989
"GPR183",3,30,"NoSig",0,989
"GPX1",3,30,"NoSig",0,989
"GPX3",3,30,"NoSig",0,989
"GSK3B",3,30,"NoSig",0,989
"GSN",3,30,"c2",1.10357353877452,989
"GSTP1",3,30,"NoSig",0,989
"GZMA",3,30,"NoSig",0,989
"GZMB",3,30,"NoSig",0,989
"GZMH",3,30,"NoSig",0,989
"GZMK",3,30,"c4",0.393181515192429,989
"H2AZ1",3,30,"NoSig",0,989
"H4C3",3,30,"NoSig",0,989
"HAVCR2",3,30,"NoSig",0,989
"HBA1",3,30,"NoSig",0,989
"HBB",3,30,"NoSig",0,989
"HCAR2",3,30,"NoSig",0,989
"HCK",3,30,"NoSig",0,989
"HCST",3,30,"NoSig",0,989
"HDAC1",3,30,"NoSig",0,989
"HDAC11",3,30,"NoSig",0,989
"HDAC3",3,30,"NoSig",0,989
"HDAC4",3,30,"NoSig",0,989
"HDAC5",3,30,"NoSig",0,989
"HEXB",3,30,"NoSig",0,989
"HEY1",3,30,"NoSig",0,989
"HGF",3,30,"NoSig",0,989
"HIF1A",3,30,"NoSig",0,989
"HILPDA",3,30,"c2",0.554319575328235,989
"HLA-A",3,30,"NoSig",0,989
"HLA-DPA1",3,30,"NoSig",0,989
"HLA-DPB1",3,30,"NoSig",0,989
"HLA-DQA1",3,30,"c3",3.42139819338921,989
"HLA-DQB1",3,30,"NoSig",0,989
"HLA-DRA",3,30,"NoSig",0,989
"HLA-DRB1",3,30,"NoSig",0,989
"HMGB2",3,30,"NoSig",0,989
"HMGCS1",3,30,"NoSig",0,989
"HMGN2",3,30,"NoSig",0,989
"HPGDS",3,30,"NoSig",0,989
"HSD17B2",3,30,"NoSig",0,989
"HSP90AA1",3,30,"NoSig",0,989
"HSP90AB1",3,30,"NoSig",0,989
"HSP90B1",3,30,"NoSig",0,989
"HSPA1A",3,30,"c2",2.30899209241837,989
"HSPB1",3,30,"NoSig",0,989
"HSPG2",3,30,"NoSig",0,989
"HTT",3,30,"NoSig",0,989
"IAPP",3,30,"NoSig",0,989
"ICA1",3,30,"NoSig",0,989
"ICAM1",3,30,"NoSig",0,989
"ICAM2",3,30,"NoSig",0,989
"ICAM3",3,30,"NoSig",0,989
"ICOS",3,30,"NoSig",0,989
"ICOSLG",3,30,"NoSig",0,989
"IDO1",3,30,"NoSig",0,989
"IER3",3,30,"NoSig",0,989
"IFI27",3,30,"NoSig",0,989
"IFI44L",3,30,"NoSig",0,989
"IFI6",3,30,"NoSig",0,989
"IFIH1",3,30,"NoSig",0,989
"IFIT1",3,30,"NoSig",0,989
"IFIT3",3,30,"NoSig",0,989
"IFITM1",3,30,"c3",1.92146540161578,989
"IFITM3",3,30,"NoSig",0,989
"IFNA1",3,30,"NoSig",0,989
"IFNAR1",3,30,"NoSig",0,989
"IFNAR2",3,30,"NoSig",0,989
"IFNG",3,30,"NoSig",0,989
"IFNGR1",3,30,"NoSig",0,989
"IFNGR2",3,30,"NoSig",0,989
"IFNL3",3,30,"NoSig",0,989
"IGF1",3,30,"NoSig",0,989
"IGF1R",3,30,"NoSig",0,989
"IGF2",3,30,"NoSig",0,989
"IGF2R",3,30,"NoSig",0,989
"IGFBP3",3,30,"c2",3.18023577330979,989
"IGFBP5",3,30,"c2",3.29381651349004,989
"IGFBP6",3,30,"NoSig",0,989
"IGFBP7",3,30,"c6",8.97965557334874,989
"IGHA1",3,30,"c7",4.19400314267746,989
"IGHD",3,30,"NoSig",0,989
"IGHG1",3,30,"c7",10.2800505615675,989
"IGHG2",3,30,"c7",4.92248230210793,989
"IGHM",3,30,"c7",29.0180603826956,989
"IGKC",3,30,"c7",11.8372356229574,989
"IKZF3",3,30,"c4",0.386892053893507,989
"IL10",3,30,"NoSig",0,989
"IL10RA",3,30,"NoSig",0,989
"IL10RB",3,30,"NoSig",0,989
"IL11",3,30,"NoSig",0,989
"IL11RA",3,30,"NoSig",0,989
"IL12A",3,30,"NoSig",0,989
"IL12B",3,30,"NoSig",0,989
"IL12RB1",3,30,"NoSig",0,989
"IL12RB2",3,30,"NoSig",0,989
"IL13RA1",3,30,"NoSig",0,989
"IL15",3,30,"NoSig",0,989
"IL15RA",3,30,"NoSig",0,989
"IL16",3,30,"NoSig",0,989
"IL17A",3,30,"NoSig",0,989
"IL17B",3,30,"NoSig",0,989
"IL17D",3,30,"NoSig",0,989
"IL17RA",3,30,"NoSig",0,989
"IL17RB",3,30,"NoSig",0,989
"IL17RE",3,30,"NoSig",0,989
"IL18",3,30,"NoSig",0,989
"IL18R1",3,30,"NoSig",0,989
"IL1A",3,30,"NoSig",0,989
"IL1B",3,30,"NoSig",0,989
"IL1R1",3,30,"NoSig",0,989
"IL1R2",3,30,"NoSig",0,989
"IL1RAP",3,30,"c1",0.172188378134385,989
"IL1RL1",3,30,"NoSig",0,989
"IL1RN",3,30,"NoSig",0,989
"IL2",3,30,"NoSig",0,989
"IL20",3,30,"NoSig",0,989
"IL20RA",3,30,"NoSig",0,989
"IL22RA1",3,30,"NoSig",0,989
"IL23A",3,30,"NoSig",0,989
"IL24",3,30,"NoSig",0,989
"IL27RA",3,30,"NoSig",0,989
"IL2RA",3,30,"NoSig",0,989
"IL2RB",3,30,"NoSig",0,989
"IL2RG",3,30,"NoSig",0,989
"IL32",3,30,"NoSig",0,989
"IL33",3,30,"NoSig",0,989
"IL34",3,30,"NoSig",0,989
"IL36G",3,30,"NoSig",0,989
"IL3RA",3,30,"NoSig",0,989
"IL4R",3,30,"NoSig",0,989
"IL6",3,30,"NoSig",0,989
"IL6R",3,30,"NoSig",0,989
"IL6ST",3,30,"NoSig",0,989
"IL7",3,30,"NoSig",0,989
"IL7R",3,30,"c4",1.32298318674342,989
"INHA",3,30,"NoSig",0,989
"INHBA",3,30,"c2",0.172698920744016,989
"INHBB",3,30,"NoSig",0,989
"INS",3,30,"NoSig",0,989
"INSIG1",3,30,"c10",1.45006421315119,989
"INSR",3,30,"NoSig",0,989
"IRF3",3,30,"NoSig",0,989
"IRF4",3,30,"NoSig",0,989
"ISG15",3,30,"NoSig",0,989
"ITGA1",3,30,"NoSig",0,989
"ITGA2",3,30,"NoSig",0,989
"ITGA3",3,30,"c2",0.18913022159713,989
"ITGA5",3,30,"c2",0.990680951601395,989
"ITGA6",3,30,"NoSig",0,989
"ITGA8",3,30,"NoSig",0,989
"ITGA9",3,30,"NoSig",0,989
"ITGAE",3,30,"NoSig",0,989
"ITGAL",3,30,"NoSig",0,989
"ITGAM",3,30,"NoSig",0,989
"ITGAV",3,30,"NoSig",0,989
"ITGAX",3,30,"c2",0.204875451732605,989
"ITGB1",3,30,"NoSig",0,989
"ITGB2",3,30,"c3",0.967045259694734,989
"ITGB4",3,30,"NoSig",0,989
"ITGB5",3,30,"NoSig",0,989
"ITGB6",3,30,"NoSig",0,989
"ITGB8",3,30,"NoSig",0,989
"ITK",3,30,"c4",0.364812404296314,989
"ITM2A",3,30,"NoSig",0,989
"ITM2B",3,30,"NoSig",0,989
"JAG1",3,30,"NoSig",0,989
"JAK1",3,30,"c2",0.50193119957324,989
"JAK2",3,30,"NoSig",0,989
"JCHAIN",3,30,"c7",4.68253266513596,989
"JUN",3,30,"c2",4.43816122557812,989
"JUNB",3,30,"NoSig",0,989
"KDR",3,30,"NoSig",0,989
"KIT",3,30,"NoSig",0,989
"KITLG",3,30,"NoSig",0,989
"KLF2",3,30,"c4",0.332833719035727,989
"KLK3",3,30,"NoSig",0,989
"KLRB1",3,30,"NoSig",0,989
"KLRF1",3,30,"NoSig",0,989
"KLRK1",3,30,"NoSig",0,989
"KRAS",3,30,"NoSig",0,989
"KRT1",3,30,"NoSig",0,989
"KRT10",3,30,"NoSig",0,989
"KRT13",3,30,"NoSig",0,989
"KRT14",3,30,"NoSig",0,989
"KRT15",3,30,"NoSig",0,989
"KRT16",3,30,"NoSig",0,989
"KRT17",3,30,"NoSig",0,989
"KRT18",3,30,"NoSig",0,989
"KRT19",3,30,"c2",0.445175641711126,989
"KRT20",3,30,"NoSig",0,989
"KRT23",3,30,"NoSig",0,989
"KRT4",3,30,"NoSig",0,989
"KRT5",3,30,"NoSig",0,989
"KRT6A",3,30,"NoSig",0,989
"KRT7",3,30,"NoSig",0,989
"KRT8",3,30,"NoSig",0,989
"KRT80",3,30,"NoSig",0,989
"KRT86",3,30,"NoSig",0,989
"LAG3",3,30,"NoSig",0,989
"LAIR1",3,30,"NoSig",0,989
"LAMA4",3,30,"NoSig",0,989
"LAMP2",3,30,"NoSig",0,989
"LAMP3",3,30,"NoSig",0,989
"LCN2",3,30,"NoSig",0,989
"LDB2",3,30,"NoSig",0,989
"LDHA",3,30,"c2",4.15926522502029,989
"LDLR",3,30,"NoSig",0,989
"LEFTY1",3,30,"NoSig",0,989
"LEP",3,30,"NoSig",0,989
"LGALS1",3,30,"c2",2.54770366234355,989
"LGALS3",3,30,"c2",1.52550685733128,989
"LGALS3BP",3,30,"NoSig",0,989
"LGALS9",3,30,"NoSig",0,989
"LGR5",3,30,"NoSig",0,989
"LIF",3,30,"NoSig",0,989
"LIFR",3,30,"NoSig",0,989
"LINC01781",3,30,"NoSig",0,989
"LINC01857",3,30,"NoSig",0,989
"LINC02446",3,30,"NoSig",0,989
"LMNA",3,30,"NoSig",0,989
"LPAR5",3,30,"NoSig",0,989
"LTB",3,30,"NoSig",0,989
"LTBR",3,30,"NoSig",0,989
"LTF",3,30,"NoSig",0,989
"LUM",3,30,"NoSig",0,989
"LY6D",3,30,"NoSig",0,989
"LY75",3,30,"NoSig",0,989
"LYN",3,30,"NoSig",0,989
"LYVE1",3,30,"NoSig",0,989
"LYZ",3,30,"c3",7.3976398106068,989
"MAF",3,30,"NoSig",0,989
"MALAT1",3,30,"NoSig",0,989
"MAML2",3,30,"NoSig",0,989
"MAP1LC3B",3,30,"NoSig",0,989
"MAP2K1",3,30,"NoSig",0,989
"MAPK13",3,30,"NoSig",0,989
"MAPK14",3,30,"NoSig",0,989
"MARCKSL1",3,30,"NoSig",0,989
"MARCO",3,30,"NoSig",0,989
"MB",3,30,"c2",0.262301097428107,989
"MECOM",3,30,"NoSig",0,989
"MEG3",3,30,"NoSig",0,989
"MERTK",3,30,"NoSig",0,989
"MET",3,30,"NoSig",0,989
"MFAP5",3,30,"NoSig",0,989
"MGP",3,30,"c6",3.87396158449346,989
"MIF",3,30,"c2",19.8059854297097,989
"MIR4435-2HG",3,30,"NoSig",0,989
"MKI67",3,30,"NoSig",0,989
"MMP1",3,30,"NoSig",0,989
"MMP12",3,30,"c2",0.101755579131285,989
"MMP14",3,30,"NoSig",0,989
"MMP19",3,30,"NoSig",0,989
