"genes","task_id","curr_size","top_cluster_gr40","glm_coef_gr40","seed_number"
"FAM107B",4,40,"c1",0.785409451188997,589
"FAM49A",4,40,"c2",0.157118165195624,589
"FASN",4,40,"c1",5.9399534765138,589
"FBLN1",4,40,"c2",2.37760870525471,589
"FCER1A",4,40,"c3",0.494922441204165,589
"FCER1G",4,40,"c3",4.73232414767625,589
"FCGR3A",4,40,"c3",0.972265723407733,589
"FGL2",4,40,"c3",2.97406906341402,589
"FLNB",4,40,"c1",1.95470954828789,589
"FOXA1",4,40,"c1",8.41422713410441,589
"FOXC2",4,40,"c4",0.178723930196594,589
"FOXP3",4,40,"c1",0.0511847531417861,589
"FSTL3",4,40,"c1",0.189980829212428,589
"GATA3",4,40,"c1",7.83390226845543,589
"GJB2",4,40,"c2",0.957335305824111,589
"GLIPR1",4,40,"c2",0.724179557798651,589
"GNLY",4,40,"c5",0.178111684297311,589
"GPR183",4,40,"c5",0.717754366355302,589
"GZMA",4,40,"c5",0.722481602582369,589
"GZMK",4,40,"c5",0.05630928015155,589
"HAVCR2",4,40,"c3",1.22610059442677,589
"HMGA1",4,40,"c1",1.52248205112404,589
"HOOK2",4,40,"c1",0.406376071616155,589
"HOXD8",4,40,"c1",0.344564483504149,589
"HOXD9",4,40,"c7",0.672352110918066,589
"HPX",4,40,"c1",0.105105630399859,589
"IGF1",4,40,"c2",1.28004688064945,589
"IGSF6",4,40,"c3",2.00152123927858,589
"IL2RA",4,40,"NoSig",0,589
"IL2RG",4,40,"c5",1.22822052928301,589
"IL3RA",4,40,"c7",0.538557794819753,589
"IL7R",4,40,"c5",3.39531474085941,589
"ITGAM",4,40,"c3",0.521286591295566,589
"ITGAX",4,40,"c3",1.90760080626128,589
"ITM2C",4,40,"c2",1.65558794819172,589
"JUP",4,40,"c1",1.15123901790138,589
"KARS",4,40,"c1",0.456718486398883,589
"KDR",4,40,"c7",1.20954641938507,589
"KIT",4,40,"c4",1.10329179403771,589
"KLF5",4,40,"c1",0.778903675195878,589
"KLRB1",4,40,"c5",0.830966009274534,589
"KLRC1",4,40,"c5",0.183708030908943,589
"KLRD1",4,40,"c5",0.263552060175585,589
"KLRF1",4,40,"c5",0.0707194320832678,589
"KRT14",4,40,"c4",4.6480681647137,589
"KRT23",4,40,"c4",1.21487010153997,589
"KRT5",4,40,"c4",3.38656886111082,589
"KRT6B",4,40,"c4",1.98940016738698,589
"KRT7",4,40,"c1",13.4791912852199,589
"KRT8",4,40,"c1",6.88953140886534,589
"LAG3",4,40,"c5",0.0700192575325924,589
"LARS",4,40,"c1",1.32155736302917,589
"LDHB",4,40,"c5",0.829754226071404,589
"LGALSL",4,40,"c1",0.169085460067774,589
"LILRA4",4,40,"c8",1.74937550383414,589
"LPL",4,40,"c7",0.169342474420162,589
"LPXN",4,40,"c5",0.456214969655948,589
"LRRC15",4,40,"c2",0.871073952700863,589
"LTB",4,40,"c5",0.430135396731191,589
"LUM",4,40,"c2",17.9978807964945,589
"LY86",4,40,"c3",0.250370143626692,589
"LYPD3",4,40,"c1",1.97277568886189,589
"LYZ",4,40,"c3",11.8370830670259,589
"MAP3K8",4,40,"c1",0.175313130269952,589
"MDM2",4,40,"c1",3.26923516688047,589
"MKI67",4,40,"c1",0.372306737356671,589
"MLPH",4,40,"c1",4.81959873595587,589
"MMP1",4,40,"c3",0.882604587269448,589
"MMP12",4,40,"c3",0.940600258588285,589
"MMP2",4,40,"c2",5.10575157547197,589
"MMRN2",4,40,"c7",1.51519617639219,589
"MNDA",4,40,"c3",1.07491921323283,589
"MRC1",4,40,"c3",1.39080952724509,589
"MS4A1",4,40,"c6",2.54976579250807,589
"MUC6",4,40,"c1",0.375039213017552,589
"MYBPC1",4,40,"c1",0.551202548344099,589
"MYH11",4,40,"c4",2.47224963582956,589
"MYLK",4,40,"c4",5.89754149653129,589
"MYO5B",4,40,"c1",1.81246507944453,589
"MZB1",4,40,"c6",1.57289216062747,589
"NARS",4,40,"c1",3.07100659404704,589
"NCAM1",4,40,"c4",0.0237385286807532,589
"NDUFA4L2",4,40,"c1",0.0324278188953898,589
"NKG7",4,40,"c5",0.257316840692152,589
"NOSTRIN",4,40,"c7",0.752865607032082,589
"OCIAD2",4,40,"c1",0.489158446053796,589
"OPRPN",4,40,"c4",0.683296640647388,589
"OXTR",4,40,"c4",0.369423946755315,589
"PCLAF",4,40,"c1",0.936899995183646,589
"PDCD1",4,40,"c5",0.0181600161331627,589
"PDCD1LG2",4,40,"c3",0.248101222643579,589
"PDE4A",4,40,"c2",0.317235203497567,589
"PDGFRA",4,40,"c2",2.18159536047365,589
"PDGFRB",4,40,"c2",2.55670033030302,589
"PDK4",4,40,"c2",1.03092649796375,589
"PECAM1",4,40,"c7",4.91747972664128,589
"PELI1",4,40,"c1",0.245125704289778,589
"PGR",4,40,"c4",0.332070766045305,589
"PIGR",4,40,"c4",0.803937324484388,589
"PIM1",4,40,"c2",0.435674470275844,589
"PLD4",4,40,"c8",0.826413547242221,589
"POSTN",4,40,"c2",15.7967446458044,589
"PPARG",4,40,"c1",0.140530481431873,589
"PRDM1",4,40,"c2",0.981866139406044,589
"PRF1",4,40,"c5",0.185237430392516,589
"PTGDS",4,40,"c2",2.80620352150168,589
"PTN",4,40,"c4",3.85597523640171,589
"PTPRC",4,40,"c5",3.26447630613056,589
"PTRHD1",4,40,"c1",0.437856606669503,589
"QARS",4,40,"c1",1.15679126384922,589
"RAB30",4,40,"c2",0.361047536154209,589
"RAMP2",4,40,"c7",1.52066967917776,589
"RAPGEF3",4,40,"c7",0.653332473097672,589
"RHOH",4,40,"c1",0.788198100600349,589
"RORC",4,40,"c1",0.138925348722251,589
"RTKN2",4,40,"c1",0.448082904369436,589
"RUNX1",4,40,"c1",1.41762631631362,589
"S100A14",4,40,"c1",2.6129341438034,589
"S100A4",4,40,"c2",1.22626181698822,589
"S100A8",4,40,"c1",0.364948477096777,589
"SCD",4,40,"c1",12.0348354639908,589
"SCGB2A1",4,40,"c4",0.130295508619726,589
"SDC4",4,40,"c1",0.502045947885831,589
"SEC11C",4,40,"c1",1.13751761299572,589
"SEC24A",4,40,"c1",1.07399945038201,589
"SELL",4,40,"c5",0.618907345047226,589
"SERHL2",4,40,"c1",7.37079416258362,589
"SERPINA3",4,40,"c4",8.35180398734166,589
"SERPINB9",4,40,"c5",0.653190317826001,589
"SFRP1",4,40,"c4",5.98068804701049,589
"SFRP4",4,40,"c2",3.11845935717143,589
"SH3YL1",4,40,"c1",1.27211676430397,589
"SLAMF1",4,40,"c5",0.396028183807981,589
"SLAMF7",4,40,"c3",1.55261539984584,589
"SLC25A37",4,40,"c4",0.65699797630994,589
"SLC5A6",4,40,"c1",1.00591065611254,589
"SMAP2",4,40,"c5",0.58859564978273,589
"SMS",4,40,"c1",1.67560682605424,589
"SNAI1",4,40,"c7",0.241463539507022,589
"SOX17",4,40,"c7",0.528695363604484,589
"SOX18",4,40,"c7",0.258021575378417,589
"SPIB",4,40,"c8",1.47621977872019,589
"SQLE",4,40,"c1",1.07024292160342,589
"SRPK1",4,40,"c1",0.896984879625699,589
"SSTR2",4,40,"c7",0.0540667916304869,589
"STC1",4,40,"c1",0.180716288877371,589
"SVIL",4,40,"c4",1.73491273469269,589
"TAC1",4,40,"NoSig",0,589
"TACSTD2",4,40,"c1",7.87016752763267,589
"TCEAL7",4,40,"c2",0.160432785414979,589
"TCF4",4,40,"c2",1.07228140262653,589
"TCF7",4,40,"c5",0.639105161112121,589
"TCIM",4,40,"c1",2.94694951392715,589
"TCL1A",4,40,"c8",1.87839818449647,589
"TENT5C",4,40,"c1",1.39769358773501,589
"TFAP2A",4,40,"c1",1.08560132785187,589
"THAP2",4,40,"c1",0.185170946690693,589
"TIFA",4,40,"c1",0.163930806154782,589
"TIGIT",4,40,"c5",0.351552268141464,589
"TIMP4",4,40,"c7",0.116129088042544,589
"TMEM147",4,40,"c1",1.39186537437167,589
"TNFRSF17",4,40,"c6",0.39555166518706,589
"TOMM7",4,40,"c1",3.12875315521592,589
"TOP2A",4,40,"c1",1.25953650877271,589
"TPD52",4,40,"c1",3.49809308479225,589
"TPSAB1",4,40,"c3",0.26999126764504,589
"TRAC",4,40,"c5",2.81055420025646,589
"TRAF4",4,40,"c1",1.4103624863994,589
"TRAPPC3",4,40,"c1",0.85902742352565,589
"TRIB1",4,40,"c1",0.410541376518408,589
"TUBA4A",4,40,"c1",0.5610703357768,589
"TUBB2B",4,40,"c1",0.23043176325201,589
"UCP1",4,40,"c4",0.00904468489486631,589
"USP53",4,40,"c1",1.39312081220114,589
"VOPP1",4,40,"c1",1.04754001051293,589
"VWF",4,40,"c7",4.89113194045177,589
"WARS",4,40,"c1",0.674831770184213,589
"ZEB1",4,40,"c2",1.18975082339902,589
"ZEB2",4,40,"c2",2.43872203212825,589
"ZNF562",4,40,"c1",1.14933068185706,589
