"genes","task_id","curr_size","top_cluster_gr100","glm_coef_gr100","seed_number"
"CYTOR",10,100,"NoSig",0,989
"DCN",10,100,"c6",1.31229526095158,989
"DDC",10,100,"NoSig",0,989
"DDIT3",10,100,"NoSig",0,989
"DDR1",10,100,"c2",1.02315015969886,989
"DDR2",10,100,"NoSig",0,989
"DDX58",10,100,"NoSig",0,989
"DHRS2",10,100,"NoSig",0,989
"DLL1",10,100,"NoSig",0,989
"DLL4",10,100,"NoSig",0,989
"DMBT1",10,100,"NoSig",0,989
"DNMT1",10,100,"NoSig",0,989
"DNMT3A",10,100,"NoSig",0,989
"DPP4",10,100,"NoSig",0,989
"DPT",10,100,"NoSig",0,989
"DST",10,100,"NoSig",0,989
"DUSP1",10,100,"c2",1.8932460124421,989
"DUSP2",10,100,"NoSig",0,989
"DUSP4",10,100,"NoSig",0,989
"DUSP5",10,100,"NoSig",0,989
"DUSP6",10,100,"NoSig",0,989
"EFNA1",10,100,"c2",3.19476879981132,989
"EFNA4",10,100,"NoSig",0,989
"EFNA5",10,100,"NoSig",0,989
"EFNB1",10,100,"NoSig",0,989
"EFNB2",10,100,"NoSig",0,989
"EGF",10,100,"NoSig",0,989
"EGFR",10,100,"NoSig",0,989
"EIF5A",10,100,"NoSig",0,989
"ELANE",10,100,"NoSig",0,989
"EMP3",10,100,"NoSig",0,989
"ENG",10,100,"NoSig",0,989
"ENO1",10,100,"c2",26.9639109488489,989
"ENTPD1",10,100,"NoSig",0,989
"EOMES",10,100,"NoSig",0,989
"EPCAM",10,100,"NoSig",0,989
"EPHA2",10,100,"NoSig",0,989
"EPHA3",10,100,"NoSig",0,989
"EPHA4",10,100,"NoSig",0,989
"EPHA7",10,100,"NoSig",0,989
"EPHB2",10,100,"NoSig",0,989
"EPHB3",10,100,"NoSig",0,989
"EPHB4",10,100,"NoSig",0,989
"EPHB6",10,100,"NoSig",0,989
"EPOR",10,100,"NoSig",0,989
"ERBB2",10,100,"NoSig",0,989
"ERBB3",10,100,"NoSig",0,989
"ESAM",10,100,"NoSig",0,989
"ESR1",10,100,"NoSig",0,989
"ETS1",10,100,"c4",0.840906881173879,989
"ETV4",10,100,"NoSig",0,989
"ETV5",10,100,"NoSig",0,989
"EZH2",10,100,"NoSig",0,989
"EZR",10,100,"NoSig",0,989
"FABP4",10,100,"NoSig",0,989
"FABP5",10,100,"NoSig",0,989
"FAM30A",10,100,"NoSig",0,989
"FAP",10,100,"NoSig",0,989
"FAS",10,100,"NoSig",0,989
"FASLG",10,100,"NoSig",0,989
"FASN",10,100,"NoSig",0,989
"FAU",10,100,"NoSig",0,989
"FCER1G",10,100,"c3",0.554679604379667,989
"FCGBP",10,100,"NoSig",0,989
"FCGR3A",10,100,"c3",0.90069728417053,989
"FCRLA",10,100,"NoSig",0,989
"FES",10,100,"NoSig",0,989
"FFAR2",10,100,"NoSig",0,989
"FFAR3",10,100,"NoSig",0,989
"FFAR4",10,100,"NoSig",0,989
"FGF1",10,100,"NoSig",0,989
"FGF12",10,100,"NoSig",0,989
"FGF13",10,100,"NoSig",0,989
"FGF18",10,100,"NoSig",0,989
"FGF2",10,100,"NoSig",0,989
"FGF7",10,100,"NoSig",0,989
"FGF9",10,100,"NoSig",0,989
"FGFR1",10,100,"NoSig",0,989
"FGFR2",10,100,"NoSig",0,989
"FGFR3",10,100,"NoSig",0,989
"FGG",10,100,"NoSig",0,989
"FGR",10,100,"NoSig",0,989
"FHIT",10,100,"NoSig",0,989
"FKBP11",10,100,"NoSig",0,989
"FKBP5",10,100,"NoSig",0,989
"FLT1",10,100,"NoSig",0,989
"FLT3LG",10,100,"NoSig",0,989
"FN1",10,100,"NoSig",0,989
"FOS",10,100,"c2",0.274145113989114,989
"FOXF1",10,100,"NoSig",0,989
"FOXP3",10,100,"NoSig",0,989
"FPR1",10,100,"NoSig",0,989
"FYB1",10,100,"NoSig",0,989
"FYN",10,100,"c4",0.344357324027571,989
"FZD1",10,100,"NoSig",0,989
"FZD3",10,100,"NoSig",0,989
"FZD4",10,100,"NoSig",0,989
"FZD5",10,100,"NoSig",0,989
"FZD6",10,100,"NoSig",0,989
"FZD7",10,100,"NoSig",0,989
"FZD8",10,100,"NoSig",0,989
"G0S2",10,100,"c10",2.03829023872213,989
"G6PD",10,100,"NoSig",0,989
"GADD45B",10,100,"c2",0.762535383991133,989
"GAS6",10,100,"NoSig",0,989
"GATA3",10,100,"NoSig",0,989
"GC",10,100,"NoSig",0,989
"GCG",10,100,"NoSig",0,989
"GDF15",10,100,"NoSig",0,989
"GLUD1",10,100,"NoSig",0,989
"GLUL",10,100,"NoSig",0,989
"GNLY",10,100,"NoSig",0,989
"GPBAR1",10,100,"NoSig",0,989
"GPER1",10,100,"c2",0.257144457441727,989
"GPNMB",10,100,"c3",0.999464069409262,989
"GPR183",10,100,"NoSig",0,989
"GPX1",10,100,"NoSig",0,989
"GPX3",10,100,"c2",3.69609072359162,989
"GSK3B",10,100,"NoSig",0,989
"GSN",10,100,"c2",1.05067771616873,989
"GSTP1",10,100,"NoSig",0,989
"GZMA",10,100,"NoSig",0,989
"GZMB",10,100,"NoSig",0,989
"GZMH",10,100,"NoSig",0,989
"GZMK",10,100,"c4",0.269085915769464,989
"H2AZ1",10,100,"NoSig",0,989
"H4C3",10,100,"NoSig",0,989
"HAVCR2",10,100,"NoSig",0,989
"HBA1",10,100,"c13",23.0146412471849,989
"HBB",10,100,"c13",20.9733148805733,989
"HCAR2",10,100,"NoSig",0,989
"HCK",10,100,"NoSig",0,989
"HCST",10,100,"NoSig",0,989
"HDAC1",10,100,"NoSig",0,989
"HDAC11",10,100,"NoSig",0,989
"HDAC3",10,100,"NoSig",0,989
"HDAC4",10,100,"NoSig",0,989
"HDAC5",10,100,"NoSig",0,989
"HEXB",10,100,"NoSig",0,989
"HEY1",10,100,"NoSig",0,989
"HGF",10,100,"NoSig",0,989
"HIF1A",10,100,"NoSig",0,989
"HILPDA",10,100,"c2",0.528251214315983,989
"HLA-A",10,100,"NoSig",0,989
"HLA-DPA1",10,100,"NoSig",0,989
"HLA-DPB1",10,100,"NoSig",0,989
"HLA-DQA1",10,100,"c3",3.2650861831961,989
"HLA-DQB1",10,100,"NoSig",0,989
"HLA-DRA",10,100,"NoSig",0,989
"HLA-DRB1",10,100,"NoSig",0,989
"HMGB2",10,100,"NoSig",0,989
"HMGCS1",10,100,"NoSig",0,989
"HMGN2",10,100,"NoSig",0,989
"HPGDS",10,100,"NoSig",0,989
"HSD17B2",10,100,"NoSig",0,989
"HSP90AA1",10,100,"NoSig",0,989
"HSP90AB1",10,100,"NoSig",0,989
"HSP90B1",10,100,"NoSig",0,989
"HSPA1A",10,100,"c2",2.30572888477565,989
"HSPB1",10,100,"NoSig",0,989
"HSPG2",10,100,"NoSig",0,989
"HTT",10,100,"NoSig",0,989
"IAPP",10,100,"NoSig",0,989
"ICA1",10,100,"NoSig",0,989
"ICAM1",10,100,"NoSig",0,989
"ICAM2",10,100,"NoSig",0,989
"ICAM3",10,100,"NoSig",0,989
"ICOS",10,100,"NoSig",0,989
"ICOSLG",10,100,"NoSig",0,989
"IDO1",10,100,"c3",0.1258405098272,989
"IER3",10,100,"NoSig",0,989
"IFI27",10,100,"NoSig",0,989
"IFI44L",10,100,"NoSig",0,989
"IFI6",10,100,"NoSig",0,989
"IFIH1",10,100,"NoSig",0,989
"IFIT1",10,100,"NoSig",0,989
"IFIT3",10,100,"NoSig",0,989
"IFITM1",10,100,"NoSig",0,989
"IFITM3",10,100,"NoSig",0,989
"IFNA1",10,100,"NoSig",0,989
"IFNAR1",10,100,"NoSig",0,989
"IFNAR2",10,100,"NoSig",0,989
"IFNG",10,100,"NoSig",0,989
"IFNGR1",10,100,"NoSig",0,989
"IFNGR2",10,100,"NoSig",0,989
"IFNL3",10,100,"NoSig",0,989
"IGF1",10,100,"NoSig",0,989
"IGF1R",10,100,"NoSig",0,989
"IGF2",10,100,"c10",0.786201213825362,989
"IGF2R",10,100,"NoSig",0,989
"IGFBP3",10,100,"c2",2.78586020594416,989
"IGFBP5",10,100,"c2",3.10366693798048,989
"IGFBP6",10,100,"NoSig",0,989
"IGFBP7",10,100,"c6",8.82887265140103,989
"IGHA1",10,100,"c7",5.35908635725554,989
"IGHD",10,100,"NoSig",0,989
"IGHG1",10,100,"c7",10.7203085042315,989
"IGHG2",10,100,"c7",5.30775343835807,989
"IGHM",10,100,"c7",24.5485111738409,989
"IGKC",10,100,"c7",12.7408333737121,989
"IKZF3",10,100,"c4",0.303053855731374,989
"IL10",10,100,"NoSig",0,989
"IL10RA",10,100,"NoSig",0,989
"IL10RB",10,100,"NoSig",0,989
"IL11",10,100,"NoSig",0,989
"IL11RA",10,100,"NoSig",0,989
"IL12A",10,100,"NoSig",0,989
"IL12B",10,100,"NoSig",0,989
"IL12RB1",10,100,"NoSig",0,989
"IL12RB2",10,100,"NoSig",0,989
"IL13RA1",10,100,"NoSig",0,989
"IL15",10,100,"NoSig",0,989
"IL15RA",10,100,"NoSig",0,989
"IL16",10,100,"NoSig",0,989
"IL17A",10,100,"NoSig",0,989
"IL17B",10,100,"NoSig",0,989
"IL17D",10,100,"NoSig",0,989
"IL17RA",10,100,"NoSig",0,989
"IL17RB",10,100,"NoSig",0,989
"IL17RE",10,100,"NoSig",0,989
"IL18",10,100,"NoSig",0,989
"IL18R1",10,100,"NoSig",0,989
"IL1A",10,100,"NoSig",0,989
"IL1B",10,100,"NoSig",0,989
"IL1R1",10,100,"NoSig",0,989
"IL1R2",10,100,"NoSig",0,989
"IL1RAP",10,100,"c1",0.150912797550509,989
"IL1RL1",10,100,"NoSig",0,989
"IL1RN",10,100,"NoSig",0,989
"IL2",10,100,"NoSig",0,989
"IL20",10,100,"NoSig",0,989
"IL20RA",10,100,"NoSig",0,989
"IL22RA1",10,100,"NoSig",0,989
"IL23A",10,100,"NoSig",0,989
"IL24",10,100,"NoSig",0,989
"IL27RA",10,100,"NoSig",0,989
"IL2RA",10,100,"NoSig",0,989
"IL2RB",10,100,"NoSig",0,989
"IL2RG",10,100,"NoSig",0,989
"IL32",10,100,"NoSig",0,989
"IL33",10,100,"NoSig",0,989
"IL34",10,100,"NoSig",0,989
"IL36G",10,100,"NoSig",0,989
"IL3RA",10,100,"NoSig",0,989
"IL4R",10,100,"NoSig",0,989
"IL6",10,100,"NoSig",0,989
"IL6R",10,100,"NoSig",0,989
"IL6ST",10,100,"NoSig",0,989
"IL7",10,100,"NoSig",0,989
"IL7R",10,100,"c4",0.966370806140483,989
"INHA",10,100,"NoSig",0,989
"INHBA",10,100,"c2",0.145624488413389,989
"INHBB",10,100,"NoSig",0,989
"INS",10,100,"NoSig",0,989
"INSIG1",10,100,"c10",1.5194497018618,989
"INSR",10,100,"NoSig",0,989
"IRF3",10,100,"NoSig",0,989
"IRF4",10,100,"NoSig",0,989
"ISG15",10,100,"NoSig",0,989
"ITGA1",10,100,"NoSig",0,989
"ITGA2",10,100,"NoSig",0,989
"ITGA3",10,100,"NoSig",0,989
"ITGA5",10,100,"c2",0.815607798596138,989
"ITGA6",10,100,"NoSig",0,989
"ITGA8",10,100,"NoSig",0,989
"ITGA9",10,100,"NoSig",0,989
"ITGAE",10,100,"NoSig",0,989
"ITGAL",10,100,"NoSig",0,989
"ITGAM",10,100,"NoSig",0,989
"ITGAV",10,100,"NoSig",0,989
"ITGAX",10,100,"c3",0.642385020974862,989
"ITGB1",10,100,"NoSig",0,989
"ITGB2",10,100,"c3",1.00244790916158,989
"ITGB4",10,100,"NoSig",0,989
"ITGB5",10,100,"NoSig",0,989
"ITGB6",10,100,"NoSig",0,989
"ITGB8",10,100,"NoSig",0,989
"ITK",10,100,"c4",0.266886676192086,989
"ITM2A",10,100,"NoSig",0,989
"ITM2B",10,100,"NoSig",0,989
"JAG1",10,100,"NoSig",0,989
"JAK1",10,100,"NoSig",0,989
"JAK2",10,100,"NoSig",0,989
"JCHAIN",10,100,"c7",4.48389068336216,989
"JUN",10,100,"c2",3.35054095931824,989
"JUNB",10,100,"c3",1.46320709264408,989
"KDR",10,100,"NoSig",0,989
"KIT",10,100,"NoSig",0,989
"KITLG",10,100,"NoSig",0,989
"KLF2",10,100,"c4",0.261112700212357,989
"KLK3",10,100,"NoSig",0,989
"KLRB1",10,100,"NoSig",0,989
"KLRF1",10,100,"NoSig",0,989
"KLRK1",10,100,"NoSig",0,989
"KRAS",10,100,"NoSig",0,989
"KRT1",10,100,"NoSig",0,989
"KRT10",10,100,"NoSig",0,989
"KRT13",10,100,"NoSig",0,989
"KRT14",10,100,"NoSig",0,989
"KRT15",10,100,"NoSig",0,989
"KRT16",10,100,"NoSig",0,989
"KRT17",10,100,"NoSig",0,989
"KRT18",10,100,"NoSig",0,989
"KRT19",10,100,"c2",0.377886797992254,989
"KRT20",10,100,"NoSig",0,989
"KRT23",10,100,"NoSig",0,989
"KRT4",10,100,"NoSig",0,989
"KRT5",10,100,"NoSig",0,989
"KRT6A",10,100,"NoSig",0,989
"KRT7",10,100,"NoSig",0,989
"KRT8",10,100,"NoSig",0,989
"KRT80",10,100,"NoSig",0,989
"KRT86",10,100,"NoSig",0,989
"LAG3",10,100,"NoSig",0,989
"LAIR1",10,100,"c3",0.309454826679693,989
"LAMA4",10,100,"NoSig",0,989
"LAMP2",10,100,"NoSig",0,989
"LAMP3",10,100,"NoSig",0,989
"LCN2",10,100,"NoSig",0,989
"LDB2",10,100,"NoSig",0,989
"LDHA",10,100,"c2",3.22841338116275,989
"LDLR",10,100,"NoSig",0,989
"LEFTY1",10,100,"NoSig",0,989
"LEP",10,100,"NoSig",0,989
"LGALS1",10,100,"c2",2.46655324496059,989
"LGALS3",10,100,"c2",1.42814999891046,989
"LGALS3BP",10,100,"NoSig",0,989
"LGALS9",10,100,"NoSig",0,989
"LGR5",10,100,"NoSig",0,989
"LIF",10,100,"NoSig",0,989
"LIFR",10,100,"NoSig",0,989
"LINC01781",10,100,"NoSig",0,989
"LINC01857",10,100,"NoSig",0,989
"LINC02446",10,100,"NoSig",0,989
"LMNA",10,100,"NoSig",0,989
"LPAR5",10,100,"NoSig",0,989
"LTB",10,100,"NoSig",0,989
"LTBR",10,100,"NoSig",0,989
"LTF",10,100,"NoSig",0,989
"LUM",10,100,"c6",0.864485894367455,989
"LY6D",10,100,"NoSig",0,989
"LY75",10,100,"NoSig",0,989
"LYN",10,100,"NoSig",0,989
"LYVE1",10,100,"NoSig",0,989
"LYZ",10,100,"c3",8.20901152626644,989
"MAF",10,100,"NoSig",0,989
"MALAT1",10,100,"NoSig",0,989
"MAML2",10,100,"NoSig",0,989
"MAP1LC3B",10,100,"NoSig",0,989
"MAP2K1",10,100,"NoSig",0,989
"MAPK13",10,100,"NoSig",0,989
"MAPK14",10,100,"NoSig",0,989
"MARCKSL1",10,100,"NoSig",0,989
"MARCO",10,100,"NoSig",0,989
"MB",10,100,"c2",0.258427713423075,989
"MECOM",10,100,"NoSig",0,989
"MEG3",10,100,"NoSig",0,989
"MERTK",10,100,"NoSig",0,989
"MET",10,100,"NoSig",0,989
"MFAP5",10,100,"NoSig",0,989
"MGP",10,100,"c6",3.32911194559858,989
"MIF",10,100,"c2",17.4483022450999,989
"MIR4435-2HG",10,100,"NoSig",0,989
"MKI67",10,100,"NoSig",0,989
"MMP1",10,100,"NoSig",0,989
"MMP12",10,100,"NoSig",0,989
