"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
29,3,90,597.572,3641.3,45.162,2279.5,15.7909469604492,2288.84600830078,100000000,265
