"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
35,4,50,613.93,3598.8,27.5020000000001,755.1,4.89617156982422,2288.84600830078,100000000,789
