"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
32,4,78,23472.815,3820.2,40.3270000000011,1872.1,12.8123931884766,2288.84600830078,100000000,827
