"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
20,3,155,8097.935,3819.1,37.5730000000003,552.5,3.39619445800781,2288.84600830078,100000000,730
