"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
13,2,124,10238.977,3819.7,29.2969999999987,790.6,5.11601257324219,2288.84600830078,100000000,825
