"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
6,1,103,14190.797,3819.1,32.7699999999986,1143.7,7.52064514160156,2288.84600830078,100000000,656
