"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
37,5,124,10192.91,3819.5,28.4319999999989,784.5,5.11601257324219,2288.84600830078,100000000,851
