"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
23,3,89,19580.397,3819.1,38.262999999999,1448.2,9.84356689453125,2288.84600830078,100000000,404
