"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
12,2,155,7195.124,3820.2,26.3720000000003,534.8,3.39619445800781,2288.84600830078,100000000,407
