"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
35,5,207,4125.353,3819.1,22.6759999999995,327.4,1.86314392089844,2288.84600830078,100000000,866
