"task_id","rd","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","sv_lst_size","transcript_size","transcript_n","seed_number"
3,1,207,4123.251,3819.1,22.7920000000004,327.5,1.86314392089844,2288.84600830078,100000000,49
