"task_id","rd","n_tr","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","gene_mt_size","sv_lst_size","transcript_size","transcript_n","seed_number"
4,1,5e+07,10,309.223,1709.5,18.221,75.8000000000002,0.221672058105469,0.226982116699219,1144.43682861328,50000000,720
