"task_id","rd","n_tr","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","gene_mt_size","sv_lst_size","transcript_size","transcript_n","seed_number"
6,1,5e+08,10,3347.472,17336.3,16.645,112.5,0.221672058105469,0.226982116699219,11444.1194458008,500000000,773
