"task_id","rd","n_tr","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","gene_mt_size","sv_lst_size","transcript_size","transcript_n","seed_number"
1,1,1e+06,10,13.682,410.9,18.849,78.5,0.221672058105469,0.226982116699219,22.9158325195312,1000000,375
