"task_id","rd","n_tr","grid_length","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB","gene_mt_size","sv_lst_size","transcript_size","transcript_n","seed_number"
28,4,1e+09,10,8604.382,30517.9,27.0200000000004,123.899999999998,0.221672058105469,0.226982116699219,22888.2112426758,1000000000,455
