"technology","dataset","genes_n","transcript_n","cells_n","clusters_n","grid_length","fm_Elapsed_Time_sec","fm_Peak_RAM_Used_MiB","limma_Elapsed_Time_sec","limma_Peak_RAM_Used_MiB","perm_Elapsed_Time_sec","perm_Peak_RAM_Used_MiB","sv_Elapsed_Time_sec","sv_Peak_RAM_Used_MiB","glm_Elapsed_Time_sec","glm_Peak_RAM_Used_MiB"
"cosmx","CosMx huamn liver cancer",1000,477604648,460169,13,40,175.498,14816.2,44.7860000000001,19559.4,1225.661,3055.7,999.608,337.199999999999,55.0650000000001,765.400000000001
